,,,,,,,,,,,,,,,,,,,
,PREMIER LIVING CENTER,,RCF,5ME175,5120 SE 118TH,97266,Multnomah,5037623413,16,,TRUE,0,JENNIFER SCHNITZER,jenwhitell@hotmail.com,9/4/1998,9/30/2020,"PREMIER LIVING CENTER, INC.",,
,PRESTIGE SENIOR LIVING ARBOR PLACE,,ALF,70A292,3150 JUANIPERO WAY,97504,Jackson,5417735380,64,54,TRUE,0,DIANNA MOTE,dpenquite@prestigecare.com,11/10/2003,12/31/2021,CHP MEDFORD-ARBOR PLACE OR TENANT CIRO,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING ARBOR PLACE MEMORY CARE,,RCF,50R323,3150 JUANIPERO WAY,97504,Jackson,5417735380,18,12,TRUE,1,ISABEL PADRON,isabel.padrona@prestigecare.com,11/10/2003,12/31/2021,CHP MEDFORD-ARBOR PLACE OR TENANT CORP,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING BEAVERTON HILLS,,ALF,70M243,4525 SW 99TH AVE,97005,Washington,5035201350,75,60,TRUE,0,SAMANTHA JIMERSON,sjimerson@prestigecare.com,4/21/2000,12/31/2021,CHP BEAVERTON OR TENANT CORP.,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING FIVE RIVERS,,ALF,70A279,3500 12TH STREET,97141,Tillamook,5038420918,82,64,TRUE,0,VELITA RUBINO,gengee.ramirez@prestigecare.com,6/13/2002,12/31/2021,CHP TILLAMOOK-FIVE RIVERS OR TENANT CORP,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING HIGH DESERT,,ALF,70A289,2660 NE MARY ROSE PLACE,97701,Deschutes,5413122003,75,68,TRUE,0,KRISTY WILSON,kristy.wilson@prestigecare.com,7/22/2003,12/31/2021,CHP BEND-HIGH DESERT OR TENANT CORP,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING HUNTINGTON TERRACE,,ALF,70M240,1410 NE CLEVELAND AVE,97030,Multnomah,5034651404,75,66,TRUE,0,TERRY BRAUN,gengee.ramirez@prestigecare.com,8/21/2000,12/31/2021,CHP-GRESHAM-HUNTINGTON TERRACE OR TENANT CORP,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING ORCHARD HEIGHTS,,ALF,70A277,695 ORCHARD HEIGHTS RD NW,97304,Polk,5035669052,67,61,TRUE,0,BRAD BURGE,sstuart@prestigecare.com,5/9/2002,12/31/2021,CHP SALEM-ORCHARD HEIGHTS OR TENANT CORP,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING ORCHARD HEIGHTS MEMORY CARE,,RCF,50R297,695 ORCHARD HEIGHTS RD NW,97304,Polk,5035669052,18,12,TRUE,1,SHAENA MYERS,shaena.myers@prestigecare.com,5/9/2002,12/31/2021,CHP SALEM-ORCHARD HEIGHTS OR TENANT CORP.,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING RIVERWOOD,,ALF,70M211,18321 SW PACIFIC HWY,97062,Washington,5039259310,74,60,TRUE,0,MICHELLE ESKE-PAGE,michelle.eske@prestigecare.com,4/9/1999,12/31/2021,CHP TUALATIN-RIVERWOOD OR TENANT CORP,"PRESTIGE SENIOR LIVING, L.L.C.",
,PRESTIGE SENIOR LIVING SOUTHERN HILLS,,ALF,70A260,4795 SKYLINE RD S,97306,Marion,5033787499,72,66,TRUE,0,CAROLYN CREIGHTON,carolyn.creighton@prestigecare.com,4/6/2001,12/31/2021,CHP SALEM-SOUTHERN HILLS OR TENANT CORP,,
,PRESTIGE SENIOR LIVING WEST HILLS,,ALF,70A281,5595 SW WEST HILLS RD,97333,Benton,5417537136,72,66,TRUE,0,TRAVIS RICE,traivs.rice@prestigecare.com,8/16/2002,3/31/2022,"CHP-CORVALLIS-WEST HILLS OR TENANT, INC.","PRESTIGE SENIOR LIVING, L.L.C.",
,PRINCETON VILLAGE ASSISTED LIVING COMMUNITY,,ALF,70M213,14370 SE OREGON TRAIL DRIVE,97015,Clackamas,5035581215,68,53,TRUE,0,DOUG RUSCH,administrator@princetonvillageassistedliving.com,8/16/1999,3/31/2021,WELLTOWER TENANT GROUP LLC,"FM PRINCETON, LLC",
,PRINCETON VILLAGE ASSISTED LIVING COMMUNITY,,ALF,70M213,14370 SE OREGON TRAIL DRIVE,97015,Clackamas,5035581215,68,,TRUE,0,DOUG RUSCH,administrator@princetonvillageassistedliving.com,8/16/1999,3/31/2021,WELLTOWER TENANT GROUP LLC,"FM PRINCETON, LLC",
,PROVIDENCE BENEDICTINE ORCHARD HOUSE,,ALF,70M205,550 S MAIN ST,97362,Marion,5038452544,54,,TRUE,0,DEANA WENTWORTH,deana.wentworth@providence.org,10/23/1998,10/31/2019,PROVIDENCE HEALTH & SERVICES-OREGON,,
,PROVIDENCE BROOKSIDE MANOR,,ALF,70A249,1550 BROOKSIDE DR,97031,Hood River,5413876370,20,,FALSE,0,JAMIE HANSHAW,jamie.hanshaw@providence.org,11/8/2000,11/30/2020,PROVIDENCE HEALTH & SERVICES-OREGON,,
,PROVIDENCE BROOKSIDE MEMORY CARE,,RCF,50A262,1550 BROOKSIDE DR,97031,Hood River,5413876370,24,,FALSE,1,JAMIE HANSHAW,jamie.hanshaw@providence.org,11/15/2000,11/30/2020,PROVIDENCE HEALTH & SERVICES-OREGON,,
,PROVIDENCE ELDERPLACE IN CULLY,,RCF,50R321,5119 NE 57TH AVE,97218,Multnomah,5032158050,42,42,FALSE,0,JOHN DONAHUE,john.donahue@providence.org,10/7/2003,10/31/2019,PROVIDENCE HEALTH & SERVICES-OREGON,,
,PROVIDENCE ELDERPLACE IN GLENDOVEER,,RCF,5MA043,13007 NE GLISAN ST,97230,Multnomah,5032157850,102,,TRUE,0,NANCY FERRIS,nancy.ferris@providence.org,1/1/1960,5/31/2021,PROVIDENCE HEALTH & SERVICES-OREGON,,
,PROVIDENCE ELDERPLACE IN IRVINGTON VILLAGE,,ALF,70A271,420 NE MASON,97212,Multnomah,5035469292,130,104,TRUE,0,JOHN DONAHUE,john.donahue@providence.org,1/3/2002,8/31/2019,PROVIDENCE HEALTH & SERVICES-OREGON,,
,QUAIL CREST MEMORY CARE,,RCF,5MA243,2630 LONE OAK WAY,97404,Lane,5416075025,80,80,TRUE,1,ROBERT MOORE,robertm@quailparkeugene.com,4/10/2000,7/31/2021,"QUAIL CREST HOLDINGS, LLC",LENITY MANAGEMENT LLC,
,QUAIL RUN ASSISTED LIVING,,ALF,70M074,2525 47TH AVE SE,97321,Linn,5419281122,137,,TRUE,0,MARSHA BLANKENSHIP,marshab@mennonitevillage.org,4/14/1995,4/30/2021,,"MENNONITE HOME OF ALBANY, INC.",
,RACKLEFF PLACE,,ALF,70A075,655 SW 13TH AVE,97013,Clackamas,5032669555,29,,TRUE,0,ALEX VICE,director@rackleffplace.net,6/18/1990,1/31/2021,"CANBY ALF, LLC",,
,RALEIGH HILLS ASSISTED LIVING,,ALF,70A268,4815 SW DOGWOOD LANE,97225,Washington,5032973200,90,,TRUE,0,LYNDA BROWN,lynda@rhliving.com,9/24/2001,9/30/2021,RALEIGH HILLS ASSISTED LIVING L.L.C.,,
,RALEIGH HILLS ENHANCED CARE,,RCF,50R287,4815 SW DOGWOOD LANE,97225,Washington,5032973200,21,,TRUE,1,YESICA ZARAGOZA,yesica@rhliving.com,9/24/2001,9/30/2021,RALEIGH HILLS ASSISTED LIVING L.L.C.,,
,RAWLIN AT RIVERBEND  THE,,RCF,50R445,3491 GAME FARM ROAD,97477,Lane,5415156032,72,,TRUE,1,NATALIE NELSON,nnelson@therawlin.com,3/20/2017,3/31/2021,"RIVERBEND MEMORY CARE COMMUNITY, LLC","ONELIFE, LLC",
,REDWOOD HEIGHTS RET & AL COMMUNITY,,ALF,70A076,4050 12TH ST CUTOFF SE,97302,Marion,5035400822,95,80,TRUE,0,BRIANNE FOWLER,administrator@redwoodheightsseniorliving.com,11/21/1997,7/31/2021,WELLTOWER TENANT GROUP LLC,"FRONTIER MANAGEMENT, LLC",
,REDWOOD HEIGHTS RET & AL COMMUNITY,,ALF,70A076,4050 12TH ST CUTOFF SE,97302,Marion,5035400822,95,,TRUE,0,BRIANNE FOWLER,administrator@redwoodheightsseniorliving.com,11/21/1997,7/31/2021,WELLTOWER TENANT GROUP LLC,"FRONTIER MANAGEMENT, LLC",
,REDWOOD TERRACE,,ALF,70M220,3111 CANAL AVENUE,97527,Josephine,5414719543,49,,TRUE,0,JIM THOMPSON,redwoodterrace1@redwoodterrace.net,11/18/1996,12/31/2020,"OREGON HEIGHTS, LLC",,
,REFLECTIONS MEMORY CARE,,RCF,50R298,2480 CORAL AVE NE,97305,Marion,5033625885,16,,FALSE,1,MICHELE PETERSON,michele@sweetbyenbye.com,5/31/2002,10/31/2020,"THE SWEET BYE N BYE, INC",,
,REGENCY PARK ALZHEIMER'S CARE,,RCF,50A070,8300 SW BARNES RD,97225,Washington,5032928444,49,,FALSE,1,TARA ALLEN,taraa@cascadeliving.com,2/28/1994,6/30/2021,"CASCADE LIVING GROUP MANAGEMENT, LLC",,
,REGENCY PARK ASSISTED LIVING,,ALF,70M077,8300 SW BARNES RD,97225,Washington,5032928444,118,,FALSE,0,AMANDA SANCHEZ,amandas@cascadeliving.com,9/10/1986,6/30/2021,"CASCADE LIVING GROUP MANAGEMENT, LLC",,
,REGENCY PARK PLACE AT CORVALLIS,,ALF,70A069,2595 JACK LONDON ST,97330,Benton,5417545808,55,,TRUE,0,ROCHELLE COLLETT,rlcollett@regency-pacific.com,6/26/1995,4/30/2020,"BD CORVALLIS I, LLC",,
,REGENCY VILLAGE AT BEND,,ALF,70M096,127 SE WILSON AVE,97702,Deschutes,5413173544,88,,TRUE,0,REBECCA HANKEY,rhankey@regency-pacific.com,12/8/1995,4/30/2020,"BD BEND I, LLC",,
,REGENCY VILLAGE AT PRINEVILLE,,ALF,70A207,830 NORTH ELM ST,97754,Crook,5414163600,57,47,TRUE,0,PAMELA SESSIONS,psessions@regency-pacific.com,3/22/1999,4/30/2022,"BD PRINEVILLE I, LLC",,
,REGENCY VILLAGE AT REDMOND,,ALF,70M038,3000 SW 32ND ST,97756,Deschutes,5419235452,55,,TRUE,0,CARY SHIRE,lwilkenfeldt@regency-pacific.com,2/3/1995,4/30/2020,"BD REDMOND 1, LLC","REGENCY PACIFIC MANAGEMENT, LLC",
,REGENCY WOODLAND,,RCF,50R126,4710 SUNNYSIDE RD SE,97302,Marion,5033641355,40,36,TRUE,0,AFTON BOWDEN,abowden@regency-pacific.com,8/1/1988,4/30/2022,"BD SALEM I, LLC","REGENCY PACIFIC MANAGEMENT, LLC",
,REGENT AT SHELDON PARK,,RCF,50A165,2440 WILLAKENZIE ROAD,97401,Lane,5413441078,32,16,FALSE,1,JENNIPHER NELSON,jennipherne@merrillgardens.com,11/25/1997,3/31/2022,"MG EUGENE SUBTENANT, LLC",MERRILL GARDENS L.L.C.,
,REGENT COURT SENIOR LIVING,,RCF,50A239,400 NW ELKS DRIVE,97330,Benton,5417588000,48,,TRUE,1,JENNIFER ROBERTS,jroberts@regentcourtseniorliving.com,3/15/2000,11/30/2020,"CSL - CORVALLIS, LLC",,
,REVERE COURT OF PORTLAND,,RCF,50R374,11547 NE GLISAN ST,97220,Multnomah,5032550070,40,,TRUE,1,HANNAH MORTON,hannah.m@chancellorhealthcare.com,3/1/2011,9/30/2021,"CHANCELLOR HEALTH CARE OF CALIFORNIA X, INC.",,
,RIDGEVIEW ASSISTED LIVING FACILITY,,ALF,70M253,872 GOLFVIEW DRIVE,97504,Jackson,5417792208,51,,TRUE,0,INGRID JOHANSEN,ijohansen@sapphiremedford.com,11/9/2000,11/30/2020,"SAPPHIRE AT RIDGEVIEW, LLC",,
,RIVERA MANSIONS RCF,,RCF,50M429,2220 SE 174TH AVENUE,97233,Multnomah,5033332711,28,,TRUE,0,AIRENE KEPPEL,airene@riveramansions.com,5/10/2016,5/31/2020,"RIVERA MANSIONS, LLC",,
,RIVER GROVE MEMORY CARE,,RCF,50M132,140 GREEN LANE,97404,Lane,5414614898,60,,TRUE,1,NICOLE LARSSON-WILLIAMS,nlarsson@rivergrovemc.com,4/21/1994,4/30/2021,"RIVER GROVE OPERATING COMPANY, LLC",,
,RIVER PARK SENIOR LIVING,,ALF,70M250,1350 W MAIN ST,97378,Yamhill,5038437799,68,,TRUE,0,LOGAN ALLEN,ed@riverparksl.com,11/6/2000,6/30/2021,"SHERIDAN SENIOR LIVING, LLC",MOSAIC MANAGEMENT INC,
,RIVER RUN PLACE,,ALF,70M082,1155 DARLENE LANE,97401,Lane,5413388780,56,,FALSE,0,TONYA HODGES,thodges@enlivant.com,8/21/1997,7/31/2021,"RIVER RUN AID OPCO, LLC","ENLIVANT AID (NON CMBS) MGMT, LLC",
,RIVERSIDE LIVING  INC,,RCF,50R355,23500 NE HALSEY ST,97060,Multnomah,5033289246,16,,TRUE,0,KELLY THOMAS,riversidelivingadm@gmail.com,11/24/2008,11/30/2020,"RIVERSIDE LIVING, INC",,
,RIVER TERRACE MEMORY CARE,,RCF,50R472,950 SOUTH END RD,97045,Clackamas,5033875013,38,,TRUE,1,JEFFREY WELLINGTON,jeffrey.wellington@caringplaces.com,5/1/2019,5/31/2021,"RIVER TERRACE OPERATIONS, LLC","CARING PLACES MANAGEMENT, LLC",
,RIVERVIEW TERRACE,,RCF,50R202,1970 WEST HARVARD AVENUE,97471,Douglas,5416722500,20,,FALSE,0,MICHELLE DOMBROWSKI,personalcare@riverviewterrace.com,10/23/1998,6/30/2021,"CROWN ONE DEVELOPMENT, LLC",,
,RN VILLA SENIOR CARE,,RCF,50R375,401 NE 139TH AVENUE,97230,Multnomah,5037196944,45,,TRUE,0,VERNA JOHNSON,verna.johnson@avalonseniorliving.com,5/23/2011,2/28/2021,"RN VILLA OPCO, LLC","AVALON SENIOR LIVING - RN VILLA, LLC",
,ROCK OF AGES MENNONITE HOME,,RCF,50M103,15600 SW ROCK OF AGES ROAD,97128,Yamhill,5034726212,22,,TRUE,1,DELVIN ZOOK,delvinz@onlinemacl.com,5/12/2007,3/31/2020,BIBLE MENNONITE FELLOWSHIP INC,,
,ROGUE RIVER PLACE,,ALF,70M054,2437 KANE STREET,97603,Klamath,5418820440,43,,FALSE,0,GREG HANSEN,ghansen@enlivant.com,10/23/1996,7/31/2021,"SAGE AID OPCO, LLC","ENLIVANT AID (KB) MGMT, LLC",
,ROSE LINN VINTAGE PLACE,,RCF,50R270,2330 DEBOK ROAD,97068,Clackamas,5036550474,70,,TRUE,1,ANN-MARIE SEGARRA,annmarie.segarra@roselinncarecenter.com,3/19/2001,7/31/2020,"WEST LINN CARE CENTER OPERATING COMPANY, LLC",,
,ROSE SCHNITZER MANOR,,ALF,70M080,6140 SW BOUNDARY ST,97221,Multnomah,5035354000,180,156,TRUE,0,VIVIAN VILLEGAS,vivian.villegas@cedarsinaipark.org,2/28/1998,2/28/2022,ROBISON JEWISH HOME,,
,ROSEWOOD COURT RESIDENTIAL CARE,,RCF,50R310,4254 WEATHERS STREET NE,97301,Marion,5035854602,50,,TRUE,1,BRIAN HENDERSON,bhenderson@tierrarose.com,2/13/2003,2/28/2021,,"CAPRI SENIOR LIVING, LLC",
,ROSEWOOD PARK RETIREMENT & ASSIST LIVING RESIDENCE,,ALF,70M081,2405 SE CENTURY BLVD,97123,Washington,5036422100,95,82,TRUE,0,LINDSAY BETANCOURT,administrator@rosewoodpark.com,1/12/1996,12/31/2021,"ROSEWOOD INVESTORS GROUP, L.L.C.",,
,ROSEWOOD SPECIALTY CARE,,RCF,50R290,2550 SE CENTURY BLVD,97123,Washington,5032598999,48,,TRUE,1,ANGELA HERNANDEZ,administrator@rosewoodspecialtycare.com,11/9/2001,4/30/2020,"ROSEWOOD MASTER TENANT, LLC","SEASONS MANAGEMENT, LLC",
,ROXY ANN MEMORY COMMUNITY,,RCF,50R370,2530 LONE PINE ROAD,97504,Jackson,5416087699,16,,TRUE,1,TINA DUNCAN,tduncan.roxyann@gmail.com,10/25/2010,10/31/2020,ROXY ANN MEMORY COMMUNITY,,
,ROYAL ANNE ASSISTED LIVING,,ALF,70A264,10610 SE CLAY STREET,97216,Multnomah,5034080404,110,91,TRUE,0,CHRISTY BOMBERRY,cbomberry@cherrywoodvillage.net,6/29/2001,2/28/2022,"PAR, LLC","GENERATIONS, L.L.C.",
,ROYALTON PLACE ASSISTED LIVING,,ALF,70A319,5555 SE KING RD,97222,Clackamas,5036531854,64,,FALSE,0,SCOTT PAGE,scottp@cascadeliving.com,5/1/2012,6/30/2021,"CASCADE LIVING GROUP MANAGEMENT, LLC",,
,ROYALTON PLACE MEMORY CARE,,RCF,50R383,5555 SE KING RD,97222,Clackamas,5033653185,28,,FALSE,1,SCOTT PAGE,esperanzau@cascadeliving.com,5/1/2012,6/30/2021,"CASCADE LIVING GROUP MANAGEMENT, LLC",,
,RUSSELLVILLE PARK WEST,,ALF,70A314,20 SE 103RD AVENUE,97216,Multnomah,5032545900,120,,FALSE,0,KERRY RILEY,kriley@leisurecare.com,5/1/2009,5/31/2021,"RUSSELLVILLE III, LLC",,
,RUSSELLVILLE PARK WEST MEMORY CARE,,RCF,50R360,20 SE 103RD AVENUE,97216,Multnomah,5032545900,20,,FALSE,1,SARA ALBERS,salbers@leisurecare.com,5/1/2009,5/31/2021,"RUSSELLVILLE III, LLC",,
,SEA AIRE ASSISTED LIVING,,ALF,70A265,1882 N HWY 101,97498,Lincoln,5415475500,50,44,TRUE,0,ROBIN ALLEN,rparrish@peak.org,7/31/2001,12/31/2019,,"SEA AIRE ASSISTED LIVING, LLC",
,SEA VIEW SENIOR LIVING COMMUNITY,,ALF,70A316,98059 GERLACH LANE,97415,Curry,5414694500,99,,TRUE,0,SANDY HICKS,executivedirector@seaviewseniorliving.com,6/1/2010,10/31/2020,"SEA VIEW ASSISTED LIVING COMMUNITY, LLC","SEASONS MANAGEMENT, LLC",
,SENIOR HAVEN RCF,,RCF,50R384,12140 SE FOSTER RD,97266,Multnomah,9712718975,50,47,TRUE,0,JENNIFER PRETTY,jen@crhnorthwest.com,8/16/2012,1/31/2022,,SENIOR HAVEN LLC,
,SETTLER'S PARK ASSISTED LIVING COMMUNITY,,ALF,70M223,2895 17TH ST,97814,Baker,5415230200,56,,TRUE,0,JACKIE WIRTH,jwirth@seniorlifestyle.com,11/5/1999,1/31/2021,LSREF GOLDEN OPS 26 (OR) LLC,SLH RAINIER MANAGER LLC,
,SETTLER'S PARK MEMORY CARE COMMUNITY,,RCF,50A226,2895 17TH ST,97814,Baker,5415230200,30,,TRUE,1,DEBORAH CULLEY,jwirth@seniorlifestyle.com,11/5/1999,1/31/2021,LSREF GOLDEN OPS 26 (OR) LLC,SLH RAINIER MANAGER LLC,
,SHELDON PARK ASSISTED LIVING,,ALF,70A083,2440 WILLAKENZIE ROAD,97401,Lane,5413441078,108,92,FALSE,0,CHARISA PARSONS,charisapa@merrillgardens.com,1/16/1998,3/31/2022,"MG EUGENE SUBTENANT, LLC",MERRILL GARDENS L.L.C.,
,SHERWOOD PINES RESIDENTIAL CARE,,RCF,50M264,87986 SHERWOOD ST,97487,Lane,5419350653,16,,TRUE,1,DANIELLE EVANS,danielle@sherwoodpines.com,2/14/2001,6/30/2021,"EVERGREEN HILLS, INC",,
,SHORE PINES SENIOR LIVING COMMUNITY,,ALF,70A263,93975 OCEAN WAY,97444,Curry,5412470333,54,42,TRUE,1,SUSAN SIGMUND,ed@shorepinessl.com,5/2/2001,5/31/2021,"GOLD BEACH SENIOR LIVING, LLC",MOSAIC MANAGEMENT INC,
,SILVER CREEK ASSISTED LIVING,,ALF,70M084,703 EVERGREEN RD,97071,Marion,5039814142,41,,TRUE,0,FELICITY HARVEY,administrator@silvercreekal.com,6/1/1995,6/30/2021,"FC RANGER OPS SILVER CREEK (OR), LLC","SILVER CREEK CARE PROPERTIES, LLC",
,SILVER CREEK MEMORY CARE COMMUNITY,,RCF,50R373,703 EVERGREEN RD,97071,Marion,5039814142,20,,TRUE,1,HILARIE WILSON,administrator@silvercreekal.com,2/14/2011,6/30/2021,"FC RANGER OPS SILVER CREEK (OR), LLC",,
,SILVIA & JOHN'S RESIDENTIAL,,RCF,50R309,19909 SE STARK ST,97233,Multnomah,5036658195,16,,FALSE,0,SILVIA PRIBEAGU,silviajohnsrcf@gmail.com,2/4/2003,2/28/2021,"SILVIA'S & JOHN'S RESIDENTIAL CARE, INC.",,
,SKYLARK ASSISTED LIVING,,ALF,70M085,900 SKYLARK PLACE,97520,Jackson,5415521713,87,75,TRUE,0,KAITLIN PEITZ,kpeitz@missionseniorliving.net,10/24/1997,9/30/2021,"ASHLAND ASSISTED LIVING, LLC","MISSION SENIOR LIVING, LLC",
,SKYLARK MEMORY CARE,,RCF,50R161,950 SKYLARK PLACE,97520,Jackson,5415520154,32,20,TRUE,1,CALEY JOHNSON,cjohnson@skylarkassistedliving.net,9/23/1997,9/30/2021,"ASHLAND ASSISTED LIVING, LLC","MISSION SENIOR LIVING, LLC",
,SOMERSET ASSISTED LIVING,,ALF,70A270,8360 CASON ROAD,97027,Clackamas,5037237868,100,86,TRUE,0,APRIL POTTER,april.potter@hawthornret.com,11/30/2001,11/30/2019,GLADSTONE ASSISTED LIVING LLC,"HAWTHORN SENIOR LIVING, LLC",
,SOUTH BEACH MANOR,,RCF,50R476,411 SE 35TH ST,97366,Lincoln,5419613237,41,,TRUE,1,JEFFREY FRANDSEN,cindy.benson@caringplaces.com,7/22/2019,7/31/2021,SOUTH BEACH MANOR LLC,"CARING PLACES MANAGEMENT, LLC",
,SOUTHTOWNE LIVING CENTER,,RCF,5MA106,360 W 28TH AVE,97405,Lane,5416833618,65,29,TRUE,1,VICTORIA GREENLY,ed@southtownecare.com,7/1/1991,1/31/2021,"EUGENE SOUTHTOWNE LIVING CENTER, LLC","AIDAN HEALTH SERVICES, INC.",
,SPRING MEADOWS ASSISTED LIVING FACILITY,,ALF,70M087,36070 PITTSBURG RD,97051,Columbia,5033970401,44,,TRUE,0,PAMELA SESSIONS,interimdirector@springmeadowsalf.org,10/10/1995,9/30/2021,ELDERSERV,,
,SPRINGRIDGE COURT ASSISTED LIVING,,ALF,70A284,32100 SW FRENCH PRAIRIE ROAD,97070,Clackamas,5036942800,85,85,FALSE,0,GARTH HALLMAN,ghallman@srg-llc.com,10/31/2002,4/30/2022,SPRING RIDGE SUBTENANT LLC,"SRG MANAGEMENT, LLC",
,SPRINGRIDGE COURT MEMORY CARE,,RCF,50R303,32100 SW FRENCH PRAIRIE ROAD,97070,Clackamas,5036942800,16,16,FALSE,1,GARTH HALLMAN,ghallman@srg-llc.com,10/31/2002,4/30/2022,SPRING RIDGE SUBTENANT LLC,"SRG MANAGEMENT, LLC",
,SPRINGS AT ANNA MARIA  THE,,RCF,50R234,822 GOLF VIEW DRIVE,97504,Jackson,5417741822,38,,FALSE,0,MEGAN HAMILTON-WALKUP,mwalkup@thespringsliving.com,2/14/2000,5/31/2020,"HSRE-SPRINGS  III AT MEDFORD AM SUB-TRS, LLC",,
,SPRINGS AT CARMAN OAKS  THE,,ALF,70A012,3800 CARMAN DR,97035,Clackamas,5036364700,21,,FALSE,0,CURCHELLE ENSIGN,censign@thespringsliving.com,5/24/1996,11/30/2020,"SPRINGS CARMAN OAKS OPERATOR, LLC",,
,SPRINGS AT CLACKAMAS WOODS ALF,,ALF,70M204,14404 SE WEBSTER RD,97267,Clackamas,5036543413,58,,TRUE,0,AMY DUDLEY,adudley@thespringsliving.com,7/19/1999,10/31/2020,"TSL CLACK OPS, LLC",,
,SPRINGS AT GREER GARDENS  THE,,ALF,70A329,1282 GOOD PASTURE ISLAND ROAD,97401,Lane,5412462828,100,75,FALSE,0,JULIANNE FOSTER,jfoster@thespringsliving.com,7/7/2017,7/31/2021,"HSRE - SPRINGS IV TRS, LLC","THE SPRINGS LIVING, LLC",
,SPRINGS AT LAKE OSWEGO  THE,,ALF,70A342,3900 KRUSE WAY PLACE,97035,Clackamas,5036357000,97,87,FALSE,0,JEFF HERINCKX,jherinckx@thespringsliving.com,12/6/2019,12/31/2021,"HSRE-SPRINGS V TRS, LLC","THE SPRINGS LIVING, LLC",
,SPRINGS AT MILL CREEK  THE,,ALF,70M219,1201 W 10TH STREET,97058,Wasco,5412961303,75,,TRUE,0,JENNIFER BUCKHANNON,jbuckhannon@thespringsliving.com,10/12/1999,11/30/2020,"SPRINGS AT MILL CREEK OPERATOR, LLC",,
,SPRINGS AT SHERWOOD  THE,,ALF,70A276,15677 SW OREGON ST,97140,Washington,5036259481,69,,TRUE,0,SABRINA ANHAACK,abrown@thespringsliving.com,5/3/2002,11/30/2020,"SPRINGS SHERWOOD OPERATOR, LLC",THE SPRINGS LIVING,
,SPRINGS AT TANASBOURNE,,ALF,70A313,1950 NW 192ND AVE,97006,Washington,5036295500,84,,FALSE,0,VICTOR LANNA,vlanna@thespringsliving.com,4/1/2009,12/31/2020,"SPRINGS AT TANASBOURNE II, LLC",,
,SPRINGS AT VERANDA PARK  THE,,ALF,70A300,1641 VERANDA PARK DRIVE,97504,Jackson,5414945000,65,51,FALSE,0,AUSTIN MINES,amines@thespringsliving.com,2/9/2016,2/28/2022,"HSRE-SPRINGS III AT MEDFORD VP SUB TRS, LLC","THE SPRINGS LIVING, LLC",
,SPRINGS AT WILLOWCREEK  THE,,RCF,50R174,4398 GLENCOE ST NE,97301,Marion,5035814239,85,76,TRUE,1,MARIA CORTEZ,mcortez@thespringsliving.com,8/1/1998,8/31/2021,"LANCASTER WOODS OPERATOR, LLC",,
,SPRINGS AT WILSONVILLE  THE,,ALF,70A200,7600 SW VLAHOS DR,97070,Clackamas,5035829414,85,,TRUE,0,TIMOTHY MINKS,tminks@thespringsliving.com,6/24/1999,10/31/2021,"SPRINGS WILSONVILLE OPERATOR, LLC",,
,SPRING VALLEY ASSISTED LIVING,,ALF,70M088,770 HARLOW RD,97477,Lane,5417442116,63,,TRUE,0,TRACY NELSON,tracyn@cascadeliving.com,4/1/1993,5/31/2021,"CASCADE LIVING GROUP- OREGON, LLC",,
,SPRUCE POINT ASSISTED LIVING,,ALF,70M089,375 9TH ST,97439,Lane,5419976111,72,65,TRUE,0,MELISSA LAWRENCE,mlawrence@spruce-point.com,8/1/1995,7/31/2021,"SPRUCE POINT, INC","NIGHTINGALE HEALTHCARE, LLC",
,SPRUCE POINT MEMORY CARE,,RCF,50R359,375 9TH STREET,97439,Lane,5419027945,25,25,TRUE,1,HEIDI BERNARD,hbernard@spruce-point.com,4/8/2009,4/30/2021,"SPRUCE POINT, INC","NIGHTINGALE HEALTHCARE, LLC",
,STAFFORD ASSISTED LIVING FACILITY  THE,,ALF,70A310,1200 OVERLOOK DR,97034,Clackamas,5036364589,16,,FALSE,0,THOMAS DOLLIVER,tgdolliver@avamere.com,5/1/2008,4/30/2020,,"AVAMERE STAFFORD OPERATIONS, LLC",
,ST ANDREWS MEMORY CARE,,RCF,5MA107,7617 SE MAIN ST,97215,Multnomah,5032577946,85,,TRUE,1,KAYLA KNIGHT,ed.standrews@pacificaseniorliving.com,9/1/1988,3/31/2020,"PACIFICA SENIOR LIVING, LLC",,
,ST ANTHONY VILLAGE,,ALF,7MU215,3560 SE 79TH AVENUE,97206,Multnomah,5037754414,126,110,TRUE,1,E'LAN CALISE,ecalise@villageenterprises.org,8/11/1999,8/31/2019,ST ANTHONY VILLAGE ASSOCIATES LP,,
