Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 2 Literal,State Facility Type 1 Literal,Date Accessed
35748,Anchor House,3556 BROOKDALE DRIVE,Brooklyn Park,MN,55443,Hennepin,763-999-4600,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36358,Anchor On 54,3606 54TH AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,763-999-4600,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
36788,Anchor On Century,6292 CENTURY BOULEVARD,Brooklyn Park,MN,55429,Hennepin,763-999-4600,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
35222,Angel Care Homes,7829 HAMPSHIRE CIRCLE NORTH,Brooklyn Park,MN,55445,Hennepin,612-423-6690,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36366,Angel Hearts Health Care Serv,6509 76TH AVENUE NORTH,Brooklyn Park,MN,55428,Hennepin,612-229-0000,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
35639,Angel'S Health & Hc Srv Inc,4213 63RD AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,763-270-5771,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36870,Angel'S Hlth & Home Care Srv,5833 PEARSON DRIVE,Brooklyn Center,MN,55429,Hennepin,763-270-5771,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35319,Angels Assisted Living Inc,1802 EAST 26TH STREET,Minneapolis,MN,55404,Hennepin,612-886-3455,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35485,Angels Homes Llc,2304 WEST 150TH STREET,Burnsville,MN,55306,Dakota,952-212-1688,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34624,Angels Homes Llc,13200 WEST MANOR BOULEVARD,Burnsville,MN,55337,Dakota,952-212-1688,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30483,Angels Of Mercy Home,6018 HALIFAX PLACE,Brooklyn Center,MN,55429,Hennepin,763-432-9706,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34248,Anne'S Place Llc,1137 BRAINERD AVENUE,Duluth,MN,55811,Saint Louis,218-348-7700,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36035,Apple Group Home Inc,1404 KENTUCKY AVENUE SOUTH,St. Louis Park,MN,55426,Hennepin,612-242-6245,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30611,Apple Valley Villa,14610 GARRETT AVENUE,Apple Valley,MN,55124,Dakota,952-236-2600,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
23626,Appleton Area Health,100 SOUTH BARDUSON STREET,Appleton,MN,56208,Swift,320-289-1163,CITY,,HOUSING WITH SERVICES,7/12/21
37683,Applewood Home Health Care Llc,6320 VINCENT AVENUE SOUTH,Richfield,MN,55423,Hennepin,507-261-9439,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35976,Applewood Home Health Care Llc,6511 IRVING AVENUE SOUTH,Richfield,MN,55423,Hennepin,612-203-1439,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30217,Arbor Garden Place,535 CANYON DRIVE NW,Eyota,MN,55934,Olmsted,507-545-3999,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33357,Arbor Glenn Senior Living,11020 39TH STREET NORTH,Lake Elmo,MN,55042,Washington,651-704-1444,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30754,Arbor Lakes Senior Living Llc,12001 80TH AVENUE NORTH,Maple Grove,MN,55369,Hennepin,763-575-7021,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30765,Arbor Lane,13810 COMMUNITY DRIVE,Burnsville,MN,55337,Dakota,952-898-3288,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29443,Arbor Oaks Senior Living Llc,1640 155TH LANE NW,Andover,MN,55304,Anoka,763-205-2248,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
26942,Arbor Park Living Center,520 28TH STREET NORTH,Moorhead,MN,56560,Clay,218-359-9999,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
23767,Arbor Park Living Center Llc,2901 6TH AVENUE NORTH,Moorhead,MN,56560,Clay,218-359-9999,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34427,Arbor Park Living Center Llc,2941 6TH AVENUE NORTH,Moorhead,MN,56560,Clay,218-359-9999,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30361,Arbor Park Living Center Llc,2921 6TH AVENUE NORTH,Moorhead,MN,56560,Clay,218-359-9999,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20146,Arbor Terrace,700 NW 2ND AVENUE,Rochester,MN,55901,Olmsted,507-424-5454,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29362,Arbors At Ridges,13897 COMMUNITY DRIVE,Burnsville,MN,55337,Dakota,952-898-4005,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37010,Arise Homecare Services Llc,11022 QUEBEC AVENUE NORTH,Champlin,MN,55316,Hennepin,763-227-3482,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37454,Arise Homecare Services Pllc,220 110 LANE NW,Coon Rapids,MN,55448,Anoka,763-227-3482,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35545,Arise Homecare Services Pllc,8017 IDAHO CIRCLE NORTH,Brooklyn Park,MN,55445,Hennepin,763-227-3482,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36748,"Arkhaven Home Care, Llc.",2315 WESTERN AVENUE NORTH,Roseville,MN,55113,Ramsey,651-478-6080,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30726,Arlington Place,21 16TH AVENUE SE,St. Joseph,MN,56374,Stearns,320-363-1313,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37656,Arms Home Health Care Llc,1847 IVY AVENUE EAST,S. Paul,MN,55119,Ramsey,763-528-1706,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36756,Arms Home Healthcare,1904 EAST 26TH STREET,Minneapolis,MN,55404,Hennepin,763-528-1706,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36204,Armstrong Homes Inc.,7908 OREGON AVENUE NORTH,Brooklyn Park,MN,55445,Hennepin,651-354-3080,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30590,Arthurs Sen Care- Alta Vista,1854 ALTA VISTA DRIVE,Roseville,MN,55113,Ramsey,651-294-4798,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
27856,Arthurs Senior Care On Emmert,3310 EMMERT STREET,Roseville,MN,55126,Ramsey,651-294-4798,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36092,Artis Senior Lvg Of Woodbury,8155 AFTON ROAD,Woodbury,MN,55125,Washington,651-493-2840,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33447,Ashby Living Center,112 IVERSON AVENUE,Ashby,MN,56309,Grant,218-747-2995,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35636,Asher Haus,717 1ST STREET NORTH,Cold Spring,MN,56320,Stearns,320-685-4110,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35078,Ashton Homes Llc,7523 HUMBOLDT CIRCLE NORTH,Brooklyn Park,MN,55444,Hennepin,763-354-0850,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37289,Ashton Homes Llc,2001 FLAG AVENUE NORTH,Golden Valley,MN,55427,Hennepin,763-777-1059,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34331,Ashton Homes Llc,9300 NORTHWOOD PARKWAY,New Hope,MN,55427,Hennepin,763-777-1059,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36009,Ashton Homes Llc,3840 BOONE AVENUE NORTH,New Hope,MN,55427,Hennepin,763-354-0850,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34562,Ashton Homes Llc,7435 78TH COURT NORTH,Brooklyn Park,MN,55445,Hennepin,763-777-1059,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35079,Ashton Homes Llc,6642 DUPONT AVENUE,Brooklyn Center,MN,55430,Hennepin,763-354-0850,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34920,Ashton Homes Llc,6242 LARCH LANE NORTH,Maple Grove,MN,55369,Hennepin,763-354-0850,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
25492,Asi 28Th Street,2749 11TH AVENUE SOUTH,Minneapolis,MN,55407,Hennepin,651-645-7271,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
25491,Asi Camden House,500 49TH AVENUE NORTH,Minneapolis,MN,55430,Hennepin,651-645-7271,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37596,Asian American Elderly Al,2113 MINNEHAHA AVENUE EAST,St Paul,MN,55119,Ramsey,763-248-4627,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30486,Asian American Elderly Al,5313 62ND AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,763-248-4627,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
27487,Aspen Grove Alternative Senior,522 ASPEN GROVE,Hibbing,MN,55746,Saint Louis,218-263-7330,INDIVIDUAL,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30680,Aspen Grove Assisted Living,504 IRON DRIVE,Chisholm,MN,55719,Saint Louis,218-254-2750,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35930,Aspen Homes,9508 UPTON AVENUE NORTH,Brooklyn Park,MN,55444,Hennepin,612-876-1913,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20257,Assisted Living At North Ridge,5500 BOONE AVENUE NORTH,New Hope,MN,55428,Hennepin,763-592-3000,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34909,Associated Tender Care Llc,6325 XERXES AVENUE NORTH,Brooklyn Center,MN,55430,Hennepin,763-439-7495,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
30419,Asst Lvg In Heritage Hall,11501 MASONIC HOME DRIVE,Bloomington,MN,55437,Hennepin,952-948-6901,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30552,Assumption Court,615 1ST STREET NORTH,Cold Spring,MN,56320,Stearns,320-685-4110,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37582,Assurant Care Homes Llc,7449 LOUISIANA AVENUE NORTH,Brooklyn Park,MN,55423,Hennepin,612-987-6609,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33302,Assurant Care Homes Llc,2750 112TH LANE NW,Coon Rapids,MN,55433,Anoka,612-987-6609,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
34494,Assurant Care Homes Llc,11430 CROOKED LAKE BLVD NW,Coon Rapids,MN,55433,Anoka,612-987-6609,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37583,Assurant Care Homes Llc,1755 113TH LANE NORTHEAST,Blaine,MN,55449,Anoka,612-987-6609,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33372,Assured Care,13404 KNOB HILL ROAD,Burnsville,MN,55337,Dakota,952-290-3003,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32366,Assured Care,9630 UPTON ROAD,Bloomington,MN,55431,Hennepin,952-444-3170,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37044,Assured Wellness Llc,464 TOWER STREET,St. Paul,MN,55119,Ramsey,651-336-9099,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34495,Assured Wellness Llc,468 TOWER STREET,St Paul,MN,55119,Ramsey,651-336-9099,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36058,Astral Home Care Barrington,9121 BARRINGTON TERRACE,Brooklyn Park,MN,55443,Hennepin,763-283-9973,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34811,At Home With Us Llc,2174 STANICH STREET,Maplewood,MN,55109,Ramsey,651-431-8006,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33679,Athanor St. Paul,266 WINIFRED STREET EAST,St. Paul,MN,55107,Ramsey,651-600-0701,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37248,Attentive Care,2091 MN-36,North St. Paul,MN,55109,Ramsey,952-769-9221,CORPORATION,,HOUSING WITH SERVICES,7/12/21
35546,Attentive Care,3524 KYLE AVENUE NORTH,Crystal,MN,55422,Hennepin,952-769-9221,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20425,Auburn Courts,501 OAK STREET NORTH,Chaska,MN,55318,Carver,952-361-0307,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
28788,Auburn Meadows,591 CHERRY DRIVE,Waconia,MN,55387,Carver,952-442-6629,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20027,Augustana Apartments Of Mpls,1510 11TH AVENUE SOUTH,Minneapolis,MN,55404,Hennepin,612-238-5260,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30133,Augustana Apartments Of Mpls,1509 10TH AVENUE SOUTH,Minneapolis,MN,55404,Hennepin,612-238-5260,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30131,Augustana Apartments Of Mpls,1020 EAST 17TH STREET,Minneapolis,MN,55404,Hennepin,612-238-5260,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30132,Augustana Apartments Ofmpls,1425 10TH AVENUE SOUTH,Minneapolis,MN,55404,Hennepin,612-238-5260,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20026,Augustana Chapel View Apts,605 MINNETONKA MILLS RD,Hopkins,MN,55343,Hennepin,952-697-3877,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
23531,Augustana Oakview Care Llc,500 TALBOT DRIVE,Moose Lake,MN,55767,Carlton,218-485-8779,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
28089,Augustana Oakview Care Llc,1200 TALBOT DRIVE,Moose Lake,MN,55767,Carlton,218-485-8779,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
23217,Augustana Regent At Burnsville,14500 REGENT LANE,Burnsville,MN,55306,Dakota,952-898-1910,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36910,Aurora Assisted Living Llc,115 MAGNOLIA AVENUE WEST,St. Paul,MN,55117,Ramsey,651-233-8188,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31407,Aurora Carefree Living Inc,304 EAST 3RD AVENUE SOUTH,Aurora,MN,55705,Saint Louis,218-306-6028,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32728,Aurora On France,6500 FRANCE AVENUE SOUTH,Edina,MN,55435,Hennepin,952-848-8888,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36720,Aurora'S House,4522 KATHRENE DRIVE,Brooklyn Center,MN,55429,Hennepin,952-848-0935,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
31129,Autumn Glen Senior Living,3715 COON RAPIDS BOULEVARD NW,Coon Rapids,MN,55433,Anoka,763-772-4492,PARTNERSHIP,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30302,Autumn Grace I,118 RAVEN COURT,Mankato,MN,56001,Blue Earth,507-388-0647,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
23858,Autumn Grace Ii,110 RAVEN COURT,Mankato,MN,56001,Blue Earth,507-388-0647,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
25966,Autumn Grace Iii,108 RAVEN COURT,Mankato,MN,56001,Blue Earth,507-388-0647,LIMITED LIABILITY COMPANY,DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30484,Autumn Hills Of Bemidji Inc,2528 PARK AVENUE NW,Bemidji,MN,56601,Beltrami,218-333-3854,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
23725,Autumn Lane Inc,36858 PINCHERRY ROAD,Cohasset,MN,55721,Itasca,218-328-0225,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36445,Ava'S House,8500 WEST 28TH STREET,St Louis Park,MN,55426,Hennepin,952-848-0935,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
34746,Avalon Memory Care,910 HORN DRIVE,Minnetonka,MN,55305,Hennepin,952-800-9909,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36450,B. A Comfort Life Homecare Llc,4325 83RD CIRCLE NORTH,Brooklyn Park,MN,55443,Hennepin,612-226-5905,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29103,Babbitt Carefree Living,1 CENTRAL BOULEVARD,Babbitt,MN,55706,Saint Louis,218-827-2273,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34336,Baikah Homes Llc,814 CHARLOTTE DRIVE,Anoka,MN,55303,Anoka,612-280-2301,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20518,Baker Park Inc,803 DEWEY AVENUE,Bemidji,MN,56601,Beltrami,218-751-7249,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29650,Bancroft Creek Estates,75405 240TH STREET,Albert Lea,MN,56007,Freeborn,507-379-2739,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
35376,Bani Homes,8454 KELL AVENUE SOUTH,Bloomington,MN,55437,Hennepin,612-442-4084,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29535,Barnes Care,154 EAST HIGHWAY 61,Esko,MN,55733,Carlton,218-879-2155,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
26579,Barnes Care Inc,56 WEST HIGHWAY 61,Esko,MN,55733,Carlton,218-879-2635,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30389,Barnes Care Inc,58 WEST HIGHWAY 61,Esko,MN,55733,Carlton,218-879-2635,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20428,Barrett Assisted Living Inc,800 SPRUCE AVENUE,Barrett,MN,56311,Grant,320-528-2371,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20987,Barross Cottage,401 SOUTH AVENUE,Two Harbors,MN,55616,Lake,218-834-8018,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29942,Barross Cottage Ii Llc,806 13TH AVENUE,Two Harbors,MN,55616,Lake,218-834-8098,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
24492,Bass Lake Court Townhomes,7360 BASS LAKE ROAD,New Hope,MN,55428,Hennepin,763-536-8134,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
23642,Bass Lake Townhomes,7302 BASS LAKE ROAD,New Hope,MN,55428,Hennepin,763-536-8134,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
26524,Bass Townhomes,7378 BASS LAKE ROAD,New Hope,MN,55428,Hennepin,763-536-8134,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36424,Bayda Groupd Home Inc,1218 EAST 26TH STREET,Minneapolis,MN,55404,Hennepin,612-644-3444,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36038,Bayview Case Management,14199 GARRETT AVENUE,Apple Valley,MN,55124,Dakota,952-491-9732,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37087,Beatitudes Homes Llc,1609 84TH AVENUE NORTH,Brooklyn Park,MN,55428,Hennepin,612-868-3721,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33535,Beautiful Hearts Llc,3537 3RD AVENUE SOUTH,Minneapolis,MN,55408,Hennepin,612-245-0436,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
34396,Beautiful Hearts Llc,8617 PORTLAND AVENUE SOUTH,Bloomington,MN,55420,Hennepin,612-353-4335,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
28368,Becky'S Place Inc,6391 DUCK LAKE ROAD,Eden Prairie,MN,55346,Hennepin,612-719-2915,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33602,Bee Hive Homes,14282 BUSINESS CENTER DRIVE NW,Elk River,MN,55330,Sherburne,763-595-1251,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31350,Bee Hive Homes Of Duluth,4014 TRINITY ROAD,Duluth,MN,55811,Saint Louis,218-722-4014,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35127,Beehive Home Of Lakeville,20159 IBERIA AVENUE,Lakeville,MN,55044,Dakota,952-683-1299,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35125,Beehive Homes Of Maple Grove,14901 WEAVER LAKE ROAD,Maple Grove,MN,55311,Hennepin,763-415-3900,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34745,Beehive Homes Of Moorhead,1001 CADDY AVENUE,Moorhead,MN,56560,Clay,218-512-3033,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36945,Beka Home,9101 NEVADA COURT,Brooklyn Park,MN,55445,Hennepin,763-898-8319,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
31586,Bel Rae Senior Living,2330 MOUNDS VIEW BOULEVARD,Mounds View,MN,55112,Ramsey,763-784-7633,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36405,Belong Health Care Llc,4809 OXBOROUGH GARDENS NORTH,Brooklyn Park,MN,55443,Hennepin,267-980-6520,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
28278,Ben'S House,5337 OREGON AVENUE NORTH,New Hope,MN,55428,Hennepin,763-566-0831,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20145,Benedict Court,1980 15TH AVENUE SE,St. Cloud,MN,56304,Sherburne,320-252-0010,CHURCH RELATED,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
