Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 1 Literal,State Facility Type 2 Literal
30217,ARBOR GARDEN PLACE,535 CANYON DRIVE NW,EYOTA,MN,55934,OLMSTED,507-545-3999,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33357,ARBOR GLENN SENIOR LIVING,11020 39TH STREET NORTH,LAKE ELMO,MN,55042,WASHINGTON,651-704-1444,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30754,ARBOR LAKES SENIOR LIVING LLC,12001 80TH AVENUE NORTH,MAPLE GROVE,MN,55369,HENNEPIN,763-575-7021,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30765,ARBOR LANE,13810 COMMUNITY DRIVE,BURNSVILLE,MN,55337,DAKOTA,952-898-3288,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
29443,ARBOR OAKS SENIOR LIVING LLC,1640 155TH LANE NW,ANDOVER,MN,55304,ANOKA,763-205-2248,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
26942,ARBOR PARK LIVING CENTER,520 28TH STREET NORTH,MOORHEAD,MN,56560,CLAY,218-359-9999,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
23767,ARBOR PARK LIVING CENTER LLC,2901 6TH AVENUE NORTH,MOORHEAD,MN,56560,CLAY,218-359-9999,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34427,ARBOR PARK LIVING CENTER LLC,2941 6TH AVENUE NORTH,MOORHEAD,MN,56560,CLAY,218-359-9999,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30361,ARBOR PARK LIVING CENTER LLC,2921 6TH AVENUE NORTH,MOORHEAD,MN,56560,CLAY,218-359-9999,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20146,ARBOR TERRACE,700 NW 2ND AVENUE,ROCHESTER,MN,55901,OLMSTED,507-424-5454,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
29362,ARBORS AT RIDGES,13897 COMMUNITY DRIVE,BURNSVILLE,MN,55337,DAKOTA,952-898-4005,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37010,ARISE HOMECARE SERVICES LLC,11022 QUEBEC AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,763-227-3482,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37454,ARISE HOMECARE SERVICES PLLC,220 110 LANE NW,COON RAPIDS,MN,55448,ANOKA,763-227-3482,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35545,ARISE HOMECARE SERVICES PLLC,8017 IDAHO CIRCLE NORTH,BROOKLYN PARK,MN,55445,HENNEPIN,763-227-3482,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36748,"ARKHAVEN HOME CARE, LLC.",2315 WESTERN AVENUE NORTH,ROSEVILLE,MN,55113,RAMSEY,651-478-6080,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30726,ARLINGTON PLACE,21 16TH AVENUE SE,ST. JOSEPH,MN,56374,STEARNS,320-363-1313,CORPORATION,Housing With Services,Assisted Living Services
37656,ARMS HOME HEALTH CARE LLC,1847 IVY AVENUE EAST,S. PAUL,MN,55119,RAMSEY,763-528-1706,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36756,ARMS HOME HEALTHCARE,1904 EAST 26TH STREET,MINNEAPOLIS,MN,55404,HENNEPIN,763-528-1706,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36204,ARMSTRONG HOMES INC.,7908 OREGON AVENUE NORTH,BROOKLYN PARK,MN,55445,HENNEPIN,651-354-3080,CORPORATION,Housing With Services,Assisted Living Services
30590,ARTHURS SEN CARE- ALTA VISTA,1854 ALTA VISTA DRIVE,ROSEVILLE,MN,55113,RAMSEY,651-294-4798,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27856,ARTHURS SENIOR CARE ON EMMERT,3310 EMMERT STREET,ROSEVILLE,MN,55126,RAMSEY,651-294-4798,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36092,ARTIS SENIOR LVG OF WOODBURY,8155 AFTON ROAD,WOODBURY,MN,55125,WASHINGTON,651-493-2840,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33447,ASHBY LIVING CENTER,112 IVERSON AVENUE,ASHBY,MN,56309,GRANT,218-747-2995,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35636,ASHER HAUS,717 1ST STREET NORTH,COLD SPRING,MN,56320,STEARNS,320-685-4110,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35078,ASHTON HOMES LLC,7523 HUMBOLDT CIRCLE NORTH,BROOKLYN PARK,MN,55444,HENNEPIN,763-354-0850,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37289,ASHTON HOMES LLC,2001 FLAG AVENUE NORTH,GOLDEN VALLEY,MN,55427,HENNEPIN,763-777-1059,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34331,ASHTON HOMES LLC,9300 NORTHWOOD PARKWAY,NEW HOPE,MN,55427,HENNEPIN,763-777-1059,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36009,ASHTON HOMES LLC,3840 BOONE AVENUE NORTH,NEW HOPE,MN,55427,HENNEPIN,763-354-0850,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34562,ASHTON HOMES LLC,7435 78TH COURT NORTH,BROOKLYN PARK,MN,55445,HENNEPIN,763-777-1059,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35079,ASHTON HOMES LLC,6642 DUPONT AVENUE,BROOKLYN CENTER,MN,55430,HENNEPIN,763-354-0850,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34920,ASHTON HOMES LLC,6242 LARCH LANE NORTH,MAPLE GROVE,MN,55369,HENNEPIN,763-354-0850,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
25492,ASI 28TH STREET,2749 11TH AVENUE SOUTH,MINNEAPOLIS,MN,55407,HENNEPIN,651-645-7271,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
25491,ASI CAMDEN HOUSE,500 49TH AVENUE NORTH,MINNEAPOLIS,MN,55430,HENNEPIN,651-645-7271,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
37596,ASIAN AMERICAN ELDERLY AL,2113 MINNEHAHA AVENUE EAST,ST PAUL,MN,55119,RAMSEY,763-248-4627,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30486,ASIAN AMERICAN ELDERLY AL,5313 62ND AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,763-248-4627,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
27487,ASPEN GROVE ALTERNATIVE SENIOR,522 ASPEN GROVE,HIBBING,MN,55746,SAINT LOUIS,218-263-7330,INDIVIDUAL,Housing With Services,Assisted Living Services
30680,ASPEN GROVE ASSISTED LIVING,504 IRON DRIVE,CHISHOLM,MN,55719,SAINT LOUIS,218-254-2750,CORPORATION,Housing With Services,Assisted Living Services
35930,ASPEN HOMES,9508 UPTON AVENUE NORTH,BROOKLYN PARK,MN,55444,HENNEPIN,612-876-1913,CORPORATION,Housing With Services,Assisted Living Services
20257,ASSISTED LIVING AT NORTH RIDGE,5500 BOONE AVENUE NORTH,NEW HOPE,MN,55428,HENNEPIN,763-592-3000,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34909,ASSOCIATED TENDER CARE LLC,6325 XERXES AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-439-7495,LIMITED LIABILITY COMPANY,Housing With Services,
30419,ASST LVG IN HERITAGE HALL,11501 MASONIC HOME DRIVE,BLOOMINGTON,MN,55437,HENNEPIN,952-948-6901,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30552,ASSUMPTION COURT,615 1ST STREET NORTH,COLD SPRING,MN,56320,STEARNS,320-685-4110,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
37582,ASSURANT CARE HOMES LLC,7449 LOUISIANA AVENUE NORTH,BROOKLYN PARK,MN,55423,HENNEPIN,612-987-6609,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33302,ASSURANT CARE HOMES LLC,2750 112TH LANE NW,COON RAPIDS,MN,55433,ANOKA,612-987-6609,LIMITED LIABILITY COMPANY,Housing With Services,
34494,ASSURANT CARE HOMES LLC,11430 CROOKED LAKE BLVD NW,COON RAPIDS,MN,55433,ANOKA,612-987-6609,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37583,ASSURANT CARE HOMES LLC,1755 113TH LANE NORTHEAST,BLAINE,MN,55449,ANOKA,612-987-6609,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33372,ASSURED CARE,13404 KNOB HILL ROAD,BURNSVILLE,MN,55337,DAKOTA,952-290-3003,CORPORATION,Housing With Services,Assisted Living Services
32366,ASSURED CARE,9630 UPTON ROAD,BLOOMINGTON,MN,55431,HENNEPIN,952-444-3170,CORPORATION,Housing With Services,Assisted Living Services
37044,ASSURED WELLNESS LLC,464 TOWER STREET,ST. PAUL,MN,55119,RAMSEY,651-336-9099,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34495,ASSURED WELLNESS LLC,468 TOWER STREET,ST PAUL,MN,55119,RAMSEY,651-336-9099,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36058,ASTRAL HOME CARE BARRINGTON,9121 BARRINGTON TERRACE,BROOKLYN PARK,MN,55443,HENNEPIN,763-283-9973,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34811,AT HOME WITH US LLC,2174 STANICH STREET,MAPLEWOOD,MN,55109,RAMSEY,651-431-8006,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33679,ATHANOR ST. PAUL,266 WINIFRED STREET EAST,ST. PAUL,MN,55107,RAMSEY,651-600-0701,CORPORATION,Housing With Services,Assisted Living Services
37248,ATTENTIVE CARE,2091 MN-36,NORTH ST. PAUL,MN,55109,RAMSEY,952-769-9221,CORPORATION,Housing With Services,
35546,ATTENTIVE CARE,3524 KYLE AVENUE NORTH,CRYSTAL,MN,55422,HENNEPIN,952-769-9221,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20425,AUBURN COURTS,501 OAK STREET NORTH,CHASKA,MN,55318,CARVER,952-361-0307,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
28788,AUBURN MEADOWS,591 CHERRY DRIVE,WACONIA,MN,55387,CARVER,952-442-6629,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20027,AUGUSTANA APARTMENTS OF MPLS,1510 11TH AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,612-238-5260,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30133,AUGUSTANA APARTMENTS OF MPLS,1509 10TH AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,612-238-5260,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30131,AUGUSTANA APARTMENTS OF MPLS,1020 EAST 17TH STREET,MINNEAPOLIS,MN,55404,HENNEPIN,612-238-5260,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30132,AUGUSTANA APARTMENTS OFMPLS,1425 10TH AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,612-238-5260,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
20026,AUGUSTANA CHAPEL VIEW APTS,605 MINNETONKA MILLS RD,HOPKINS,MN,55343,HENNEPIN,952-697-3877,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
23531,AUGUSTANA OAKVIEW CARE LLC,500 TALBOT DRIVE,MOOSE LAKE,MN,55767,CARLTON,218-485-8779,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
28089,AUGUSTANA OAKVIEW CARE LLC,1200 TALBOT DRIVE,MOOSE LAKE,MN,55767,CARLTON,218-485-8779,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
23217,AUGUSTANA REGENT AT BURNSVILLE,14500 REGENT LANE,BURNSVILLE,MN,55306,DAKOTA,952-898-1910,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36910,AURORA ASSISTED LIVING LLC,115 MAGNOLIA AVENUE WEST,ST. PAUL,MN,55117,RAMSEY,651-233-8188,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
31407,AURORA CAREFREE LIVING INC,304 EAST 3RD AVENUE SOUTH,AURORA,MN,55705,SAINT LOUIS,218-306-6028,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32728,AURORA ON FRANCE,6500 FRANCE AVENUE SOUTH,EDINA,MN,55435,HENNEPIN,952-848-8888,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36720,AURORA'S HOUSE,4522 KATHRENE DRIVE,BROOKLYN CENTER,MN,55429,HENNEPIN,952-848-0935,LIMITED LIABILITY COMPANY,Housing With Services,
31129,AUTUMN GLEN SENIOR LIVING,3715 COON RAPIDS BOULEVARD NW,COON RAPIDS,MN,55433,ANOKA,763-772-4492,PARTNERSHIP,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30302,AUTUMN GRACE I,118 RAVEN COURT,MANKATO,MN,56001,BLUE EARTH,507-388-0647,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
23858,AUTUMN GRACE II,110 RAVEN COURT,MANKATO,MN,56001,BLUE EARTH,507-388-0647,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
25966,AUTUMN GRACE III,108 RAVEN COURT,MANKATO,MN,56001,BLUE EARTH,507-388-0647,LIMITED LIABILITY COMPANY,Housing With Services,Dementia Unit/Dementia Program
30484,AUTUMN HILLS OF BEMIDJI INC,2528 PARK AVENUE NW,BEMIDJI,MN,56601,BELTRAMI,218-333-3854,CORPORATION,Housing With Services,Assisted Living Services
23725,AUTUMN LANE INC,36858 PINCHERRY ROAD,COHASSET,MN,55721,ITASCA,218-328-0225,CORPORATION,Housing With Services,Assisted Living Services
36445,AVA'S HOUSE,8500 WEST 28TH STREET,ST LOUIS PARK,MN,55426,HENNEPIN,952-848-0935,LIMITED LIABILITY COMPANY,Housing With Services,
34746,AVALON MEMORY CARE,910 HORN DRIVE,MINNETONKA,MN,55305,HENNEPIN,952-800-9909,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36450,B. A COMFORT LIFE HOMECARE LLC,4325 83RD CIRCLE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,612-226-5905,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
29103,BABBITT CAREFREE LIVING,1 CENTRAL BOULEVARD,BABBITT,MN,55706,SAINT LOUIS,218-827-2273,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34336,BAIKAH HOMES LLC,814 CHARLOTTE DRIVE,ANOKA,MN,55303,ANOKA,612-280-2301,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20518,BAKER PARK INC,803 DEWEY AVENUE,BEMIDJI,MN,56601,BELTRAMI,218-751-7249,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
29650,BANCROFT CREEK ESTATES,75405 240TH STREET,ALBERT LEA,MN,56007,FREEBORN,507-379-2739,NONPROFIT CORPORATION,Housing With Services,
35376,BANI HOMES,8454 KELL AVENUE SOUTH,BLOOMINGTON,MN,55437,HENNEPIN,612-442-4084,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
29535,BARNES CARE,154 EAST HIGHWAY 61,ESKO,MN,55733,CARLTON,218-879-2155,CORPORATION,Housing With Services,Assisted Living Services
26579,BARNES CARE INC,56 WEST HIGHWAY 61,ESKO,MN,55733,CARLTON,218-879-2635,CORPORATION,Housing With Services,Assisted Living Services
30389,BARNES CARE INC,58 WEST HIGHWAY 61,ESKO,MN,55733,CARLTON,218-879-2635,CORPORATION,Housing With Services,Assisted Living Services
20428,BARRETT ASSISTED LIVING INC,800 SPRUCE AVENUE,BARRETT,MN,56311,GRANT,320-528-2371,CORPORATION,Housing With Services,Assisted Living Services
20987,BARROSS COTTAGE,401 SOUTH AVENUE,TWO HARBORS,MN,55616,LAKE,218-834-8018,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
29942,BARROSS COTTAGE II LLC,806 13TH AVENUE,TWO HARBORS,MN,55616,LAKE,218-834-8098,LIMITED LIABILITY COMPANY,Housing With Services,
24492,BASS LAKE COURT TOWNHOMES,7360 BASS LAKE ROAD,NEW HOPE,MN,55428,HENNEPIN,763-536-8134,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
23642,BASS LAKE TOWNHOMES,7302 BASS LAKE ROAD,NEW HOPE,MN,55428,HENNEPIN,763-536-8134,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
26524,BASS TOWNHOMES,7378 BASS LAKE ROAD,NEW HOPE,MN,55428,HENNEPIN,763-536-8134,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
36424,BAYDA GROUPD HOME INC,1218 EAST 26TH STREET,MINNEAPOLIS,MN,55404,HENNEPIN,612-644-3444,CORPORATION,Housing With Services,Assisted Living Services
36038,BAYVIEW CASE MANAGEMENT,14199 GARRETT AVENUE,APPLE VALLEY,MN,55124,DAKOTA,952-491-9732,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37087,BEATITUDES HOMES LLC,1609 84TH AVENUE NORTH,BROOKLYN PARK,MN,55428,HENNEPIN,612-868-3721,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33535,BEAUTIFUL HEARTS LLC,3537 3RD AVENUE SOUTH,MINNEAPOLIS,MN,55408,HENNEPIN,612-245-0436,LIMITED LIABILITY COMPANY,Housing With Services,
34396,BEAUTIFUL HEARTS LLC,8617 PORTLAND AVENUE SOUTH,BLOOMINGTON,MN,55420,HENNEPIN,612-353-4335,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
28368,BECKY'S PLACE INC,6391 DUCK LAKE ROAD,EDEN PRAIRIE,MN,55346,HENNEPIN,612-719-2915,CORPORATION,Housing With Services,Assisted Living Services
33602,BEE HIVE HOMES,14282 BUSINESS CENTER DRIVE NW,ELK RIVER,MN,55330,SHERBURNE,763-595-1251,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
31350,BEE HIVE HOMES OF DULUTH,4014 TRINITY ROAD,DULUTH,MN,55811,SAINT LOUIS,218-722-4014,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35127,BEEHIVE HOME OF LAKEVILLE,20159 IBERIA AVENUE,LAKEVILLE,MN,55044,DAKOTA,952-683-1299,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35125,BEEHIVE HOMES OF MAPLE GROVE,14901 WEAVER LAKE ROAD,MAPLE GROVE,MN,55311,HENNEPIN,763-415-3900,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34745,BEEHIVE HOMES OF MOORHEAD,1001 CADDY AVENUE,MOORHEAD,MN,56560,CLAY,218-512-3033,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36945,BEKA HOME,9101 NEVADA COURT,BROOKLYN PARK,MN,55445,HENNEPIN,763-898-8319,CORPORATION,Housing With Services,Assisted Living Services
31586,BEL RAE SENIOR LIVING,2330 MOUNDS VIEW BOULEVARD,MOUNDS VIEW,MN,55112,RAMSEY,763-784-7633,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36405,BELONG HEALTH CARE LLC,4809 OXBOROUGH GARDENS NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,267-980-6520,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
28278,BEN'S HOUSE,5337 OREGON AVENUE NORTH,NEW HOPE,MN,55428,HENNEPIN,763-566-0831,CORPORATION,Housing With Services,Assisted Living Services
20145,BENEDICT COURT,1980 15TH AVENUE SE,ST. CLOUD,MN,56304,SHERBURNE,320-252-0010,CHURCH RELATED,Housing With Services,Assisted Living Services
20286,BENEDICT HOMES,1340 MINNESOTA BOULEVARD SE,ST. CLOUD,MN,56304,SHERBURNE,320-252-0010,CHURCH RELATED,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32176,BENEDICT HOUSE,3883 19TH AVE NW,ROCHESTER,MN,55901,OLMSTED,612-306-9738,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36413,BENEDICTINE LIVING COMMUNITY,1705 WINDERMERE WAY,SHAKOPEE,MN,55379,SCOTT,952-314-4579,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35421,BENEDICTINE LIVING NORTHFIELD,2030 NORTH AVENUE,NORTHFIELD,MN,55057,DAKOTA,507-650-5022,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30687,BENEDICTINE SENIOR LIVING,625 CENTRAL AVENUE,OSSEO,MN,55369,HENNEPIN,763-391-0749,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30806,BENEDICTINE SENIOR LIVING,1906 NORTH SUNRISE DRIVE,ST PETER,MN,56082,NICOLLET,507-934-8817,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
26406,BENTSON FAMILY ASST LVG RES,730 KAY AVENUE,ST. PAUL,MN,55102,RAMSEY,651-328-2000,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36469,BERKELEY HEIGHTS HOMES LLC,1808 MEADOWWOOD COURT,BROOKLYN PARK,MN,55444,HENNEPIN,612-433-9949,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37274,BERKELEY HEIGHTS HOMES LLC,3957 WISCONSON AVENUE NORTH,NEW HOPE,MN,55427,HENNEPIN,763-354-0850,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36852,"BERKELEY HEIGHTS HOMES, LLC",1509 SUGARLOAF TRAIL,BROOKLYN PARK,MN,55444,HENNEPIN,763-354-0850,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
22356,BEST CARE GROUP,6213 CHOWEN AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,612-378-1040,CORPORATION,Housing With Services,Assisted Living Services
34713,BEST CHOICE HOME CARE LLC,821 20TH AVENUE NE,MINNEAPOLIS,MN,55418,HENNEPIN,612-404-1005,LIMITED LIABILITY COMPANY,Housing With Services,
35749,BEST HOME HEALTH CARE SERVICES,6044 CLINTON AVENUE SOUTH,MINNEAPOLIS,MN,55419,HENNEPIN,612-990-9616,LIMITED LIABILITY COMPANY,Housing With Services,
34766,BESTVALUE HEALTHCARE INC,7124 16TH STREET NORTH,OAKDALE,MN,55128,WASHINGTON,651-757-5080,CORPORATION,Housing With Services,Assisted Living Services
36759,BESTVALUE HEALTHCARE INC.,3693 GROVNER ROAD NORTH,OAKDALE,MN,55128,WASHINGTON,651-757-5080,CORPORATION,Housing With Services,Assisted Living Services
23748,BETHANY ASSISTED LIVING,203 NORTH ARMSTRONG AVENUE,LITCHFIELD,MN,55355,MEEKER,320-693-2430,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32029,BETHANY ASSISTED LIVING,117 2ND STREET NE,FOSSTON,MN,56542,POLK,218-435-1044,CORPORATION,Housing With Services,Assisted Living Services
