Your selection for all Housing With Services found 2557 providers .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFID,NAME,ADDRESS,CITY,STATE,ZIP,COUNTY_CODE,COUNTY_NAME,TELEPHONE,FAX,ADMINISTRATOR,LIC_TYPE,HOSP_BEDS,BASS_BEDS,PSY_HOSP_BEDS,NH_BEDS,BCH_BEDS,SLFA_BEDS,SLFB_BEDS,OTHER_BEDS,HCP_TYPE,HWS,HWS_TYPE,OPS,HOSP18_BEDS,CAH,DEEMED,SWING,PSY18_BEDS,SNF_BEDS,SNFNF_BEDS,NF1_BEDS,NF2_BEDS,ICFMR_BEDS,HHA,HOSPICE,CMHC,CORF,ESRD,ASC,PPSP,PPSR,REHAB,RHC,XRAY,BLSS,MOBHES,BC,ICFMR,HCBS_PRV,SE_PRV,SNSA_PRV
35486,ALIYA CARE INC,2700 37TH AVENUE NE,ST. ANTHONY,MN,55421,27,HENNEPIN,763-710-9619,None,KHADRA ISMAIL,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34412,ALIYA CARE INC,12460 SYCAMORE STREET NW,COON RAPIDS,MN,55448,2,ANOKA,763-710-9619,612-246-4034,MR MUSTAF ISMAIL,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37016,ALL FAMILY HOME CARE W/ SERVIC,6090 46TH ST. NORTH,OAKDALE,MN,55128,27,HENNEPIN,763-218-4102,763-392-0033,PETER AKWICHEK,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37657,ALL HOME CARE LLC,1425 TROLLHAGEN DRIVE NE,FRIDLEY,MN,55421,2,ANOKA,763-291-4056,None,ABDIRISAK HASSAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33640,ALL HOPES AT LINNET,9937 LINNET STREET NW,COON RAPIDS,MN,55433,2,ANOKA,763-482-1487,763-951-2775,MR. VICTOR AWOSIKA,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35715,ALL HOPES AT ORCHARD,7932 ORCHARD AVENUE NORTH,BROOKLY PARK,MN,55443,27,HENNEPIN,763-482-1487,763-951-2775,MR. VICTOR AWOSIKA,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34287,ALL HOPES AT PEARSON,2509 PEARSON PARKWAY,BROOKLYN PARK,MN,55444,27,HENNEPIN,763-482-1487,763-951-2775,MR. VICTOR AWOSIKA,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29576,ALL SAINTS SENIOR LIVING LLC,1880 INDEPENDENCE DRIVE,SHAKOPEE,MN,55379,70,SCOTT,952-233-7351,952-233-8150,MS MEGHAN EAKINS,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36667,ALL WULLANCARE INC,7433 LEE AVENUE NORTH,BROOKLYN PARK,MN,55443,27,HENNEPIN,612-636-5478,763-561-5360,AGNES AGUNBIADE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36956,ALLIANCE ASSISTED LIVING INC,2029 PIN OAK DRIVE,EAGAN,MN,55122,19,DAKOTA,763-742-7284,None,ABDIRAHAM SHARIFF,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36470,ALLIANCE GROUP HOME LLC,2205 MARSHALL STREET NE,MINNEAPOLIS,MN,55418,27,HENNEPIN,612-281-0077,None,AYAN PIERRECHARLES,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36228,ALLIANCE HOME CARE,13804 THOMAS AVENUE SOUTH,BURNSVILLE,MN,55337,19,DAKOTA,952-594-1062,952-405-9723,IFRAH SHAFIE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35585,ALLIANCE HOMES CORPORATION,4946 JACKSON STREET NE,COLUMBIA HEIGHTS,MN,55421,2,ANOKA,763-227-8280,612-206-8025,ABDIRIZAK HASSAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36106,ALLY GROUP HOMES LLC,2944 PRINCETON AVENUE SOUTH,ST LOUIS PARK,MN,55416,27,HENNEPIN,612-598-4311,None,AMAL AHMED,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30711,ALMOND HOUSE,802 28TH STREET SE,BRAINERD,MN,56401,18,CROW WING,218-822-3067,218-822-3068,MS. CHARITY BITZER,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20575,ALMOND HOUSE UNIT 2,804 28TH STREET SE,BRAINERD,MN,56401,18,CROW WING,218-822-3067,218-822-3068,MS. CHARITY BITZER,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20581,ALMOND HOUSE UNIT 3,814 28TH STREET SE,BRAINERD,MN,56401,18,CROW WING,218-822-3067,218-822-3068,MS. CHARITY BITZER,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20582,ALMOND HOUSE UNIT 4,816 28TH STREET SE,BRAINERD,MN,56401,18,CROW WING,218-822-3067,218-822-3068,MS. CHARITY BITZER,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
21680,ALMOST HOME,710 28TH STREET SE,BRAINERD,MN,56401,18,CROW WING,218-822-3067,218-822-3068,MS. CHARITY BITZER,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35131,ALPHA ASSISTED LIVING INC,2653 14TH AVENUE SOUTH,MINNEAPOLIS,MN,55407,27,HENNEPIN,612-354-3024,612-208-0902,MR. MUSE MOHOMUD,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36304,ALPHA ASSISTED LIVING INC,6400 NOBLE AVENUE NORTH,BROOKLYN CENTER,MN,55429,27,HENNEPIN,612-354-3024,612-208-0902,MUSE MOHAMUD,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35373,AMA GROUP HOME INC,2607 LONGFELLOW AVENUE SOUTH,MINNEAPOLIS,MN,55407,27,HENNEPIN,612-886-1837,612-886-1846,MRS. SAMSAM MOHAMED,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32645,AMAL HOME HEALTH CARE INC,2440 PEARSON PARKWAY,BROOKLYN PARK,MN,55444,27,HENNEPIN,612-221-1986,763-270-6954,MS. ILHAM HUSSEIN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36749,AMAL HOME HEALTH CARE INC.,1300 77TH WAY,BROOKLYN PARK,MN,55444,27,HENNEPIN,612-221-1986,763-270-5934,IIHAM HUSSEIN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36341,AMANA HOME CARE,7010 BLOOMINGTON AVENUE SOUTH,RICHFIELD MN,MN,55423,27,HENNEPIN,612-816-1890,612-852-5101,MS. ROWDA FARAH,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
24780,AMAZING LOVE ASSISTED LIVING,5724 BASS LAKE ROAD,CRYSTAL,MN,55429,27,HENNEPIN,763-561-3434,763-561-3636,MR. YEMMY OSONOWO,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29391,AMAZING LOVE ELDERLY CARE CTR,7807 EMERALD ROAD,RANDALL,MN,56475,49,MORRISON,320-749-2485,None,MS. PENNY POLING,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36751,"AMC CARE, INC",6601 75TH 1/2 AVENUE NORTH,BROOKLYN PARK,MN,55428,27,HENNEPIN,763-208-2973,763-208-2933,AYAAN MOHAMUD,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
26939,AMELIE HOUSE,1400 WEST 100TH STREET,BLOOMINGTON,MN,55431,27,HENNEPIN,952-881-6424,952-217-5677,MR. JAMES HAMMILL,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32187,AMERICAN BEST HOME CARE INC,5825 WEST BROADWAY AVENUE,CRYSTAL,MN,55428,27,HENNEPIN,763-432-7356,763-432-6856,MR. SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36570,AMERICAN BEST HOME CARE INC,7124 WEST RIVER ROAD,BROOKLYN CENTER,MN,55430,27,HENNEPIN,763-432-7356,763-432-6856,SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33587,AMERICAN BEST HOME CARE INC,5218 PAUL DRIVE,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-432-7356,763-432-6856,MR. SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35870,AMERICAN BEST HOME CARE INC,3816 FRANCE PLACE,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-462-7356,763-432-6856,MR SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34413,AMERICAN BEST HOME CARE INC,3501 63RD AVENUE NORTH,BROOKLYN CENTER,MN,55430,27,HENNEPIN,763-432-7356,763-432-6856,MR. SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36393,AMERICAN BEST HOME CARE INC,6565 DOUGLAS DRIVE NORTH,BROOKLYN PARK,MN,55429,27,HENNEPIN,763-432-7356,763-432-6856,MR SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37361,"AMERICAN BEST HOME CARE, INC",10230 28TH AVENUE NORTH,PLYMOUTH,MN,55441,27,HENNEPIN,763-432-7323,763-432-6856,SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36710,"AMERICAN BEST HOME CARE, INC.",5012 65TH AVENUE NORTH,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-432-7356,763-432-6856,SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36712,"AMERICAN BEST HOME CARE, INC.",6731 BRYANT AVENUE NORTH,BROOKLYN CENTER,MN,55430,27,HENNEPIN,763-432-7356,763-432-6856,SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36614,"AMERICAN BEST HOME CARE, INC.",7817 UNITY AVENUE NORTH,BROOKLYN PARK,MN,55443,27,HENNEPIN,763-432-7356,763-432-6856,SEGUN OLATAYO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30559,AMERICAN EAGLE OWATONNA,334 CEDARDALE DRIVE SE,OWATONNA,MN,55060,74,STEELE,507-451-6914,507-451-7083,MS. CAROL ARMENDARIZ,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35676,AMERICAN FAMILY HOME CARE,3325 84TH AVENUE NORTH,BROOKLY PARK,MN,55443,27,HENNEPIN,763-971-8888,763-971-8892,MS LOVETH AMAYANVBO,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33995,AMERICAN INDIAN CDC,1506 EAST 23RD STREET,MINNEAPOLIS,MN,55404,27,HENNEPIN,612-813-1610,612-813-1612,MS. ARLENE RAYMOND,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36714,AMERICAN VOLUNTEERS HOMES,5202 QUAIL AVENUE NORTH,CRYSTAL,MN,55429,27,HENNEPIN,763-210-8532,None,FLOYD GEORGE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36804,AMERICARE LODGES,20371 WENDIGO PARK RD BLDG#4,GRAND RAPIDS,MN,55744,31,ITASCA,218-326-0536,218-301-0033,KRISTINA WATSON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36807,AMERICARE LODGES,20371 WENDICO PARK ROAD BLDG1,GRAND RAPIDS,MN,55744,31,ITASCA,218-326-0536,218-301-0033,KRISTINA WATSON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36294,AMERICARE LODGES,20371 WENDIGO PARK ROAD BLDG 3,GRAND RAPIDS,MN,55744,31,ITASCA,218-910-5205,218-566-4723,KRISTINA WATSON,PARTNERSHIP,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30705,AMERICARE LODGES INC,6870 SCHULTZ DRIVE NE,REMER,MN,56672,11,CASS,218-566-4722,218-566-4723,MS. NANCY STEFAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30823,AMERICN EAGLE OWATONNA,364 CEDARDALE DRIVE SE,OWATONNA,MN,55060,74,STEELE,507-446-8600,507-446-8601,MS. CAROL ARMENDARIZ,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34337,AMERIGRACE HOME CARE LLC,9633 HALE AVENUE SOUTH,COTTAGE GROVE,MN,55016,82,WASHINGTON,651-734-3183,None,MRS GRACE OYEFESOBI,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36548,AMERIGRACE HOME CARE LLC,1852 AMES AVENUE,ST. PAUL,MN,55119,62,RAMSEY,651-734-3183,651-459-0138,GRACE OYEFESOBI,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37051,AMERIGRACE HOME CARE LLC,890 CLARENCE STREET,ST. PAUL,MN,55106,62,RAMSEY,651-734-3183,651-459-0138,GRACE OYEFESOBI,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36732,AMRAN HOME HEALTH CARE LLC,3228 COLUMBUS AVENUE SOUTH,MINNEAPOLIS,MN,55407,27,HENNEPIN,612-296-7125,None,NIMO YUSUF,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30229,AMY JOHNSON RESIDENCE,89 VIRGINIA STREET,ST PAUL,MN,55102,62,RAMSEY,651-224-3363,651-290-2600,MS. DONETTA JOHNSON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35748,ANCHOR HOUSE,3556 BROOKDALE DRIVE,BROOKLYN PARK,MN,55443,27,HENNEPIN,763-999-4600,763-315-0385,OSAGIE EDISON-EDEBOR,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36358,ANCHOR ON 54,3606 54TH AVENUE NORTH,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-999-4600,763-315-0385,BENJAMIN EDISON-EDEBOR,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36788,ANCHOR ON CENTURY,6292 CENTURY BOULEVARD,BROOKLYN PARK,MN,55429,27,HENNEPIN,763-999-4600,763-315-0385,BENJAMEN EDISON-EDEBOR,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35222,ANGEL CARE HOMES,7829 HAMPSHIRE CIRCLE NORTH,BROOKLYN PARK,MN,55445,27,HENNEPIN,612-423-6690,612-423-9192,SADIA HASHI,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36366,ANGEL HEARTS HEALTH CARE SERV,6509 76TH AVENUE NORTH,BROOKLYN PARK,MN,55428,27,HENNEPIN,612-229-0000,763-402-7832,MR. FAYSAL SAID,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35639,ANGEL'S HEALTH & HC SRV INC,4213 63RD AVENUE NORTH,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-270-5771,763-657-0252,SOLOMON AKWAKA,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36870,ANGEL'S HLTH & HOME CARE SRV,5833 PEARSON DRIVE,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-270-5771,763-657-0252,SOLOMON AKWAKA,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35319,ANGELS ASSISTED LIVING INC,1802 EAST 26TH STREET,MINNEAPOLIS,MN,55404,27,HENNEPIN,612-886-3455,612-979-2665,MR. AHMED GEDI,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35485,ANGELS HOMES LLC,2304 WEST 150TH STREET,BURNSVILLE,MN,55306,19,DAKOTA,952-212-1688,952-595-5140,MR. ASAD ABDALLE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34624,ANGELS HOMES LLC,13200 WEST MANOR BOULEVARD,BURNSVILLE,MN,55337,19,DAKOTA,952-212-1688,952-595-5140,MR. ASAD ABDALLE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30483,ANGELS OF MERCY HOME,6018 HALIFAX PLACE,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-432-9706,763-432-9708,MR. FOLUSO ALLISON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34248,ANNE'S PLACE LLC,1137 BRAINERD AVENUE,DULUTH,MN,55811,69,SAINT LOUIS,218-348-7700,218-464-1285,MS TERRI BJORKLUND,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36035,APPLE GROUP HOME INC,1404 KENTUCKY AVENUE SOUTH,ST. LOUIS PARK,MN,55426,27,HENNEPIN,612-242-6245,None,NUH ABDULLAHI AHMED,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30611,APPLE VALLEY VILLA,14610 GARRETT AVENUE,APPLE VALLEY,MN,55124,19,DAKOTA,952-236-2600,952-236-2670,MRS. LISA MURPHY,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
23626,APPLETON AREA HEALTH,100 SOUTH BARDUSON STREET,APPLETON,MN,56208,76,SWIFT,320-289-1163,320-289-1578,MRS JACOB REDE[ENNING,CITY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37683,APPLEWOOD HOME HEALTH CARE LLC,6320 VINCENT AVENUE SOUTH,RICHFIELD,MN,55423,27,HENNEPIN,507-261-9439,612-354-7634,ABDULLAHI OSOBOW,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35976,APPLEWOOD HOME HEALTH CARE LLC,6511 IRVING AVENUE SOUTH,RICHFIELD,MN,55423,27,HENNEPIN,612-203-1439,612-886-2656,SAIDA ABDI,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30217,ARBOR GARDEN PLACE,535 CANYON DRIVE NW,EYOTA,MN,55934,55,OLMSTED,507-545-3999,507-545-3948,MS. ALLISON LAW,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33357,ARBOR GLENN SENIOR LIVING,11020 39TH STREET NORTH,LAKE ELMO,MN,55042,82,WASHINGTON,651-704-1444,651-704-1420,MS ERIN HILLIGAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30754,ARBOR LAKES SENIOR LIVING LLC,12001 80TH AVENUE NORTH,MAPLE GROVE,MN,55369,27,HENNEPIN,763-575-7021,651-575-7034,MS. KELLY MYERS,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30765,ARBOR LANE,13810 COMMUNITY DRIVE,BURNSVILLE,MN,55337,19,DAKOTA,952-898-3288,952-898-2511,"MRS. ERIN HILLIGAN, VP OF OPER",NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29443,ARBOR OAKS SENIOR LIVING LLC,1640 155TH LANE NW,ANDOVER,MN,55304,2,ANOKA,763-205-2248,763-757-1583,MRS KIM KING,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
26942,ARBOR PARK LIVING CENTER,520 28TH STREET NORTH,MOORHEAD,MN,56560,14,CLAY,218-359-9999,218-359-0890,MS. SUSAN BALA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
23767,ARBOR PARK LIVING CENTER LLC,2901 6TH AVENUE NORTH,MOORHEAD,MN,56560,14,CLAY,218-359-9999,218-359-0890,MS. SUSAN BALA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34427,ARBOR PARK LIVING CENTER LLC,2941 6TH AVENUE NORTH,MOORHEAD,MN,56560,14,CLAY,218-359-9999,218-359-0890,MS. SUSAN BALA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
