REPORT LINK,FACILITY_ID,FACILITY_NAME,FACILITY_ADDRESS,FACILITY_STATE,FACILITY_CITY,FACILITY_COUNTY,FACILITY_ZIP,FACILITY_PHONE,FACILITY_WOUND,FACILITY_INFECT,FACILITY_ALZ,FACILITY_VENT,FACILITY_TYPE,FACILITY_SUBTYPE,FACTYPE,FACILITY_TYPE_PROMPT,FACILITY_BURNUNIT,FACILITY_EMERGENCYDEPT,FACILITY_TRAUMA,GEOTYPE,Map Accuracy,x,y
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013164.htm"">View</a>",13164,TRADITIONS AT SOLANA,7721 BATTERY POINTE WAY,IN,INDIANAPOLIS,MARION,46240,3178600000,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9586605.897,4850960.187
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013185.htm"">View</a>",013185NFS,ASPEN TRACE HEALTH & LIVING COMMUNITY,3154 SOUTH STATE ROAD 135,IN,GREENWOOD,JOHNSON,46143,3175353344,N,N,Y,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9591182.798,4805392.235
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013212.htm"">View</a>",013212NFS,"BARRINGTON OF CARMEL, THE",1335 S GUILFORD ROAD,IN,CARMEL,HAMILTON,46032,3178101800,Y,N,Y,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,9,On or Near Building,-9589219.456,4860503.091
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013217.htm"">View</a>",13217,BICKFORD OF CARMEL,5829  EAST 116TH STREET,IN,CARMEL,HAMILTON,46033,3178071500,N,N,Y,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9581290.28,4859451.191
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013236.htm"">View</a>",13236,NORTH WOODS VILLAGE AT EDISON LAKES,1409 E DAY ROAD,IN,MISHAWAKA,ST JOSEPH,46545,5742471866,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9591971.051,5115826.194
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013264.htm"">View</a>",13264,TRADITIONS AT REAGAN PARK,1176 KINGWOOD DRIVE,IN,AVON,HENDRICKS,46123,3172710100,N,N,Y,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9612286.19,4833874.596
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013297.htm"">View</a>",13297,CARMEL SENIOR LIVING,13390 N ILLINOIS STREET,IN,CARMEL,HAMILTON,46032,3174514702,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9589936.465,4863690.408
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013302.htm"">View</a>",013302NFS,WELLBROOKE OF SOUTH BEND,52565 STATE ROAD 933,IN,SOUTH BEND,ST JOSEPH,46637,5742477044,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,9,On or Near Building,-9601554.991,5120621.808
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013321.htm"">View</a>",13321,ASSISTED LIVING AT ROMWEBER FLATS,123 SOUTH DEPOT STREET,IN,BATESVILLE,RIPLEY,47006,8129323528,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9486647.673,4764289.333
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013322.htm"">View</a>",13322,AUTUMN GLEN,98 NORTH 10TH STREET,IN,GREENCASTLE,PUTNAM,46135,7656536999,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9666176.29,4815092.417
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013327.htm"">View</a>",13327,"APERION ESTATES PERU, LLC",1200 KITTY HAWK DRIVE,IN,PERU,MIAMI,46970,7656897305,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9588810.691,4963333.536
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013328.htm"">View</a>",13328,CROWN SENIOR LIVING,7960 SHADELAND AVENUE NORTH,IN,INDIANAPOLIS,MARION,46250,3173764639,N,N,Y,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9578982.182,4851297.547
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013330.htm"">View</a>",13330,HERITAGE POINT ALZHEIMER'S SPECIAL CARE CENTER,1215 TRINITY PLACE,IN,MISHAWAKA,ST JOSEPH,46545,5742477400,N,N,Y,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9591591.34,5117291.705
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013331.htm"">View</a>",13331,"WATERFORD AT EDISON LAKES, THE",1025 PARK PLACE,IN,MISHAWAKA,ST JOSEPH,46545,5742471552,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9592427.572,5115230.452
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013332.htm"">View</a>",013332NFS,"VILLAGES AT OAK RIDGE, THE",1694 TROY ROAD,IN,WASHINGTON,DAVIESS,47501,8122543800,N,N,Y,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,9,On or Near Building,-9702906.156,4669098.256
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013335.htm"">View</a>",013335NFS,HARRISON'S CROSSING HEALTH CAMPUS,395 8TH AVENUE,IN,TERRE HAUTE,VIGO,47804,8122347111,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9730762.411,4791338.695
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013347.htm"">View</a>",13347,OASIS AT 30TH,5651 E 30TH STREET,IN,INDIANAPOLIS,MARION,46218,3172979000,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9581512.362,4838502.887
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013356.htm"">View</a>",13356,BROWNSBURG MEADOWS ASSISTED LIVING,7133 MEADOW TRAIL,IN,BROWNSBURG,HENDRICKS,46112,3178521977,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9617967.269,4842185.468
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013367.htm"">View</a>",13367,CRESTWOOD VILLAGE SOUTH APARTMENTS LLC,8809 MADISON AVENUE,IN,INDIANAPOLIS,MARION,46227,3178853461,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9586247.225,4814026.506
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013389.htm"">View</a>",13389,WYNDMOOR ASSISTED LIVING LLC,1465 EAST CROSSING BLVD,IN,TERRE HAUTE,VIGO,47802,8122989963,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9728887.791,4778985.25
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013401.htm"">View</a>",13401,BRECKENRIDGE COMMONS,2009 NORTH HOSPITAL BLVD,IN,SULLIVAN,SULLIVAN,47882,8122682000,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,4,General Location,-9730463.852,4734700.021
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013409.htm"">View</a>",013409NFS,STONECROFT HEALTH CAMPUS,363 SOUTH FIELDSTONE BLVD,IN,BLOOMINGTON,MONROE,47403,8128250551,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9640864.575,4744877.333
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013439.htm"">View</a>",13439,PRIMROSE OF MISHAWAKA,820 FULMER ROAD,IN,MISHAWAKA,ST JOSEPH,46544,5742593211,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9591553.603,5105666.965
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013444.htm"">View</a>",013444NFS,WELLBROOKE OF CARMEL,12315 PENNSYLVANIA STREET,IN,CARMEL,HAMILTON,46032,3175697200,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,9,On or Near Building,-9590479.036,4861112.818
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013452.htm"">View</a>",013452NFS,SYMPHONY OF CROWN POINT  LLC,1555 S MAIN STREET,IN,CROWN POINT,LAKE,46307,2193238700,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,9,On or Near Building,-9719472.611,5075414.938
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013455.htm"">View</a>",013455NFS,CUMBERLAND TRACE HEALTH & LIVING COMMUNITY,1925 REEVES ROAD,IN,PLAINFIELD,HENDRICKS,46168,3178387070,N,N,Y,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9615951.83,4819802.261
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013460.htm"">View</a>",13460,INDIANA MASONIC HOME INC,690 STATE STREET,IN,FRANKLIN,JOHNSON,46131,3177366141,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9578618.389,4790011.969
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013462.htm"">View</a>",013462NFS,SYMPHONY OF DYER LLC,1532 CALUMET AVENUE,IN,DYER,LAKE,46311,2195154700,Y,Y,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9741480.586,5087097.965
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013463.htm"">View</a>",13463,GEORGETOWN PLACE,1717 MAPLECREST ROAD,IN,FORT WAYNE,ALLEN,46815,2604936927,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9468820.525,5026025.852
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013499.htm"">View</a>",013499NFS,"SPRINGS AT LAFAYETTE, THE",2402 SOUTH STREET,IN,LAFAYETTE,TIPPECANOE,47904,7654469229,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9670201.268,4926800.336
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013510.htm"">View</a>",13510,WOODLAND TERRACE OF CARMEL,689 PRO MED LANE,IN,CARMEL,HAMILTON,46032,3176160858,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9588815.815,4863666.455
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013535.htm"">View</a>",013535NFS,RIVER TERRACE HEALTH CAMPUS,120 PRESBYTERIAN AVE,IN,MADISON,JEFFERSON,47250,8122650080,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,9,On or Near Building,-9504719.725,4684283.718
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013555.htm"">View</a>",13555,GRAND EMERALD PLACE,4010 S IRONWOOD DR,IN,SOUTH BEND,ST JOSEPH,46614,5742912222,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9597363.924,5106498.635
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013556.htm"">View</a>",013556NFS,COPPER TRACE HEALTH & LIVING COMMUNITY,1250 W 146TH STREET,IN,WESTFIELD,HAMILTON,46074,3178445050,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9593514.607,4865861.919
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013578.htm"">View</a>",13578,CROWNPOINTE OF HARTFORD CITY,100 INDEPENDENCE PARKWAY,IN,HARTFORD CITY,BLACKFORD,47348,7653483250,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,4,General Location,-9505643.788,4934018.849
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013582.htm"">View</a>",13582,CROWNPOINTE OF LEBANON,610 CROWNPOINTE DRIVE,IN,LEBANON,BOONE,46052,7654823436,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9626296.639,4877472.494
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013612.htm"">View</a>",13612,NORTH WOODS VILLAGE AT INVERNESS LAKE,8075 GLENCARIN BOULEVARD,IN,FORT WAYNE,ALLEN,46804,2604201866,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9490056.721,5023236.202
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013613.htm"">View</a>",13613,"OASIS ASSISTED LIVING, INC",4301 WASHINGTON AVE,IN,EVANSVILLE,VANDERBURGH,47714,8123033310,N,N,Y,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9740224.011,4574058.795
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013635.htm"">View</a>",013635NFS,"SPRINGS OF RICHMOND, THE",400 INDUSTRIES ROAD,IN,RICHMOND,WAYNE,47374,7659350135,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9453324.072,4846063.311
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013642.htm"">View</a>",13642,WALNUT CREEK ALZHEIMER'S,525 BENTEE WES COURT,IN,EVANSVILLE,VANDERBURGH,47715,8124713100,N,N,Y,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9736647.539,4576901.971
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013687.htm"">View</a>",13687,LINCOLNSHIRE PLACE - FORT WAYNE,11911 DIEBOLD ROAD,IN,FORT WAYNE,ALLEN,46845,8477776933,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9472669.876,5041028.801
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013688.htm"">View</a>",013688NFS,SYMPHONY OF CHESTERTON LLC,2775 VILLAGE POINT,IN,CHESTERTON,PORTER,46304,2193046700,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,4,General Location,-9690255.363,5104304.338
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013694.htm"">View</a>",013694NFS,"SPRINGS OF MOORESVILLE, THE",302 NORTH JOHNSON ROAD,IN,MOORESVILLE,MORGAN,46158,3178319033,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,4,General Location,-9620699.94,4807838.72
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013702.htm"">View</a>",013702NFS,HARRISON SPRINGS HEALTH CAMPUS,871 PACER DRIVE NW,IN,CORYDON,HARRISON,47112,8127380317,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,4,General Location,-9590282.244,4606769.96
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013703.htm"">View</a>",013703NFS,NORTH RIVER HEALTH CAMPUS,811 E BASELINE ROAD,IN,EVANSVILLE,VANDERBURGH,47725,8128677256,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9745839.345,4596790.652
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013704.htm"">View</a>",013704NFS,ORCHARD POINTE HEALTH CAMPUS,702 SAWYER ROAD,IN,KENDALLVILLE,NOBLE,46755,2603473333,N,N,N,N,RESIDENTIAL CARE FACILITIES,NON-FREE STANDING RESIDENTIAL CARE FACILITIES,NFS,RESIDENTIAL NFS,N,N,0,7,On or Near Building,-9494847.529,5079302.723
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013719.htm"">View</a>",13719,ROSE SENIOR LIVING CARMEL,1285 FAIRFAX MANOR DRIVE,IN,CARMEL,HAMILTON,46032,3172498830,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9590260.182,4862500.455
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013733.htm"">View</a>",13733,JOURNEY SENIOR LIVING OF MERRILLVILLE LLC,7900 RHODE ISLAND STREET,IN,MERRILLVILLE,LAKE,46410,2195254123,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9720922.828,5082636.791
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013766.htm"">View</a>",13766,GENTRY PARK ,901 S HASTINGS DR,IN,BLOOMINGTON,MONROE,47401,8126681200,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9625488.892,4744288.049
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013801.htm"">View</a>",13801,SILVER BIRCH OF HAMMOND,5620 SOHL AVENUE,IN,HAMMOND,LAKE,46320,2199379085,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9741993.282,5103081.109
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013811.htm"">View</a>",13811,PRIMROSE MEMORY CARE OF ANDERSON,2101 N MADISON AVENUE,IN,ANDERSON,MADISON,46011,7656410050,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9539192.605,4879803.013
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013824.htm"">View</a>",13824,HI JILL'S HOUSE LLC,751 E TAMARACK TRAIL,IN,BLOOMINGTON,MONROE,47408,8127877692,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9632086.093,4749309.06
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013825.htm"">View</a>",13825,CLARENDALE OF SCHERERVILLE,7770 BURR STREET,IN,SCHERERVILLE,LAKE,46375,2193228855,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9729654.024,5083193.245
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013838.htm"">View</a>",13838,GI-XXXIV SUMMERS POINTE OPERATOR LLC,1 SUNSET DRIVE,IN,WINCHESTER,RANDOLPH,47394,7655847676,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9458559.428,4889783.491
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013841.htm"">View</a>",13841,CLARKSVILLE SENIOR LIVING LLC,400 HUNTER STATION ROAD,IN,SELLERSBURG,CLARK,47172,8127485258,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9548539.347,4633058.875
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013846.htm"">View</a>",13846,PRIMROSE OF NEWBURGH,9800 LINCOLN AVE,IN,NEWBURGH,WARRICK,47630,8125730088,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9732903.948,4575101.437
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013847.htm"">View</a>",13847,MCCORDSVILLE SENIOR LIVING LLC,6311 W CR 900 N,IN,MCCORDSVILLE,HANCOCK,46055,3173359900,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9565102.979,4853333.778
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013880.htm"">View</a>",13880,1717 SENIOR LIVING LLC,1703 W 86TH STREET,IN,INDIANAPOLIS,MARION,46260,3178762916,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9594691.295,4852814.3
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013896.htm"">View</a>",13896,WOODLAND TERRACE OF NEW PALESTINE LLC,4400 TERRACE DRIVE,IN,NEW PALESTINE,HANCOCK,46163,3173538311,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9563424.726,4825868.504
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013933.htm"">View</a>",13933,ANTHOLOGY OF MERIDIAN HILLS,8549 N MERIDIAN STREET,IN,INDIANAPOLIS,MARION,46260,3172532020,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9590970.565,4853032.73
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013945.htm"">View</a>",13945,"ENCLAVE SENIOR LIVING AT SAXONY, THE",12950 TALBLICK STREET,IN,FISHERS,HAMILTON,46037,3177733854,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9566149.463,4863915.364
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013946.htm"">View</a>",13946,"VILLAS OF HOLLY BROOK INDIANA, LLC",1941 W US HIGHWAY 40,IN,BRAZIL,CLAY,47834,8124202243,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,9,On or Near Building,-9700518.337,4795839.634
"<a target=""_blank"" href=""http://www.in.gov/isdh/reports/QAMIS/ltccr/cr013978.htm"">View</a>",13978,SAINT ANNE -  VICTORY NOLL,25 VICTORY NOLL DRIVE,IN,HUNTINGTON,HUNTINGTON,46750,2602246848,N,N,N,N,RESIDENTIAL CARE FACILITIES,FREESTANDING RESIDENTIAL CARE FACILITIES,02R,ALL NURSING HOMES,N,N,0,7,On or Near Building,-9516540.199,4993282.397
