Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type
11965421,9746,Assisted Living Facility,ALLEGRO,4501 SHANNON LAKES DRIVE WEST,TALLAHASSEE,FL,32309,Leon,(850) 668-4004,KAPG Tallahassee Senior Housing OPCO  LLC,60,For-Profit
11966027,10313,Assisted Living Facility,ALLEGRO,3651 US HIGHWAY 17,FLEMING ISLAND,FL,32003,Clay,(904) 278-4442,KAPG Fleming Island Senior Housing OPCO LLC,112,For-Profit
11967230,11297,Assisted Living Facility,ALLEGRO,1101 PLANTATION ISLAND DRIVE,SAINT AUGUSTINE,FL,32080,St. Johns,(904) 460-9100,KAPG St  Augustine Senior Housing OPCO LLC,46,For-Profit
11967961,11942,Assisted Living Facility,ALLEGRO,800 WEST AZEELE ST,TAMPA,FL,33606,Hillsborough,(813) 254-1069,SHP V HYDE PARK LLC,156,For-Profit
11968814,12706,Assisted Living Facility,ALLEGRO,11450 HAGEN RANCH RD,BOYNTON BEACH,FL,33437,Palm Beach,(561) 733-1300,KAPG BOYNTON BEACH SENIOR HOUSING OPCO LLC,85,For-Profit
11969314,13128,Assisted Living Facility,ALLEGRO,2701 HOWELL BRANCH RD,WINTER PARK,FL,32792,Seminole,(407) 622-2648,HSRE-ASL CASSELBERRY TRS  LLC,105,For-Profit
11969665,13438,Assisted Living Facility,ALLEGRO,5901 LOXAHATCHEE ROAD,PARKLAND,FL,33067,Broward,(954) 752-3450,HSRE-ASL Parkland TRS  LLC,120,For-Profit
11969794,13576,Assisted Living Facility,ALLEGRO,7400 SW 88TH ST,MIAMI,FL,33156,Miami-Dade,(786) 500-5500,CRP-GREP Overture Dadeland Owner  L.L.C.,65,For-Profit
11969666,13418,Assisted Living Facility,ALLURE LIVING CARE,13692 CARLTON STREET,WELLINGTON,FL,33414,Palm Beach,(754) 707-1766,ALLURE A & L INC,5,For-Profit
11912070,7872,Assisted Living Facility,ALMOST HOME,9664 HOOD RD,JACKSONVILLE,FL,32257-1141,Duval,(904) 292-9600,ALMOST HOME SENIOR SERVICES  INC.,14,For-Profit
11965381,9793,Assisted Living Facility,ALMOST HOME AT NORTH SPRINGS  INC.,7506 NW 42ND STREET,CORAL SPRINGS,FL,33065,Broward,(954) 255-1811,ALMOST HOME AT NORTH SPRINGS INC,6,For-Profit
11965113,9590,Assisted Living Facility,ALMOST HOME BEACHES,100 WEST FIRST STREET,ATLANTIC BEACH,FL,32233,Duval,(904) 249-3233,ALMOST HOME MANAGEMENT FOUNDATION  INC.,14,For-Profit
11968665,12538,Assisted Living Facility,ALMOST HOME  ALF  INC,14303 SPRING HILL DR,SPRING HILL,FL,34609-5234,Hernando,(727) 410-7966,ALMOST HOME  ALF  INC.,6,For-Profit
11969085,12909,Assisted Living Facility,ALONDRA'S ALF LLC,1804 W FLORA ST,TAMPA,FL,33604,Hillsborough,(813) 407-2971,ALONDRA'S ALF LLC,5,For-Profit
11965004,9526,Assisted Living Facility,ALPHA & OMEGA RESIDENTIAL  INC,410- 418 & 426 EAST 24 STREET,HIALEAH,FL,33013,Miami-Dade,(305) 691-6335,ALPHA AND OMEGA RESIDENTIAL  INC,48,For-Profit
11969657,13417,Assisted Living Facility,ALSINA CORPORATION,5501 SW 144 CT,MIAMI,FL,33175,Miami-Dade,(786) 803-8654,Alsina Corporation,6,For-Profit
11953314,8582,Assisted Living Facility,ALTON ACLF HOME,2090 NW 115TH ST,MIAMI,FL,33167-2710,Miami-Dade,(305) 687-7142,LEROY PROPERTIES OF FLORIDA INC,6,For-Profit
11967492,11522,Assisted Living Facility,ALWAYS LOVING FAMILY CORP,4394 SW 151ST PL,MIAMI,FL,33185-4396,Miami-Dade,(305) 487-9938,ALWAYS LOVING FAMILY  CORP,6,For-Profit
11967870,11828,Assisted Living Facility,ALWAYS THERE ASSISTED LIVING LLC,9368 N GENTLE BREEZE LOOP,CITRUS SPRINGS,FL,34434,Citrus,(352) 586-9497,ALWAYS THERE ASSISTED LIVING  LLC,25,For-Profit
11968499,12397,Assisted Living Facility,AM SWEET HOME ALF  CORP,13066 SW 187TH ST,MIAMI,FL,33177-3018,Miami-Dade,(305) 224-0860,AM SWEET HOME ALF CORP,6,For-Profit
11953247,8491,Assisted Living Facility,AMA HOME CARE  INC,13720 SW 108 STREET,MIAMI,FL,33186,Miami-Dade,(786) 548-5893,AMA HOME CARE INC,6,For-Profit
11964689,9386,Assisted Living Facility,AMANECER HOME ALF  LLC,11340 SW 47TH TER,MIAMI,FL,33165-5554,Miami-Dade,(305) 228-6858,AMANECER HOME ALF  LLC,6,For-Profit
11966235,10491,Assisted Living Facility,AMAPOLA ALF CORP,11850 SW 189 STREET,MIAMI,FL,33177,Miami-Dade,(305) 238-9349,AMAPOLA ALF CORP,6,For-Profit
11969477,13261,Assisted Living Facility,AMAVIDA LAKES PARK LLC D/B/A AMAVIDA SENIOR LIVING,7669 CALISTOBLE LOOP,FORT MYERS,FL,33908,Lee,(239) 237-0501,AMAVIDA LAKES PARK LLC,185,For-Profit
11968554,12478,Assisted Living Facility,HOUSE OF BOSTICS  LLC (THE),3586 53RD AVE N,ST PETERSBURG,FL,33714-2412,Pinellas,(727) 329-9039,SHALONDRA BOSTIC,16,For-Profit
11968617,12496,Assisted Living Facility,HOUSE OF LIGHT SENIOR LIVING II,839 CHELSEA AVE NE,PALM BAY,FL,32905,Brevard,(321) 806-7091,HOUSE OF LIGHT SENIOR LIVING  LLC,6,For-Profit
11968849,12695,Assisted Living Facility,HOUSE OF LIGHT SENIOR LIVING III,2306 WOODLAWN CIRCLE,MELBOURNE,FL,32934,Brevard,(321) 775-3539,HOUSE OF LIGHT SENIOR LIVING  LLC.,5,For-Profit
11968351,12240,Assisted Living Facility,HOUSE OF LIGHT SENIOR LIVING LLC,2638 JUPITER BLVD SW,PALM BAY,FL,32908,Brevard,(321) 368-5611,HOUSE OF LIGHT SENIOR LIVING  LLC,5,For-Profit
11942969,5976,Assisted Living Facility,HOUSE THAT FAITH BUILT (THE),1105 MELBA CT,LARGO,FL,33770,Pinellas,(727) 584-7353,CEDAR PROPERTIES ,10,For-Profit
11968945,12778,Assisted Living Facility,HOWARD HOME CARE ALF INC,7001 N HOWARD AVE,TAMPA,FL,33604,Hillsborough,(813) 516-1605,HOWARD HOME CARE ALF INC,8,For-Profit
11963828,38,Assisted Living Facility,HUDSON MANOR,13009 LAKE KARL DR,HUDSON,FL,34669-2374,Pasco,(727) 856-5282,INTEGRITY - HUDSON MANOR LLC,37,For-Profit
11966307,10528,Assisted Living Facility,HUDSON MANOR,115 E DAVIS BLVD,TAMPA,FL,33606-3513,Hillsborough,(813) 254-8399,Twin Davis Operator LLC,66,For-Profit
11964978,9482,Assisted Living Facility,HUMBLE CARE ALF,14651 SW 161  STREET,MIAMI,FL,33177,Miami-Dade,(305) 255-9880,HUMBLE CARE  INC.,6,For-Profit
11968114,12064,Assisted Living Facility,HUMPHREY ALF INC,4010 W HUMPHREY ST,TAMPA,FL,33614-1914,Hillsborough,(813) 405-8875,HUMPHREY ALF  INC.,6,For-Profit
11964436,9004,Assisted Living Facility,HUNTER'S CROSSING PLACE-ASSISTED LIVING,4601 NW 53RD AVE,GAINESVILLE,FL,32653-4882,Alachua,(352) 338-7500,GAINESVILLE 4601 AL BG OPCO LLC,50,For-Profit
11965013,9442,Assisted Living Facility,HUNTER'S CROSSING PLACE-MEMORY CARE,4607 NW 53RD AVENUE,GAINESVILLE,FL,32606-4357,Alachua,(352) 376-5151,GAINESVILLE 4607 MC BG OPCO LLC,38,For-Profit
11967471,11504,Assisted Living Facility,HYDE PARK ASSISTED LIVING FACILITY,3011 WEST DE LEON ST,TAMPA,FL,33609,Hillsborough,(813) 205-0387,ASSISTED LIVING INC,68,For-Profit
11966923,11032,Assisted Living Facility,I & G ASSISTED LIVING FACILITY  INC.,6560 HARBOUR RD,N LAUDERDALE,FL,33068-3838,Broward,(954) 580-1006,I & G ASSISTED LIVING FACILITY  INC.,6,For-Profit
11969361,13170,Assisted Living Facility,IDA HOUSE ASSISTED LIVING LLC (THE),6014 ROSEWOOD DR,TAMPA,FL,33615,Hillsborough,(813) 562-6135,The Ida House Assisted Living LLC,6,For-Profit
11964522,9385,Assisted Living Facility,IDA'S HOME LLC,12853 SW 147 STREET,MIAMI,FL,33186,Miami-Dade,(786) 250-4917,IDA'S HOME LLC,6,For-Profit
11967074,11187,Assisted Living Facility,IDALMIS RESIDENCE INC,3530 SW 12TH STREET,MIAMI,FL,33135,Miami-Dade,(305) 446-5720,IDALMIS RESIDENCE  INC,6,For-Profit
11968547,12451,Assisted Living Facility,IDEAL CARE ALF,612 SPRING OAK CIRCLE,ORLANDO,FL,32828,Orange,(407) 913-7760,BLANCA FLORES,6,For-Profit
11967164,11246,Assisted Living Facility,IDEAL HOME CARE INC,13841 SW 152ND CT,MIAMI,FL,33196-5016,Miami-Dade,(786) 581-9407,IDEAL HOME CARE INC,6,For-Profit
11969242,13094,Assisted Living Facility,IDEAL SENIOR LIVING LLC,1504 EDWARD AVE,LEHIGH ACRES,FL,33972,Lee,(239) 368-7908,IDEAL SENIOR LIVING LLC,5,For-Profit
11969418,13229,Assisted Living Facility,ILDEXYS HOME HEALTH CARE CORP,3340 NW 80TH TERR,MIAMI,FL,33147,Miami-Dade,(786) 631-5934,ILDEXYS HOME HEALTH CARE CORP,6,For-Profit
11967203,11233,Assisted Living Facility,IMMACULATE HOUSE AT COUNTRYSIDE,2542 COUNTRYSIDE PINES DRIVE,CLEARWATER,FL,33761,Pinellas,(727) 934-4310,JBA SERVICES INC.,6,For-Profit
11968719,12912,Assisted Living Facility,IMMACULEE HOME CARE,5758 OAK HILL MANOR DR,ORLANDO,FL,32839,Orange,(407) 496-4316,IMMACULEE HOME CARE  LLC,6,For-Profit
11966591,10756,Assisted Living Facility,IMMANUEL AT YBOR ASSISTED LIVING FACILITY,3213 E 11TH AVE,TAMPA,FL,33605-4317,Hillsborough,(813) 247-5852,YETEY ENTERPRISES  INC.,19,For-Profit
11965534,9900,Assisted Living Facility,IMPERIAL CLUB,2751 NE 183RD STREET,MIAMI,FL,33160,Miami-Dade,(305) 935-1801,IMPERIAL CLUB  LP,51,For-Profit
11967777,11750,Assisted Living Facility,INASMUCH ASSISTED LIVING FACILITY INC,1007 WEST WRIGHT STREET,PENSACOLA,FL,32501,Escambia,(850) 438-7177,INASMUCH ASSISTED LIVING FACILITY INC,6,Not-For-Profit
11910686,4416,Assisted Living Facility,INDEPENDENCE HALL,1639 NE 26TH STREET,WILTON MANORS,FL,33305,Broward,(954) 563-6232,MARRINSON GROUP  INC.,125,For-Profit
11964707,9261,Assisted Living Facility,INDIGO PALMS,570 NATIONAL HEALTH CARE DR,DAYTONA BEACH,FL,32114-1494,Volusia,(386) 238-3333,INDIGO PALMS  LLC,84,For-Profit
11910337,5400,Assisted Living Facility,INDIGO PALMS AT THE MANOR,595 N WILLIAMSON BLVD,DAYTONA BEACH,FL,32114-7185,Volusia,(386) 238-3333,ALLIANCE FOUNDATION OF FLORIDA  INC.,50,Not-For-Profit
11969258,13093,Assisted Living Facility,INFINITY CARE ALF INC,6411 WILSHIRE DR,TAMPA,FL,33615,Hillsborough,(813) 443-6558,INFINITY CARE ALF INC,6,For-Profit
11966652,10840,Assisted Living Facility,INFINITY PARADISE LLC,745 NW 102 ST,MIAMI,FL,33150,Miami-Dade,(305) 758-1629,Infinity Paradise LLC,9,For-Profit
11911771,7384,Assisted Living Facility,INGLENOOK,280 PINE STREET,ENGLEWOOD,FL,34223,Sarasota,(941) 474-5563,ENGLEWOOD ADULT CARE HOME  INC.,16,For-Profit
11969709,13464,Assisted Living Facility,INGLESIDE ALF HOME  LLC,1433 INGLESIDE AVENUE,JACKSONVILLE,FL,32205,Duval,(904) 686-0102,Ingleside ALF Home  LLC,18,For-Profit
11966328,10546,Assisted Living Facility,INN ASTON AT GARDENS TAMPA BAY (THE),11741 LAKE ASTON CT,TAMPA,FL,33626-3100,Hillsborough,(813) 569-7585,TAMPA FL SENIOR HOUSING OPCO LLC,50,For-Profit
11966425,10612,Assisted Living Facility,INN AT ASTON GARDENS AT PELICAN POINTE (THE),9000 IBIS WAY,VENICE,FL,34292,Sarasota,(941) 484-9494,VENICE FL SENIOR HOUSING OPCO LLC,50,For-Profit
11964947,9439,Assisted Living Facility,INN AT ASTON GARDENS AT THE COURTYARDS,255 COURTYARDS BLVD,SUN CITY CENTER,FL,33573-5794,Hillsborough,(813) 634-4497,SUN CITY COURTYARD FL SENIOR HOUSING OPCO LLC,105,For-Profit
11911636,7720,Assisted Living Facility,INN AT CYPRESS VILLAGE  THE,4600 MIDDLETON PARK CIRCLE  E.,JACKSONVILLE,FL,32224,Duval,(904) 223-6100,CCRC OPCO - CYPRESS VILLAGE  LLC,112,For-Profit
11910252,4759,Assisted Living Facility,INN AT FREEDOM SQUARE (THE),10801 JOHNSON BLVD,SEMINOLE,FL,33772-4746,Pinellas,7273980379,CCRC OPCO FREEDOM SQUARE LLC,200,For-Profit
11953306,5415,Assisted Living Facility,INN AT FREEDOM VILLAGE (THE),6410 21ST AVE W,BRADENTON,FL,34209-7854,Manatee,(941) 798-8200,CCRC OPCO-BRADENTON LLC,160,For-Profit
11966287,10600,Assisted Living Facility,INN AT LA POSADA,3600 MASTERPIECE WAY,PALM BEACH GARDENS,FL,33410,Palm Beach,(561) 514-5000,KC PBG HEALTH CENTER LLC,48,For-Profit
11942829,7465,Assisted Living Facility,INN AT LAKE SEMINOLE SQUARE (THE),8355 SEMINOLE BLVD,SEMINOLE,FL,33772-4377,Pinellas,7273910500,LAKE SEMINOLE SQUARE  LLC,40,For-Profit
11969074,12906,Assisted Living Facility,INSPIRED LIVING,1061 TOMYN BLVD,OCOEE,FL,34761,Orange,(407) 961-7400,SENIOR LIVING IX WINDERMERE LLC,150,For-Profit
11968977,12802,Assisted Living Facility,INSPIRED LIVING AT BONITA SPRINGS,27221 BAY LANDING DR,BONITA SPRINGS,FL,34135,Lee,(239) 301-3095,SENIOR LIVING VIII BONITA SPRINGS LLC,84,For-Profit
11968449,12337,Assisted Living Facility,INSPIRED LIVING AT HIDDEN LAKES,1200 54TH AVENUE DR W,BRADENTON,FL,34207-3325,Manatee,(941) 254-7990,SENIOR LIVING II LLC,78,For-Profit
11968310,12224,Assisted Living Facility,INSPIRED LIVING AT IVY RIDGE,7179 40TH AVE N,SAINT PETERSBURG,FL,33709,Pinellas,(727) 490-3233,SENIOR LIVING I  LLC,78,For-Profit
11968886,12727,Assisted Living Facility,INSPIRED LIVING AT LAKEWOOD RANCH,5424 LENA RD,BRADENTON,FL,34211,Manatee,(941) 782-0148,SENIOR LIVING VI LAKEWOOD RANCH  LLC,150,For-Profit
11968576,12463,Assisted Living Facility,INSPIRED LIVING AT SARASOTA,1900 PHILLIPPI SHORES DRIVE,SARASOTA,FL,34231,Sarasota,9414047888,SENIOR LIVING III SRQ  LLC,78,For-Profit
11968715,12603,Assisted Living Facility,INSPIRED LIVING AT SUN CITY CENTER,1320 33RD ST SE,SUN CITY CENTER,FL,33573-4904,Hillsborough,(813) 922-1821,SENIOR LIVING IV SUN CITY  LLC,78,For-Profit
11968822,12689,Assisted Living Facility,INSPIRED LIVING AT TAMPA,5130 KELLY RD,TAMPA,FL,33615-4726,Hillsborough,(813) 739-0007,SENIOR LIVING VII TAMPA  LLC,78,For-Profit
11969859,13613,Assisted Living Facility,INSPIRED LIVING DELRAY BEACH,14100 VIA FLORA,DELRAY BEACH,FL,33484,Palm Beach,(561) 612-6770,DELRAY SENIOR LIVING LLC,145,For-Profit
11969797,13539,Assisted Living Facility,INSPIRED LIVING ROYAL PALM BEACH,11911 SOUTHERN BLVD,ROYAL PALM BEACH,FL,33411,Palm Beach,(561) 720-2090,RPB SENIOR LIVING LLC,114,For-Profit
11968978,12889,Assisted Living Facility,INTEGRITY GROUP HOME CORPORATION,15025 MONROE ST,MIAMI,FL,33176,Miami-Dade,(786) 205-7753,INTEGRITY GROUP HOME CORPORATION,6,For-Profit
11964828,9336,Assisted Living Facility,IONIE'S ASSISTED LIVING,3447 ALISSA COURT,ORLANDO,FL,32808,Orange,(407) 293-7967,IONIE FISHER,7,For-Profit
11966707,10871,Assisted Living Facility,IONIE'S ASSISTED LIVING II,3120 HAMMERSMITH ROAD,ORLANDO,FL,32818,Orange,(407) 296-7163,IONIE FISHER,6,For-Profit
11965470,9874,Assisted Living Facility,ISA ADULT CARE,7020 SW 107TH AVE,MIAMI,FL,33173-2014,Miami-Dade,(305) 598-9610,ISA ADULT HOME CARE INC,6,For-Profit
11965168,9623,Assisted Living Facility,ISA ADULT HOME CARE INC,4363 SW 146TH AVE,MIAMI,FL,33175-6862,Miami-Dade,(305) 392-0354,ISA ADULT HOME CARE INC,6,For-Profit
11968485,12367,Assisted Living Facility,ISA HOME CORP,13316 SW 112TH CT,MIAMI,FL,33176-5345,Miami-Dade,(786) 592-1119,ISA HOME CORP,6,For-Profit
11965676,10044,Assisted Living Facility,ISA'S LOVING ALF CORP,12525 SW 34TH ST,MIAMI,FL,33175-2903,Miami-Dade,(786) 536-6780,ISA'S LOVING ALF CORP,6,For-Profit
11965083,9487,Assisted Living Facility,ISLAND SPLENDOR ALF,1155 18TH AVE SW,LARGO,FL,33778-1116,Pinellas,(727) 585-9788,ISLAND SPLENDOR ALF  INC,6,For-Profit
11911318,4690,Assisted Living Facility,ISLANDS ALF (THE),901 NORTH HIAWASSEE ROAD,ORLANDO,FL,32818,Orange,(407) 523-3000,YOU'RE AT HOME ALF  INC.,18,For-Profit
11964446,9095,Assisted Living Facility,ISLES OF VERO BEACH,1700 WATERFORD DR,VERO BEACH,FL,32966-8043,Indian River,(772) 778-7888,CCAT 2 L.P.,75,For-Profit
11910964,7483,Assisted Living Facility,IVE HOME,20020 SW 113TH PL,MIAMI,FL,33189-1160,Miami-Dade,(305) 255-7934,ISELA LOCHE,6,For-Profit
11966656,10826,Assisted Living Facility,IVE HOME II ALF INC,22636 SW 125TH AVE,MIAMI,FL,33170-6318,Miami-Dade,(305) 258-9035,IVE HOME II ALF INC,6,For-Profit
11967175,11259,Assisted Living Facility,IVES DAIRY SENIOR CARE,19840 NE 10TH CT,MIAMI,FL,33179-3554,Miami-Dade,(305) 493-9797,IVES DAIRY SENIOR CARE INC,6,For-Profit
11968171,12085,Assisted Living Facility,J & K ASSISTED LIVING  INC,133 LEHIGH AVE SE,PALM BAY,FL,32909,Brevard,(321) 704-0053,J & K ASSISTED LIVING INC,5,For-Profit
11966810,11006,Assisted Living Facility,J & S ASSISTED LIVING,1343 JOHNS ST,JENNINGS,FL,32053,Hamilton,(386) 938-2751,J & S ASSISTING LIVING AND CONSULTANT LLC,12,For-Profit
11967227,11319,Assisted Living Facility,J H PUIG INVESTMENTS INC,3144 SW 21ST ST,MIAMI,FL,33145-2314,Miami-Dade,(305) 460-6898,JH PUIG INVESTMENTS INC,8,For-Profit
11965438,9835,Assisted Living Facility,J R FAMILY CARE INC,1110 NW 134TH AVENUE,MIAMI,FL,33182,Miami-Dade,(786) 360-5803,J R FAMILY CARE  INC,6,For-Profit
11966461,10642,Assisted Living Facility,J.J. GROUP HOME INC,1150 NW 130TH ST,NORTH MIAMI,FL,33168-6545,Miami-Dade,(786) 942-1052,J J GROUP HOME INC,6,For-Profit
11966091,10358,Assisted Living Facility,JACARANDA TRACE,3600 WILLIAM PENN WAY,VENICE,FL,34293,Sarasota,(941) 408-2061,JACARANDA TRACE COMMERCIAL  LLC,63,For-Profit
11969623,13378,Assisted Living Facility,JACKIE'S UNIQUE CARE RESIDENTIAL ASSISTED LIVING,3621 ARALIA CT,WEST PALM BEACH,FL,33406,Palm Beach,(561) 707-0509,JACKIE'S UNIQUE CARE RESIDENTIAL ASSISTED LIVING LLC,5,For-Profit
11968113,12053,Assisted Living Facility,JACKIES RETIREMENT ALF,1144 SATURN ST SE,PALM BAY,FL,32909-9230,Brevard,(321) 420-3916,JACKIES RETIREMENT LLC,6,For-Profit
11969653,13528,Assisted Living Facility,JACOB'S TENDER LOVING CARE ASSISTED LIVING LLC,7000 NW 6TH STREET,PLANTATION,FL,33317,Broward,(954) 628-6624,JACOB'S TENDER LOVING CARE ASSISTED LIVING LLC,6,For-Profit
11965452,9852,Assisted Living Facility,JACQUIS PALACE,771 WEST 27  STREET,HIALEAH,FL,33010,Miami-Dade,(305) 469-3985,JACQUIS PALACE,6,For-Profit
11966659,10806,Assisted Living Facility,JAMAICA SHORES,171 SW EULER AVE,PORT ST LUCIE,FL,34953-5452,St. Lucie,(772) 446-7333,JAMAICA SHORES LLC,6,For-Profit
11964585,9091,Assisted Living Facility,JANE ADAMS HOUSE (THE),1550 NECTARINE STREET,FERNANDINA BEACH,FL,32034,Nassau,(904) 261-9494,FAMILY EXTENDED CARE OF AMELIA ISLAND  INC.,40,Not-For-Profit
11969077,12913,Assisted Living Facility,JANUA COELI INC,281 SW 48TH CT,CORAL GABLES,FL,33134-1264,Miami-Dade,(305) 774-9590,JANUA COELI INC,6,Not-For-Profit
11967621,11646,Assisted Living Facility,JARC-RALES CAMPUS,9832 YAMATO RD,BOCA RATON,FL,33434-5538,Palm Beach,(561) 465-5801,JEWISH ASSOCIATION FOR RESIDENTIAL CARE INC,32,Not-For-Profit
11968959,12815,Assisted Living Facility,JASMINE ALF INC,16861 SW 92ND CT,PALMETTO BAY,FL,33157-4514,Miami-Dade,(786) 738-8400,JASMINE ALF INC,6,For-Profit
11969245,13120,Assisted Living Facility,JASMINE RETIREMENT HOME LLC,8914 JASMINE BLVD,PORT RICHEY,FL,34668,Pasco,(727) 808-8813,Jasmine Retirement Home,6,For-Profit
11911029,7679,Assisted Living Facility,JC & C ALF  LLC,158 WEST 10 STREET,HIALEAH,FL,33010,Miami-Dade,(786) 600-8679,JC & C ALF LLC,14,For-Profit
11966338,10560,Assisted Living Facility,JC LOVING HOME  INC,781 E 45TH ST,HIALEAH,FL,33013-1923,Miami-Dade,(305) 688-8113,JC LOVING HOME,6,For-Profit
11969286,13215,Assisted Living Facility,JEAN CARLOS ALF INC,9760 MEMORIAL RD,CUTLER BAY,FL,33157,Miami-Dade,(786) 205-8021,JEAN CARLOS ALF INC,6,For-Profit
11953318,8616,Assisted Living Facility,JEANETTE BOSTON ALF,6916 N 30TH ST,TAMPA,FL,33610-1102,Hillsborough,(813) 237-5792,JEANETTE BOSTON,7,For-Profit
11965636,10043,Assisted Living Facility,JENNIFER GARDENS ASSISTED LIVING,7334 JENNIFER STREET,PORT RICHEY,FL,34668,Pasco,(727) 863-7866,BNS ENTERPRISES  INC,48,For-Profit
11967104,11162,Assisted Living Facility,JEROLL CARE ASSISTED LIVING FACILITY OF MELBOURNE  LLC,2204 PARSONS AVE,MELBOURNE,FL,32901,Brevard,(321) 266-5166,JEROLL CARE ASSISTED LIVING OF MELBOURNE LLC,6,For-Profit
11968347,12239,Assisted Living Facility,JEROLL CARE ASSISTED LIVING LLC,107 COFFEE ST SE,PALM BAY,FL,32909,Brevard,(321) 266-5166,JEROLL CARE ASSISTED LIVING  LLC,6,For-Profit
11964885,9438,Assisted Living Facility,JESUS HOME CARE INC,3401 SW 72ND CT,MIAMI,FL,33155-3671,Miami-Dade,(305) 269-4823,JESUS HOME CARE INC,6,For-Profit
11910969,4911,Assisted Living Facility,JESUS OF NAZARETH ALF INC,2801 SW 37TH CT,MIAMI,FL,33134-7339,Miami-Dade,(786) 801-1757,JESUS OF NAZARETH ALF  INC.,14,For-Profit
11968824,12693,Assisted Living Facility,JIMENEZ SENIOR CARE INC,20581 SW 124TH CT,MIAMI,FL,33177-5685,Miami-Dade,(305) 506-9239,JIMENEZ SENIOR CARE  INC.,6,For-Profit
11969779,13544,Assisted Living Facility,JNK HOME CARE CORP,3320 S.W. 88 PL,MIAMI,FL,33165,Miami-Dade,(786) 768-1526,JNK HOME CARE CORP,6,For-Profit
11967239,11332,Assisted Living Facility,JOHANNA'S ASSISTED LIVING INC,1958 DORADO LANE,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 344-1992,JO HANNA'S ASSITED LIVING FACILITY INC,7,For-Profit
11911143,5177,Assisted Living Facility,JOHN KNOX VILLAGE OF CENTRAL FLORIDA  INC.,101 NORTHLAKE DRIVE,ORANGE CITY,FL,32763,Volusia,(386) 775-3840,JOHN KNOX VILLAGE OF CENTRAL FLORIDA  INC.,60,Not-For-Profit
11910692,5424,Assisted Living Facility,JOHN KNOX VILLAGE OF FLORIDA  INC.,840 LAKESIDE CIR,POMPANO BEACH,FL,33060-3720,Broward,(954) 783-4082,JOHN KNOX VILLAGE OF FLORIDA  INC.,64,Not-For-Profit
11963901,7977,Assisted Living Facility,JOHN-NELL MANOR,1012 GULF RD,TARPON SPGS,FL,34689-2532,Pinellas,(727) 938-0973,NENILLA LAO,10,For-Profit
11969786,13574,Assisted Living Facility,JOLLY HOME INC,9350 JAMAICA DR,CUTLER BAY,FL,33189,Miami-Dade,(786) 768-3132,JOLLY HOME INC,6,For-Profit
11966853,11020,Assisted Living Facility,JORGE'S HOME INC,15172 SW 13TH TER,MIAMI,FL,33194-2570,Miami-Dade,(305) 559-5369,JORGE'S HOME INC,6,For-Profit
11967369,11443,Assisted Living Facility,JOSE YOANDRY ALF CORP,2916 NW 31ST STREET,MIAMI,FL,33142,Miami-Dade,(305) 635-9881,JOSE YOANDRY ALF CORP,6,For-Profit
11968799,12682,Assisted Living Facility,JOSEFA'S ALF CORP,3567 BALI DR,SARASOTA,FL,34232,Sarasota,(941) 879-4357,JOSEFA'S ALF CORP,6,For-Profit
11967464,11483,Assisted Living Facility,JOSEPHINE'S HOME AWAY FROM HOME,1407 E HOLLAND AVE,TAMPA,FL,33612-6913,Hillsborough,(813) 972-1057,SHARON M BUTLER,5,For-Profit
11967957,11936,Assisted Living Facility,JOVYIA COMFORT HOME,1709 W STATE ROAD 60,PLANT CITY,FL,33567-9108,Hillsborough,(813) 220-2661,JOVYIA COMFORT HOME  INC.,6,For-Profit
11966002,10294,Assisted Living Facility,JOY OF LIVING ASSISTED CARE LLC,5710 COCONUT RD,WEST PALM BEACH,FL,33413-1829,Palm Beach,(561) 478-0523,JOY OF LIVING ASSISTED CARE LLC,6,For-Profit
11968416,12297,Assisted Living Facility,JOYFUL LIFE ASSISTED LIVING  INC,3302 SW 1ST AVE,CAPE CORAL,FL,33914-5061,Lee,(239) 673-6917,JOYFUL LIFE ASSISTED LIVING  INC.,6,For-Profit
11969290,13118,Assisted Living Facility,JOYOUS LIFE INC,2365 BRONCO DR,SAINT CLOUD,FL,34771,Osceola,(407) 593-8037,JOYOUS LIFE  INC.,6,For-Profit
11969843,13592,Assisted Living Facility,JUBILEE ASSISTED LIVING II LLC,16791 REDWOOD WAY,WESTON,FL,33326,Broward,(954) 392-9118,JUBILEE ASSISTED LIVING II  LLC,8,For-Profit
11969004,12901,Assisted Living Facility,JUBILEE ASSISTED LIVING OF FLORIDA LLC,16639 REDWOOD WAY,WESTON,FL,33326,Broward,(954) 394-9118,JUBILEE ASSISTED LIVING OF FLORIDA  LLC,8,For-Profit
11969800,13563,Assisted Living Facility,JUST LIKE HOME ALF LLC,1342 SW DEL RIO BLVD,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 475-6004,JUST LIKE HOME ALF LLC,5,For-Profit
11966765,10910,Assisted Living Facility,JUSTA HOME  INC (THE),13801 SW 46TH LN,MIAMI,FL,33175-7903,Miami-Dade,(305) 225-8841,JUSTA HOME INC (THE),6,For-Profit
11967826,11790,Assisted Living Facility,JUSTIN FAMILY ALF,10103 BAY WIND CT,TAMPA,FL,33615,Hillsborough,(813) 443-2222,JUSTIN FAMILY A.L.F.  LLC,6,For-Profit
