Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type,Date Accessed
11911830.0,5902.0,ASSISTED LIVING FACILITY,Alf Management And Professional Services  Inc,21 SW 75 AVENUE,Miami,FL,33144,Miami-Dade,(305) 264-2051,ALF MANAGEMENT AND PROFESSIONAL SERVICES  INC,14.0,FOR-PROFIT,6/24/21
11968603.0,12505.0,ASSISTED LIVING FACILITY,Alf Morning Dew,3501 E KNOLLWOOD ST,Tampa,FL,33610-1627,Hillsborough,(813) 252-9182,ALF MORNING DEW  INCORPORATED,6.0,FOR-PROFIT,6/24/21
11963871.0,8761.0,ASSISTED LIVING FACILITY,Alf Phillippe Ridge,1055 PHILLIPPE PKWY,Safety Harbor,FL,34695-2620,Pinellas,(727) 726-3632,ALF PHILLIPPE RIDGE INC.,19.0,FOR-PROFIT,6/24/21
11969266.0,13079.0,ASSISTED LIVING FACILITY,Alf Sunset Palace Llc,7400 SW 82ND AVE,Miami,FL,33173,Miami-Dade,(305) 613-3625,ALF SUNSET PALACE  LLC,6.0,FOR-PROFIT,6/24/21
11969088.0,12978.0,ASSISTED LIVING FACILITY,Alf Sweet Home  Llc,9700 SW 15TH ST,Miami,FL,33174,Miami-Dade,(786) 254-7128,ALF SWEET HOME  LLC,6.0,FOR-PROFIT,6/24/21
11966809.0,10934.0,ASSISTED LIVING FACILITY,Alf Villa Francisco Home Care Corp,16832 S.W. 110 COURT,Miami,FL,33157,Miami-Dade,(305) 234-7787,ALF VILLA FRANCISCO HOME CARE CORP.,6.0,FOR-PROFIT,6/24/21
11967824.0,11816.0,ASSISTED LIVING FACILITY,Alfonso'S Alf  Inc,17010 SW 100 AVENUE,Miami,FL,33157,Miami-Dade,(305) 251-4089,ALFONSO'S ALF  INC.,6.0,FOR-PROFIT,6/24/21
11911674.0,7844.0,ASSISTED LIVING FACILITY,Alice'S Home Corp,12795 NW 10TH LN,Miami,FL,33182-1839,Miami-Dade,(305) 223-6443,ALICE'S HOME CORP,6.0,FOR-PROFIT,6/24/21
11964960.0,9440.0,ASSISTED LIVING FACILITY,Alimar Assisted Living,2933 WEST COLUMBUS DRIVE,Tampa,FL,33607,Hillsborough,(813) 350-9040,ALIMAR PROPERTY MANAGEMENT,56.0,FOR-PROFIT,6/24/21
11969618.0,13384.0,ASSISTED LIVING FACILITY,Alis Sweet Home Inc,6400 SW 24TH ST,Miami,FL,33155,Miami-Dade,(305) 803-2763,ALIS SWEET HOME INC,6.0,FOR-PROFIT,6/24/21
11968583.0,12471.0,ASSISTED LIVING FACILITY,All Care Alf Inc,646 NW 129TH PL,Miami,FL,33182-1173,Miami-Dade,(786) 334-6425,ALL CARE ALF INC,6.0,FOR-PROFIT,6/24/21
11969041.0,12902.0,ASSISTED LIVING FACILITY,All Dunn Assistant Living Facility #2,9920 NW 3RD STREET,Pembroke Pines,FL,33025,Broward,(954) 806-7951,ALL DUNN ASSISTANT LIVING  INC.,6.0,FOR-PROFIT,6/24/21
11968676.0,12606.0,ASSISTED LIVING FACILITY,All Dunn Assistant Living  Inc.,5726-28 LINCOLN STREET,Hollywood,FL,33021,Broward,(954) 374-9427,ALL DUNN ASSISTANT LIVING  INC.,6.0,FOR-PROFIT,6/24/21
11969278.0,13141.0,ASSISTED LIVING FACILITY,All Seasons In Naples Llc,15450 TAMIAMI TRL N,Naples,FL,34110,Collier,(239) 316-4400,ALL SEASONS IN NAPLES LLC,102.0,FOR-PROFIT,6/24/21
11967903.0,11853.0,ASSISTED LIVING FACILITY,All Seniors Assisted Living,2706 PIONEER RD,Orlando,FL,32808,Orange,(407) 440-4046,ALL SENIORS ASSISTED LIVING  INC,21.0,FOR-PROFIT,6/24/21
11965628.0,9972.0,ASSISTED LIVING FACILITY,All Stars Assisted Living  Inc,1131 W LAKE BRANTLEY ROAD,Altamonte Springs,FL,32714,Seminole,(407) 389-9930,ALL STARS ASSISTED LIVING INC,13.0,FOR-PROFIT,6/24/21
11967365.0,11431.0,ASSISTED LIVING FACILITY,All Usa Homes  Inc,4214 SW 3 STREET,Miami,FL,33134,Miami-Dade,(305) 448-9836,ALL USA HOMES INC,6.0,FOR-PROFIT,6/24/21
11965421.0,9746.0,ASSISTED LIVING FACILITY,Allegro,4501 SHANNON LAKES DRIVE WEST,Tallahassee,FL,32309,Leon,(850) 668-4004,KAPG TALLAHASSEE SENIOR HOUSING OPCO  LLC,60.0,FOR-PROFIT,6/24/21
11966027.0,10313.0,ASSISTED LIVING FACILITY,Allegro,3651 US HIGHWAY 17,Fleming Island,FL,32003,Clay,(904) 278-4442,KAPG FLEMING ISLAND SENIOR HOUSING OPCO LLC,112.0,FOR-PROFIT,6/24/21
11967230.0,11297.0,ASSISTED LIVING FACILITY,Allegro,1101 PLANTATION ISLAND DRIVE,Saint Augustine,FL,32080,St. Johns,(904) 460-9100,KAPG ST  AUGUSTINE SENIOR HOUSING OPCO LLC,46.0,FOR-PROFIT,6/24/21
11967961.0,11942.0,ASSISTED LIVING FACILITY,Allegro,800 WEST AZEELE ST,Tampa,FL,33606,Hillsborough,(813) 254-1069,SHP V HYDE PARK LLC,156.0,FOR-PROFIT,6/24/21
11968814.0,12706.0,ASSISTED LIVING FACILITY,Allegro,11450 HAGEN RANCH RD,Boynton Beach,FL,33437,Palm Beach,(561) 733-1300,KAPG BOYNTON BEACH SENIOR HOUSING OPCO LLC,85.0,FOR-PROFIT,6/24/21
11969314.0,13128.0,ASSISTED LIVING FACILITY,Allegro,2701 HOWELL BRANCH RD,Winter Park,FL,32792,Seminole,(407) 622-2648,HSRE-ASL CASSELBERRY TRS  LLC,105.0,FOR-PROFIT,6/24/21
11969665.0,13438.0,ASSISTED LIVING FACILITY,Allegro,5901 LOXAHATCHEE ROAD,Parkland,FL,33067,Broward,(954) 752-3450,HSRE-ASL PARKLAND TRS  LLC,120.0,FOR-PROFIT,6/24/21
11969794.0,13576.0,ASSISTED LIVING FACILITY,Allegro,7400 SW 88TH ST,Miami,FL,33156,Miami-Dade,(786) 500-5500,CRP-GREP OVERTURE DADELAND OWNER  L.L.C.,65.0,FOR-PROFIT,6/24/21
11969666.0,13418.0,ASSISTED LIVING FACILITY,Allure Living Care,13692 CARLTON STREET,Wellington,FL,33414,Palm Beach,(754) 707-1766,ALLURE A & L INC,5.0,FOR-PROFIT,6/24/21
11912070.0,7872.0,ASSISTED LIVING FACILITY,Almost Home,9664 HOOD RD,Jacksonville,FL,32257-1141,Duval,(904) 292-9600,ALMOST HOME SENIOR SERVICES  INC.,14.0,FOR-PROFIT,6/24/21
11965381.0,9793.0,ASSISTED LIVING FACILITY,Almost Home At North Springs  Inc.,7506 NW 42ND STREET,Coral Springs,FL,33065,Broward,(954) 255-1811,ALMOST HOME AT NORTH SPRINGS INC,6.0,FOR-PROFIT,6/24/21
11965113.0,9590.0,ASSISTED LIVING FACILITY,Almost Home Beaches,100 WEST FIRST STREET,Atlantic Beach,FL,32233,Duval,(904) 249-3233,ALMOST HOME MANAGEMENT FOUNDATION  INC.,14.0,FOR-PROFIT,6/24/21
11968665.0,12538.0,ASSISTED LIVING FACILITY,Almost Home  Alf  Inc,14303 SPRING HILL DR,Spring Hill,FL,34609-5234,Hernando,(727) 410-7966,ALMOST HOME  ALF  INC.,6.0,FOR-PROFIT,6/24/21
11969085.0,12909.0,ASSISTED LIVING FACILITY,Alondra'S Alf Llc,1804 W FLORA ST,Tampa,FL,33604,Hillsborough,(813) 407-2971,ALONDRA'S ALF LLC,5.0,FOR-PROFIT,6/24/21
11965004.0,9526.0,ASSISTED LIVING FACILITY,Alpha & Omega Residential  Inc,410- 418 & 426 EAST 24 STREET,Hialeah,FL,33013,Miami-Dade,(305) 691-6335,ALPHA AND OMEGA RESIDENTIAL  INC,48.0,FOR-PROFIT,6/24/21
11969657.0,13417.0,ASSISTED LIVING FACILITY,Alsina Corporation,5501 SW 144 CT,Miami,FL,33175,Miami-Dade,(786) 803-8654,ALSINA CORPORATION,6.0,FOR-PROFIT,6/24/21
11953314.0,8582.0,ASSISTED LIVING FACILITY,Alton Aclf Home,2090 NW 115TH ST,Miami,FL,33167-2710,Miami-Dade,(305) 687-7142,LEROY PROPERTIES OF FLORIDA INC,6.0,FOR-PROFIT,6/24/21
11967492.0,11522.0,ASSISTED LIVING FACILITY,Always Loving Family Corp,4394 SW 151ST PL,Miami,FL,33185-4396,Miami-Dade,(305) 487-9938,ALWAYS LOVING FAMILY  CORP,6.0,FOR-PROFIT,6/24/21
11967870.0,11828.0,ASSISTED LIVING FACILITY,Always There Assisted Living Llc,9368 N GENTLE BREEZE LOOP,Citrus Springs,FL,34434,Citrus,(352) 586-9497,ALWAYS THERE ASSISTED LIVING  LLC,25.0,FOR-PROFIT,6/24/21
11968499.0,12397.0,ASSISTED LIVING FACILITY,Am Sweet Home Alf  Corp,13066 SW 187TH ST,Miami,FL,33177-3018,Miami-Dade,(305) 224-0860,AM SWEET HOME ALF CORP,6.0,FOR-PROFIT,6/24/21
11953247.0,8491.0,ASSISTED LIVING FACILITY,Ama Home Care  Inc,13720 SW 108 STREET,Miami,FL,33186,Miami-Dade,(786) 548-5893,AMA HOME CARE INC,6.0,FOR-PROFIT,6/24/21
11964689.0,9386.0,ASSISTED LIVING FACILITY,Amanecer Home Alf  Llc,11340 SW 47TH TER,Miami,FL,33165-5554,Miami-Dade,(305) 228-6858,AMANECER HOME ALF  LLC,6.0,FOR-PROFIT,6/24/21
11966235.0,10491.0,ASSISTED LIVING FACILITY,Amapola Alf Corp,11850 SW 189 STREET,Miami,FL,33177,Miami-Dade,(305) 238-9349,AMAPOLA ALF CORP,6.0,FOR-PROFIT,6/24/21
11969477.0,13261.0,ASSISTED LIVING FACILITY,Amavida Lakes Park Llc D/B/A Amavida Senior Living,7669 CALISTOBLE LOOP,Fort Myers,FL,33908,Lee,(239) 237-0501,AMAVIDA LAKES PARK LLC,185.0,FOR-PROFIT,6/24/21
11968554.0,12478.0,ASSISTED LIVING FACILITY,House Of Bostics  Llc (The),3586 53RD AVE N,St Petersburg,FL,33714-2412,Pinellas,(727) 329-9039,SHALONDRA BOSTIC,16.0,FOR-PROFIT,6/24/21
11968617.0,12496.0,ASSISTED LIVING FACILITY,House Of Light Senior Living Ii,839 CHELSEA AVE NE,Palm Bay,FL,32905,Brevard,(321) 806-7091,HOUSE OF LIGHT SENIOR LIVING  LLC,6.0,FOR-PROFIT,6/24/21
11968849.0,12695.0,ASSISTED LIVING FACILITY,House Of Light Senior Living Iii,2306 WOODLAWN CIRCLE,Melbourne,FL,32934,Brevard,(321) 775-3539,HOUSE OF LIGHT SENIOR LIVING  LLC.,5.0,FOR-PROFIT,6/24/21
11968351.0,12240.0,ASSISTED LIVING FACILITY,House Of Light Senior Living Llc,2638 JUPITER BLVD SW,Palm Bay,FL,32908,Brevard,(321) 368-5611,HOUSE OF LIGHT SENIOR LIVING  LLC,5.0,FOR-PROFIT,6/24/21
11942969.0,5976.0,ASSISTED LIVING FACILITY,House That Faith Built (The),1105 MELBA CT,Largo,FL,33770,Pinellas,(727) 584-7353,CEDAR PROPERTIES ,10.0,FOR-PROFIT,6/24/21
11968945.0,12778.0,ASSISTED LIVING FACILITY,Howard Home Care Alf Inc,7001 N HOWARD AVE,Tampa,FL,33604,Hillsborough,(813) 516-1605,HOWARD HOME CARE ALF INC,8.0,FOR-PROFIT,6/24/21
11963828.0,38.0,ASSISTED LIVING FACILITY,Hudson Manor,13009 LAKE KARL DR,Hudson,FL,34669-2374,Pasco,(727) 856-5282,INTEGRITY - HUDSON MANOR LLC,37.0,FOR-PROFIT,6/24/21
11966307.0,10528.0,ASSISTED LIVING FACILITY,Hudson Manor,115 E DAVIS BLVD,Tampa,FL,33606-3513,Hillsborough,(813) 254-8399,TWIN DAVIS OPERATOR LLC,66.0,FOR-PROFIT,6/24/21
11964978.0,9482.0,ASSISTED LIVING FACILITY,Humble Care Alf,14651 SW 161  STREET,Miami,FL,33177,Miami-Dade,(305) 255-9880,HUMBLE CARE  INC.,6.0,FOR-PROFIT,6/24/21
11968114.0,12064.0,ASSISTED LIVING FACILITY,Humphrey Alf Inc,4010 W HUMPHREY ST,Tampa,FL,33614-1914,Hillsborough,(813) 405-8875,HUMPHREY ALF  INC.,6.0,FOR-PROFIT,6/24/21
11964436.0,9004.0,ASSISTED LIVING FACILITY,Hunter'S Crossing Place-Assisted Living,4601 NW 53RD AVE,Gainesville,FL,32653-4882,Alachua,(352) 338-7500,GAINESVILLE 4601 AL BG OPCO LLC,50.0,FOR-PROFIT,6/24/21
11965013.0,9442.0,ASSISTED LIVING FACILITY,Hunter'S Crossing Place-Memory Care,4607 NW 53RD AVENUE,Gainesville,FL,32606-4357,Alachua,(352) 376-5151,GAINESVILLE 4607 MC BG OPCO LLC,38.0,FOR-PROFIT,6/24/21
11967471.0,11504.0,ASSISTED LIVING FACILITY,Hyde Park Assisted Living Facility,3011 WEST DE LEON ST,Tampa,FL,33609,Hillsborough,(813) 205-0387,ASSISTED LIVING INC,68.0,FOR-PROFIT,6/24/21
11966923.0,11032.0,ASSISTED LIVING FACILITY,I & G Assisted Living Facility  Inc.,6560 HARBOUR RD,N Lauderdale,FL,33068-3838,Broward,(954) 580-1006,I & G ASSISTED LIVING FACILITY  INC.,6.0,FOR-PROFIT,6/24/21
11969361.0,13170.0,ASSISTED LIVING FACILITY,Ida House Assisted Living Llc (The),6014 ROSEWOOD DR,Tampa,FL,33615,Hillsborough,(813) 562-6135,THE IDA HOUSE ASSISTED LIVING LLC,6.0,FOR-PROFIT,6/24/21
11964522.0,9385.0,ASSISTED LIVING FACILITY,Ida'S Home Llc,12853 SW 147 STREET,Miami,FL,33186,Miami-Dade,(786) 250-4917,IDA'S HOME LLC,6.0,FOR-PROFIT,6/24/21
11967074.0,11187.0,ASSISTED LIVING FACILITY,Idalmis Residence Inc,3530 SW 12TH STREET,Miami,FL,33135,Miami-Dade,(305) 446-5720,IDALMIS RESIDENCE  INC,6.0,FOR-PROFIT,6/24/21
11968547.0,12451.0,ASSISTED LIVING FACILITY,Ideal Care Alf,612 SPRING OAK CIRCLE,Orlando,FL,32828,Orange,(407) 913-7760,BLANCA FLORES,6.0,FOR-PROFIT,6/24/21
11967164.0,11246.0,ASSISTED LIVING FACILITY,Ideal Home Care Inc,13841 SW 152ND CT,Miami,FL,33196-5016,Miami-Dade,(786) 581-9407,IDEAL HOME CARE INC,6.0,FOR-PROFIT,6/24/21
11969242.0,13094.0,ASSISTED LIVING FACILITY,Ideal Senior Living Llc,1504 EDWARD AVE,Lehigh Acres,FL,33972,Lee,(239) 368-7908,IDEAL SENIOR LIVING LLC,5.0,FOR-PROFIT,6/24/21
11969418.0,13229.0,ASSISTED LIVING FACILITY,Ildexys Home Health Care Corp,3340 NW 80TH TERR,Miami,FL,33147,Miami-Dade,(786) 631-5934,ILDEXYS HOME HEALTH CARE CORP,6.0,FOR-PROFIT,6/24/21
11967203.0,11233.0,ASSISTED LIVING FACILITY,Immaculate House At Countryside,2542 COUNTRYSIDE PINES DRIVE,Clearwater,FL,33761,Pinellas,(727) 934-4310,JBA SERVICES INC.,6.0,FOR-PROFIT,6/24/21
11968719.0,12912.0,ASSISTED LIVING FACILITY,Immaculee Home Care,5758 OAK HILL MANOR DR,Orlando,FL,32839,Orange,(407) 496-4316,IMMACULEE HOME CARE  LLC,6.0,FOR-PROFIT,6/24/21
11966591.0,10756.0,ASSISTED LIVING FACILITY,Immanuel At Ybor Assisted Living Facility,3213 E 11TH AVE,Tampa,FL,33605-4317,Hillsborough,(813) 247-5852,YETEY ENTERPRISES  INC.,19.0,FOR-PROFIT,6/24/21
11965534.0,9900.0,ASSISTED LIVING FACILITY,Imperial Club,2751 NE 183RD STREET,Miami,FL,33160,Miami-Dade,(305) 935-1801,IMPERIAL CLUB  LP,51.0,FOR-PROFIT,6/24/21
11967777.0,11750.0,ASSISTED LIVING FACILITY,Inasmuch Assisted Living Facility Inc,1007 WEST WRIGHT STREET,Pensacola,FL,32501,Escambia,(850) 438-7177,INASMUCH ASSISTED LIVING FACILITY INC,6.0,NOT-FOR-PROFIT,6/24/21
11910686.0,4416.0,ASSISTED LIVING FACILITY,Independence Hall,1639 NE 26TH STREET,Wilton Manors,FL,33305,Broward,(954) 563-6232,MARRINSON GROUP  INC.,125.0,FOR-PROFIT,6/24/21
11964707.0,9261.0,ASSISTED LIVING FACILITY,Indigo Palms,570 NATIONAL HEALTH CARE DR,Daytona Beach,FL,32114-1494,Volusia,(386) 238-3333,INDIGO PALMS  LLC,84.0,FOR-PROFIT,6/24/21
11910337.0,5400.0,ASSISTED LIVING FACILITY,Indigo Palms At The Manor,595 N WILLIAMSON BLVD,Daytona Beach,FL,32114-7185,Volusia,(386) 238-3333,ALLIANCE FOUNDATION OF FLORIDA  INC.,50.0,NOT-FOR-PROFIT,6/24/21
11969258.0,13093.0,ASSISTED LIVING FACILITY,Infinity Care Alf Inc,6411 WILSHIRE DR,Tampa,FL,33615,Hillsborough,(813) 443-6558,INFINITY CARE ALF INC,6.0,FOR-PROFIT,6/24/21
11966652.0,10840.0,ASSISTED LIVING FACILITY,Infinity Paradise Llc,745 NW 102 ST,Miami,FL,33150,Miami-Dade,(305) 758-1629,INFINITY PARADISE LLC,9.0,FOR-PROFIT,6/24/21
11911771.0,7384.0,ASSISTED LIVING FACILITY,Inglenook,280 PINE STREET,Englewood,FL,34223,Sarasota,(941) 474-5563,ENGLEWOOD ADULT CARE HOME  INC.,16.0,FOR-PROFIT,6/24/21
11969709.0,13464.0,ASSISTED LIVING FACILITY,Ingleside Alf Home  Llc,1433 INGLESIDE AVENUE,Jacksonville,FL,32205,Duval,(904) 686-0102,INGLESIDE ALF HOME  LLC,18.0,FOR-PROFIT,6/24/21
11966328.0,10546.0,ASSISTED LIVING FACILITY,Inn Aston At Gardens Tampa Bay (The),11741 LAKE ASTON CT,Tampa,FL,33626-3100,Hillsborough,(813) 569-7585,TAMPA FL SENIOR HOUSING OPCO LLC,50.0,FOR-PROFIT,6/24/21
11966425.0,10612.0,ASSISTED LIVING FACILITY,Inn At Aston Gardens At Pelican Pointe (The),9000 IBIS WAY,Venice,FL,34292,Sarasota,(941) 484-9494,VENICE FL SENIOR HOUSING OPCO LLC,50.0,FOR-PROFIT,6/24/21
11964947.0,9439.0,ASSISTED LIVING FACILITY,Inn At Aston Gardens At The Courtyards,255 COURTYARDS BLVD,Sun City Center,FL,33573-5794,Hillsborough,(813) 634-4497,SUN CITY COURTYARD FL SENIOR HOUSING OPCO LLC,105.0,FOR-PROFIT,6/24/21
11911636.0,7720.0,ASSISTED LIVING FACILITY,Inn At Cypress Village  The,4600 MIDDLETON PARK CIRCLE  E.,Jacksonville,FL,32224,Duval,(904) 223-6100,CCRC OPCO - CYPRESS VILLAGE  LLC,112.0,FOR-PROFIT,6/24/21
11910252.0,4759.0,ASSISTED LIVING FACILITY,Inn At Freedom Square (The),10801 JOHNSON BLVD,Seminole,FL,33772-4746,Pinellas,7273980379,CCRC OPCO FREEDOM SQUARE LLC,200.0,FOR-PROFIT,6/24/21
11953306.0,5415.0,ASSISTED LIVING FACILITY,Inn At Freedom Village (The),6410 21ST AVE W,Bradenton,FL,34209-7854,Manatee,(941) 798-8200,CCRC OPCO-BRADENTON LLC,160.0,FOR-PROFIT,6/24/21
11966287.0,10600.0,ASSISTED LIVING FACILITY,Inn At La Posada,3600 MASTERPIECE WAY,Palm Beach Gardens,FL,33410,Palm Beach,(561) 514-5000,KC PBG HEALTH CENTER LLC,48.0,FOR-PROFIT,6/24/21
11942829.0,7465.0,ASSISTED LIVING FACILITY,Inn At Lake Seminole Square (The),8355 SEMINOLE BLVD,Seminole,FL,33772-4377,Pinellas,7273910500,LAKE SEMINOLE SQUARE  LLC,40.0,FOR-PROFIT,6/24/21
11969074.0,12906.0,ASSISTED LIVING FACILITY,Inspired Living,1061 TOMYN BLVD,Ocoee,FL,34761,Orange,(407) 961-7400,SENIOR LIVING IX WINDERMERE LLC,150.0,FOR-PROFIT,6/24/21
11968977.0,12802.0,ASSISTED LIVING FACILITY,Inspired Living At Bonita Springs,27221 BAY LANDING DR,Bonita Springs,FL,34135,Lee,(239) 301-3095,SENIOR LIVING VIII BONITA SPRINGS LLC,84.0,FOR-PROFIT,6/24/21
11968449.0,12337.0,ASSISTED LIVING FACILITY,Inspired Living At Hidden Lakes,1200 54TH AVENUE DR W,Bradenton,FL,34207-3325,Manatee,(941) 254-7990,SENIOR LIVING II LLC,78.0,FOR-PROFIT,6/24/21
11968310.0,12224.0,ASSISTED LIVING FACILITY,Inspired Living At Ivy Ridge,7179 40TH AVE N,Saint Petersburg,FL,33709,Pinellas,(727) 490-3233,SENIOR LIVING I  LLC,78.0,FOR-PROFIT,6/24/21
11968886.0,12727.0,ASSISTED LIVING FACILITY,Inspired Living At Lakewood Ranch,5424 LENA RD,Bradenton,FL,34211,Manatee,(941) 782-0148,SENIOR LIVING VI LAKEWOOD RANCH  LLC,150.0,FOR-PROFIT,6/24/21
11968576.0,12463.0,ASSISTED LIVING FACILITY,Inspired Living At Sarasota,1900 PHILLIPPI SHORES DRIVE,Sarasota,FL,34231,Sarasota,9414047888,SENIOR LIVING III SRQ  LLC,78.0,FOR-PROFIT,6/24/21
11968715.0,12603.0,ASSISTED LIVING FACILITY,Inspired Living At Sun City Center,1320 33RD ST SE,Sun City Center,FL,33573-4904,Hillsborough,(813) 922-1821,SENIOR LIVING IV SUN CITY  LLC,78.0,FOR-PROFIT,6/24/21
11968822.0,12689.0,ASSISTED LIVING FACILITY,Inspired Living At Tampa,5130 KELLY RD,Tampa,FL,33615-4726,Hillsborough,(813) 739-0007,SENIOR LIVING VII TAMPA  LLC,78.0,FOR-PROFIT,6/24/21
11969859.0,13613.0,ASSISTED LIVING FACILITY,Inspired Living Delray Beach,14100 VIA FLORA,Delray Beach,FL,33484,Palm Beach,(561) 612-6770,DELRAY SENIOR LIVING LLC,145.0,FOR-PROFIT,6/24/21
11969797.0,13539.0,ASSISTED LIVING FACILITY,Inspired Living Royal Palm Beach,11911 SOUTHERN BLVD,Royal Palm Beach,FL,33411,Palm Beach,(561) 720-2090,RPB SENIOR LIVING LLC,114.0,FOR-PROFIT,6/24/21
11968978.0,12889.0,ASSISTED LIVING FACILITY,Integrity Group Home Corporation,15025 MONROE ST,Miami,FL,33176,Miami-Dade,(786) 205-7753,INTEGRITY GROUP HOME CORPORATION,6.0,FOR-PROFIT,6/24/21
11964828.0,9336.0,ASSISTED LIVING FACILITY,Ionie'S Assisted Living,3447 ALISSA COURT,Orlando,FL,32808,Orange,(407) 293-7967,IONIE FISHER,7.0,FOR-PROFIT,6/24/21
11966707.0,10871.0,ASSISTED LIVING FACILITY,Ionie'S Assisted Living Ii,3120 HAMMERSMITH ROAD,Orlando,FL,32818,Orange,(407) 296-7163,IONIE FISHER,6.0,FOR-PROFIT,6/24/21
11965470.0,9874.0,ASSISTED LIVING FACILITY,Isa Adult Care,7020 SW 107TH AVE,Miami,FL,33173-2014,Miami-Dade,(305) 598-9610,ISA ADULT HOME CARE INC,6.0,FOR-PROFIT,6/24/21
11965168.0,9623.0,ASSISTED LIVING FACILITY,Isa Adult Home Care Inc,4363 SW 146TH AVE,Miami,FL,33175-6862,Miami-Dade,(305) 392-0354,ISA ADULT HOME CARE INC,6.0,FOR-PROFIT,6/24/21
11968485.0,12367.0,ASSISTED LIVING FACILITY,Isa Home Corp,13316 SW 112TH CT,Miami,FL,33176-5345,Miami-Dade,(786) 592-1119,ISA HOME CORP,6.0,FOR-PROFIT,6/24/21
11965676.0,10044.0,ASSISTED LIVING FACILITY,Isa'S Loving Alf Corp,12525 SW 34TH ST,Miami,FL,33175-2903,Miami-Dade,(786) 536-6780,ISA'S LOVING ALF CORP,6.0,FOR-PROFIT,6/24/21
11965083.0,9487.0,ASSISTED LIVING FACILITY,Island Splendor Alf,1155 18TH AVE SW,Largo,FL,33778-1116,Pinellas,(727) 585-9788,ISLAND SPLENDOR ALF  INC,6.0,FOR-PROFIT,6/24/21
11911318.0,4690.0,ASSISTED LIVING FACILITY,Islands Alf (The),901 NORTH HIAWASSEE ROAD,Orlando,FL,32818,Orange,(407) 523-3000,YOU'RE AT HOME ALF  INC.,18.0,FOR-PROFIT,6/24/21
11964446.0,9095.0,ASSISTED LIVING FACILITY,Isles Of Vero Beach,1700 WATERFORD DR,Vero Beach,FL,32966-8043,Indian River,(772) 778-7888,CCAT 2 L.P.,75.0,FOR-PROFIT,6/24/21
11910964.0,7483.0,ASSISTED LIVING FACILITY,Ive Home,20020 SW 113TH PL,Miami,FL,33189-1160,Miami-Dade,(305) 255-7934,ISELA LOCHE,6.0,FOR-PROFIT,6/24/21
11966656.0,10826.0,ASSISTED LIVING FACILITY,Ive Home Ii Alf Inc,22636 SW 125TH AVE,Miami,FL,33170-6318,Miami-Dade,(305) 258-9035,IVE HOME II ALF INC,6.0,FOR-PROFIT,6/24/21
11967175.0,11259.0,ASSISTED LIVING FACILITY,Ives Dairy Senior Care,19840 NE 10TH CT,Miami,FL,33179-3554,Miami-Dade,(305) 493-9797,IVES DAIRY SENIOR CARE INC,6.0,FOR-PROFIT,6/24/21
11968171.0,12085.0,ASSISTED LIVING FACILITY,J & K Assisted Living  Inc,133 LEHIGH AVE SE,Palm Bay,FL,32909,Brevard,(321) 704-0053,J & K ASSISTED LIVING INC,5.0,FOR-PROFIT,6/24/21
11966810.0,11006.0,ASSISTED LIVING FACILITY,J & S Assisted Living,1343 JOHNS ST,Jennings,FL,32053,Hamilton,(386) 938-2751,J & S ASSISTING LIVING AND CONSULTANT LLC,12.0,FOR-PROFIT,6/24/21
11967227.0,11319.0,ASSISTED LIVING FACILITY,J H Puig Investments Inc,3144 SW 21ST ST,Miami,FL,33145-2314,Miami-Dade,(305) 460-6898,JH PUIG INVESTMENTS INC,8.0,FOR-PROFIT,6/24/21
11965438.0,9835.0,ASSISTED LIVING FACILITY,J R Family Care Inc,1110 NW 134TH AVENUE,Miami,FL,33182,Miami-Dade,(786) 360-5803,J R FAMILY CARE  INC,6.0,FOR-PROFIT,6/24/21
11966461.0,10642.0,ASSISTED LIVING FACILITY,J.J. Group Home Inc,1150 NW 130TH ST,North Miami,FL,33168-6545,Miami-Dade,(786) 942-1052,J J GROUP HOME INC,6.0,FOR-PROFIT,6/24/21
11966091.0,10358.0,ASSISTED LIVING FACILITY,Jacaranda Trace,3600 WILLIAM PENN WAY,Venice,FL,34293,Sarasota,(941) 408-2061,JACARANDA TRACE COMMERCIAL  LLC,63.0,FOR-PROFIT,6/24/21
11969623.0,13378.0,ASSISTED LIVING FACILITY,Jackie'S Unique Care Residential Assisted Living,3621 ARALIA CT,West Palm Beach,FL,33406,Palm Beach,(561) 707-0509,JACKIE'S UNIQUE CARE RESIDENTIAL ASSISTED LIVING LLC,5.0,FOR-PROFIT,6/24/21
11968113.0,12053.0,ASSISTED LIVING FACILITY,Jackies Retirement Alf,1144 SATURN ST SE,Palm Bay,FL,32909-9230,Brevard,(321) 420-3916,JACKIES RETIREMENT LLC,6.0,FOR-PROFIT,6/24/21
11969653.0,13528.0,ASSISTED LIVING FACILITY,Jacob'S Tender Loving Care Assisted Living Llc,7000 NW 6TH STREET,Plantation,FL,33317,Broward,(954) 628-6624,JACOB'S TENDER LOVING CARE ASSISTED LIVING LLC,6.0,FOR-PROFIT,6/24/21
11965452.0,9852.0,ASSISTED LIVING FACILITY,Jacquis Palace,771 WEST 27  STREET,Hialeah,FL,33010,Miami-Dade,(305) 469-3985,JACQUIS PALACE,6.0,FOR-PROFIT,6/24/21
