Facility ID,Facility Name,Street,City,State,Zip Code,Phone Number,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,Mailing Street,Mailing City,Mailing State,Mailing Zip Code,Licensee Phone Number,Class,Gender,Capacity,Low Rate,High Rate,Date Probationary Issued,Date Regular Issued,Region,Public Funding,HCBS Compliant
10323,INSPIRATION MINISTRIES RCAC,N2270 HWY 67,WALWORTH,WI,53184-,(262) 275-6131,WALWORTH,Barber,Erik,CHRISTIAN LEAGUE FOR THE HANDICAPPED INC,ROWLAND,DAVID,PAPE,CRAIG,PO BOX 948,WALWORTH,WI,53184-,(262) 275-6131,CERTIFIED,B,27,2200,6121,,1-Feb-03,SOUTHERN REGION,,X
17287,MULBERRY GLEN,1255 W MAIN ST,WHITEWATER,WI,53190,(262) 473-4515,WALWORTH,MURPHY,CHAD,CHIARA COMMUNITIES INC,CHOBAN,GLENWOOD,CHOBAN,GLEN,20875 CROSSROADS CIR STE 400,WAUKESHA,WI,53186,(262) 798-1224,CERTIFIED,,42,1000,1400,,1-Nov-18,SOUTHERN REGION,X,
17957,SHERWOOD LODGE ASSISTED LIVING,116 CHERRY ST,WILLIAMS BAY,WI,53191,(262) 245-7320,WALWORTH,CRABTREE,HEATHER,NSH WILLIAMS BAY SHERWOOD LLC,HOEHN,JEFFREY,HOEHN,JEFFREY,640 N Vel R Phillips Ave S 200,Milwaukee,WI,53203,(414) 962-5250,CERTIFIED,B,39,3350,4720,,1-Dec-19,SOUTHERN REGION,,X
10257,GLENVIEW,201 GLENVIEW LANE,SHELL LAKE,WI,54871-,(715) 468-4255,WASHBURN,HOLMBERG,JOANN,TH INC,,,HOLBERG,JOANN,201 GLENVIEW LANE,SHELL LAKE,WI,54871-,(715) 468-7292,REGISTERED,,23,1250,1550,,1-Jan-98,NORTHWESTERN REGION,,
17236,ENGEL HAUS,N109 W17000 AVA CIR,GERMANTOWN,WI,53022,(262) 345-1025,WASHINGTON,RUNDLE,ELIZABETH,CHIARA COMMUNITIES INC,CHOBAN,GLENWOOD,CHOBAN,GLEN,20875 CROSSROADS CIR STE 400,WAUKESHA,WI,53186,(262) 798-1224,CERTIFIED,,48,2485,3730,,1-Nov-18,NORTHEASTERN REGION,X,
18192,FAIRWAY KNOLL,N112 W17500 MEQUON ROAD,GERMANTOWN,WI,53022,(262) 735-7900,WASHINGTON,MUCHE,HALLE,PHW GERMANTOWN INC,MUCHE,HALLE,MUCHE,HALLE,N112 W17500 MEQUON ROAD,GERMANTOWN,WI,53022,(262) 735-7902,CERTIFIED,,42,3175,4550,,1-Jul-20,NORTHEASTERN REGION,X,
13733,GARDENS OF HARTFORD (THE),112 PEACE LUTHERAN PKWY,HARTFORD,WI,53027-,(262) 345-5590,WASHINGTON,WILSON,KRISTY,WISCONSIN LUTHERAN CHILD & FAMILY SERVICE INC,JANSSEN,ABBY,WILSON,KRISTY,112 PEACE LUTHERAN PKWY,HARTFORD,WI,53027-,(262) 345-5530,CERTIFIED,B,48,2835,6210,,7-Jul-11,NORTHEASTERN REGION,,X
15654,WATERFORD AT HARTFORD (THE),1025 BELL AVE,HARTFORD,WI,53027,(920) 378-5839,WASHINGTON,HUTCHISON,KIRSTEN,CSL HARTFORD LLC,BEATHARD,DAVID,HUTCHISON,KIRSTEN,1025 BELL AVE,HARTFORD,WI,53027,(972) 308-8387,CERTIFIED,B,28,3100,5200,,21-May-15,NORTHEASTERN REGION,,X
15326,LAKESHORE AT JACKSON CROSSINGS (THE),N168 W22026 MAIN ST,JACKSON,WI,53037,(262) 677-3615,WASHINGTON,GORDON,GAIL,SNH SE TENANT TRS INC,STEVIE,LAURA,NEWCOMB,LISA,400 CENTRE ST,NEWTON,MA,2458,(617) 796-8350,CERTIFIED,B,32,3740,6427,,1-Dec-14,NORTHEASTERN REGION,X,X
12401,KETTLE MORAINE GARDENS RCAC,1038 FOND DU LAC AVE,KEWASKUM,WI,53040-,(262) 626-4070,WASHINGTON,THULL,ANGELA,,THULL,TINA,THULL,TINA,8735 HWY HH,KEWASKUM,WI,53040-,(262) 689-9725,CERTIFIED,B,30,2480,3720,,31-May-08,NORTHEASTERN REGION,,X
17033,CEDAR BAY EAST,5577 HOME DRIVE,WEST BEND,WI,53095,(262) 306-2145,WASHINGTON,MEYER,AMY,BENEVOLENT CORPORATION DBA CEDAR COMMUNITY,OLSON,LYNN,MEYER,AMY,5595 COUNTY ROAD Z,WEST BEND,WI,53095,(262) 306-2101,CERTIFIED,,53,3925,4800,,14-May-18,NORTHEASTERN REGION,,
10312,CEDAR BAY WEST,5555 CEDAR BAY DR,WEST BEND,WI,53095-,(262) 306-2130,WASHINGTON,MEYER,AMY,BENEVOLENT CORPORATION CEDAR COMMUNITY,,,MEYER,AMY,5555 CEDAR BAY DR,WEST BEND,WI,53095-,(262) 306-2100,CERTIFIED,B,89,3925,6200,,1-Oct-02,NORTHEASTERN REGION,X,X
11418,FIELDS OF WASHINGTON COUNTY THE,675 E WASHINGTON ST,WEST BEND,WI,53095-,(262) 365-6500,WASHINGTON,MODERSKI,ERIC,WASHINGTON COUNTY,HEALTH CENTER,SAMARITAN,WALK,TAYA,675 E WASHINGTON ST,WEST BEND,WI,53095-,(262) 365-6500,CERTIFIED,B,24,3870,4947,,19-Jun-06,NORTHEASTERN REGION,X,X
13626,NEW PERSPECTIVE-WEST BEND,2130 CONTINENTAL DR,WEST BEND,WI,53095,(262) 438-5801,WASHINGTON,RITACCA,JENNA,WEST BEND OPS LLC,NOVACZYK,RYAN,MASSOPUST,ALEX,5900 CLEARWATER DR STE 500,MINNETONKA,MN,55343,(218) 721-2800,CERTIFIED,B,105,2500,2500,,20-Oct-11,NORTHEASTERN REGION,,X
10315,CONGREGATIONAL HOME,13900 W BURLEIGH,BROOKFIELD,WI,53005-,(262) 781-0550,WAUKESHA,NELSON,CHARLES,CONGREGATIONAL HOME INC,,,NELSON,CHARLES,13900 W BURLEIGH,BROOKFIELD,WI,53005-,(414) 781-0550,REGISTERED,,29,3380,3713,,15-Jan-98,SOUTHERN REGION,,
10760,CONGREGATIONAL HOME,3140 LILLY ROAD,BROOKFIELD,WI,53005-,(262) 781-0550,WAUKESHA,NELSON,CHARLES T,CONGREGATIONAL HOME INC,NELSON,CHARLES T,NELSON,CHARLES T,13900 W BURLEIGH,BROOKFIELD,WI,53005-,(262) 781-0550,REGISTERED,,28,870,4995,,4-Oct-04,SOUTHERN REGION,,
16784,HERITAGE PLACE,17560 WEST NORTH AVE,BROOKFIELD,WI,53045,(262) 782-1948,WAUKESHA,Evason,Barb,CAPRI LIFESTYLES LLC,CHOBAN,GLEN,CHOBAN,GLEN,20875 CROSSROADS CIRCLE 400,WAUKESHA,WI,53186,(262) 798-1224,CERTIFIED,B,50,1000,1625,,1-Sep-17,SOUTHERN REGION,,
10309,PRO HEALTH CARE REGENCY SENIOR COMMUNITIES,777 North BROOKFIELD RD,BROOKFIELD,WI,53045-,(262) 780-0321,WAUKESHA,Sullivan,Donna,NATIONAL REGENCY OF NEW BERLIN INC,WIMMER,MARK,SULLIVAN,DONNA,777 N BROOKFIELD RD,BROOKFIELD,WI,53045-,(414) 529-3900,CERTIFIED,B,84,3175,5725,,1-Jul-03,SOUTHERN REGION,X,X
11251,COMPASS POINT,365 SUNSET DR,DOUSMAN,WI,53118-,(262) 965-7212,WAUKESHA,RADEMACHER,DAVE,WISCONSIN MASONIC HOME INC,STRAUTMAN,MARK,RADEMACHER,DAVE,365 SUNSET DR,DOUSMAN,WI,53118-,(262) 965-2111,CERTIFIED,B,75,3989,6450,,2-Mar-06,SOUTHERN REGION,X,X
15093,HERITAGE ELM GROVE H12,800 WALL ST,ELM GROVE,WI,53122-,(262) 786-5800,WAUKESHA,Cavazos,Katherine,HERITAGE ASSISTED LIVING LLC,PINKERTON,MILO,Pinkerton,Milo,7901 W NATIONAL AVE,WEST ALLIS,WI,53122-,(952) 351-4540,CERTIFIED,B,20,3500,6400,,5-Jun-14,SOUTHERN REGION,,X
16505,HERITAGE LAKE COUNTRY,2975 VILLAGE SQUARE DR,HARTLAND,WI,53029,(262) 367-2975,WAUKESHA,BEHLKE,HEIDI,HSL 15 LLC,PINKERTON,MILO,Pinkerton,Milo,7901 W NATIONAL AVE,WEST ALLIS,WI,53214,(952) 351-4540,CERTIFIED,B,46,3550,6000,,1-May-17,SOUTHERN REGION,,
14155,MATTHEWS OF HARTLAND,300 E NORTH SHORE DR,HARTLAND,WI,53029-,(312) 623-0884,WAUKESHA,Murray,Rochelle,MATTHEWS SENIOR HOUSING LLC,OSTROM,THOMAS,OSTROM,THOMAS,101 N WACKER DRIVE  STE 616,CHICAGO,IL,53029-,(312) 623-0884,CERTIFIED,B,20,3450,7000,,15-Jun-12,SOUTHERN REGION,,X
10296,ARBORETUM V LLC (THE),W180 N7890 TOWN HALL RD,MENOMONEE FALLS,WI,53051-,(262) 253-0909,WAUKESHA,D'AMICO,MARIE,ARBORETUM V LLC (THE),WEISS,KEVIN,ANDERSON,BETH,1805 KENSINGTON DR,WAUKESHA,WI,53051-,(262) 548-5965,CERTIFIED,B,95,3930,4560,,28-Dec-01,SOUTHERN REGION,X,X
18295,DICKSON HOLLOW,W156N4881 PILGRIM ROAD,MENOMONEE FALLS,WI,53051,(262) 599-8300,WAUKESHA,WEISE,JENNY,PHW MENOMONEE FALLS INC,WEISE,JENNY,WEISE,JENNY,W156N4881 PILGRIM ROAD,MENOMONEE FALLS,WI,53051,(262) 599-8302,CERTIFIED,B,42,3225,4585,,19-Jan-21,SOUTHERN REGION,X,
16050,DICKSON HOLLOW,W156 N4881 PILGRIM RD,MENOMONEE FALLS,WI,53051,(262) 599-8301,WAUKESHA,Weise,Jenny,PHW MENOMONEE FALLS INC,TESS-MATTNER,KENT,AJACK,KARI,W156 N4881 PILGRIM RD,MENOMONEE FALLS,WI,53051,(262) 599-8301,REGISTERED,B,42,2950,4195,,28-Apr-16,SOUTHERN REGION,,
18199,GRACE COMMONS I,W195N9550 ROLLING MEADOWS CIRC,MENOMONEE FALLS,WI,53051,(262) 252-9600,WAUKESHA,KIRCHNER,MEGAN,CAPRI COMMUNITIES LLC,TARANTINO,JAMES,CHOBAN,GLEN,20875 CROSSROADS CIRCLE SUITE,WAUKESHA,WI,53186,(262) 798-1224,CERTIFIED,,32,2160,3050,,6-Aug-20,SOUTHERN REGION,X,X
14673,MENOMONEE PLACE,N84 W17147 MENOMONEE AVE,MENOMONEE FALLS,WI,53051-,(262) 255-4441,WAUKESHA,HELLMER,MARCIA,TAMARACK AID OPCO LLC,,,POC/LEGAL,ATTN:,"330 N. Wabash, Suite 3700",Chicago,IL,53051-,(415) 706-9715,REGISTERED,B,84,7440,10458,,11-Jul-13,SOUTHERN REGION,,
10336,LINDENRIDGE,841 E VETERANS WAY,MUKWONAGO,WI,53149-,(262) 363-6830,WAUKESHA,Whitty,Suzanne,LINDENGROVE INC,ERICKSON-JOEL,LINDA,Whitty,Suzanne,841 HWY NN E,MUKWONAGO,WI,53149-,(262) 797-4600,CERTIFIED,B,57,3120,3850,,1-Jul-03,SOUTHERN REGION,,X
17260,HERITAGE MUSKEGO,S64 W13780 JANESVILLE RD,MUSKEGO,WI,53150,(414) 425-7155,WAUKESHA,Roth-Bottini,Tammy,HSL16 LLC,PINKERTON,MILO,Pinkerton,Milo,7901 W NATIONAL AVE,WEST ALLIS,WI,53214,(952) 351-4540,CERTIFIED,B,36,2630,3680,,10-Dec-18,SOUTHERN REGION,,
10349,PRO HEALTH CARE REGENCY SENIOR COMM MUSKEGO,W181 S8540 LODGE BLVD,MUSKEGO,WI,53150-,(262) 679-0888,WAUKESHA,EVANS,NANCY,NATIONAL REGENCY OF NEW BERLIN INC,WIMMER,MARK,EVANS,NANCY,W181 S8540 LODGE BLVD,MUSKEGO,WI,53150-,(414) 529-3900,CERTIFIED,B,96,3725,5315,,1-Feb-03,SOUTHERN REGION,X,X
10499,TUDOR OAKS,S77 W12929 MCSHANE DR,MUSKEGO,WI,53150-,(414) 529-0100,WAUKESHA,ECKBERG,SHANNA,AMERICAN BAPTIST HOMES OF THE MIDWEST,,,ECKBER,SHANNA,S77 W12929 MCSHANE DR,MUSKEGO,WI,53150-,(800) 536-3175,REGISTERED,,40,1025,1853,,15-Jul-04,SOUTHERN REGION,,
14206,TUDOR OAKS WINDSOR HOUSE,S77 W12929 MCSHANE DR,MUSKEGO,WI,53150-,(414) 529-0100,WAUKESHA,Piccione,Jeanne,AMERICAN BAPTIST HOMES OF THE MIDWEST,,,Piccione,Jeanne,S77 W12929 MCSHANE DR,MUSKEGO,WI,53150-,(800) 536-3175,CERTIFIED,B,28,3679,6973,,30-Aug-12,SOUTHERN REGION,X,X
14205,TUDOR OAKS WINDSOR MANOR,S77 W12929 MCSHANE DR,MUSKEGO,WI,53150-,(414) 529-0100,WAUKESHA,Piccione,Jean,AMERICAN BAPTIST HOMES OF THE MIDWEST,,,JAHNKE,DIANE,S77 W12929 MCSHANE DR,MUSKEGO,WI,53150-,(800) 536-3175,CERTIFIED,B,15,3679,6973,,30-Aug-12,SOUTHERN REGION,X,
13469,HERITAGE AT DEER CREEK,3585 S 147TH ST,NEW BERLIN,WI,53151-,(262) 789-6600,WAUKESHA,Lutze,Lori,HERITAGE-2 LLC,PINKERTON,MILO,Pinkerton,Milo,7901 W NATIONAL AVE,WEST ALLIS,WI,53151-,(952) 351-4542,CERTIFIED,B,43,3200,4500,,15-Jan-11,SOUTHERN REGION,X,X
10354,PRO HEALTH CARE REGENCY SENIOR COM NEW BERLIN,13750 W NATIONAL AVE,NEW BERLIN,WI,53151-,(262) 789-1699,WAUKESHA,CARTY,CHERIE,NATIONAL REGENCY OF NEW BERLIN INC,WIMMER,MARK,CARTY,CHERIE,13750 W NATIONAL AVE,NEW BERLIN,WI,53151-,(414) 529-3900,CERTIFIED,B,128,3695,5410,,30-Sep-98,SOUTHERN REGION,,X
18397,EVIN AT OCONOMOWOC SENIOR LIVING,1101 SILVER LAKE STREET,OCONOMOWOC,WI,53066,(262) 320-3846,WAUKESHA,MATUSENIC,CHRIS,KORU HEALTH LLC,LANGE,ANDY,LANGE,ANDY,6650 W STATE ST 112,WAUWATOSA,WI,53213,(414) 507-6928,CERTIFIED,B,25,1650,5700,,1-Feb-21,SOUTHERN REGION,,
16646,LAKE TERRACE APARTMENTS EAST,1340 WEST WISCONSIN AVENUE,OCONOMOWOC,WI,53066,(262) 560-6913,WAUKESHA,Polinske,Bryon,LUTHERAN HOMES OF OCONOMOWOC INC,SOMERS,ED,Polinske,Bryan,1305 WEST WISCONSIN AVENUE,OCONOMOWOC,WI,53066,(262) 560-6913,CERTIFIED,B,30,1900,3800,,1-Sep-17,SOUTHERN REGION,X,
10358,SHOREHAVEN TOWER,1305 W WISCONSIN AVE,OCONOMOWOC,WI,53066-,(262) 567-8341,WAUKESHA,Karls,Emily,LUTHERAN HOMES OF OCONOMOWOC INC,SOMERS,EDWARD,Karls,Emily,1305 W WISCONSIN AVE,OCONOMOWOC,WI,53066-,(262) 567-8341,CERTIFIED,B,63,2651,6006,,1-Nov-02,SOUTHERN REGION,X,
10378,WILKINSON WOODS V LLC,999 EAST SUMMIT AVE,OCONOMOWOC,WI,53066-,(262) 567-1166,WAUKESHA,Brandt,Shelly,WILKINSON WOODS V LLC,,,ANDERSON,BETH,1805 KENSINGTON DR,WAUKESHA,WI,53066-,(262) 548-5965,CERTIFIED,B,51,4140,4865,,1-Feb-03,SOUTHERN REGION,,X
17007,CECELIA PLACE ASSISTED LIVING,1061 CECELIA DR,PEWAUKEE,WI,53072,(262) 695-6408,WAUKESHA,POSTON,MICHAEL,CECELIA SENIOR HOMES OF WEST ALLIS INC,KALLAS,GERALD,KALLAS,GERALD,1437 N SUMMIT AVE,OCONOMOWOC,WI,53066,(262) 695-6408,REGISTERED,B,57,1085,1890,,1-Apr-18,SOUTHERN REGION,,
10324,KIRKLAND CROSSINGS RCAC,700 QUINLAN DR,PEWAUKEE,WI,53072-,(262) 695-5802,WAUKESHA,Iaquinta,Jacqueline,PRESBYTERIAN HOMES PARTNERS,,,Iaquinta,Jacqueline,700 QUINLAN DR,PEWAUKEE,WI,53072,(651) 631-6100,CERTIFIED,,40,3265,4360,,1-Dec-02,SOUTHERN REGION,X,X
14153,MATTHEWS OF PEWAUKEE RCAC,1109 CECELIA DR,PEWAUKEE,WI,53072-,(262) 695-6413,WAUKESHA,Walczak,Zach,MATTHEWS SENIOR HOUSING LLC,OSTROM,THOMAS,OSTROM,THOMAS,101 N WACKER DRIVE  STE 616,CHICAGO,IL,53072-,(312) 462-4462,CERTIFIED,B,26,3270,8000,,15-Jun-12,SOUTHERN REGION,,X
16878,LAKE COUNTRY LANDING,2255 N STONEHEDGE TRL,SUMMIT,WI,53066,(262) 567-4912,WAUKESHA,HOEHN,JEFFREY,NSH OCONOMOWOC LLC,HOEHN,JEFFREY,HOEHN,JEFFREY,640 N VEL R PHILLIPS AVE STE 200,MILWAUKEE,WI,53203,(414) 952-5280,CERTIFIED,B,60,4184,4981,,1-Oct-17,SOUTHERN REGION,,
11712,AVALON SQUARE,222 PARK PL,WAUKESHA,WI,53186-,(262) 446-9300,WAUKESHA,FLECKENSTEIN,LISA,PRESBYTERIAN HOMES & SERVICES,,,FLECKENSTEIN,LISA,222 PARK PL,WAUKESHA,WI,53186,(651) 631-6100,CERTIFIED,,50,2895,4140,,22-Jan-07,SOUTHERN REGION,X,
13325,LINDENHEIGHTS RCAC,427 N UNIVERSITY DR,WAUKESHA,WI,53188-,(262) 524-6400,WAUKESHA,WHITTY,SUZANNE,LINDENGROVE INC,ERICKSON-JOEL,LINDA,WHITTY,SUZANNE,425 N UNIVERSITY DR,WAUKESHA,WI,53188-,(262) 797-4600,CERTIFIED,B,60,2955,3910,,10-Jan-11,SOUTHERN REGION,X,X
18219,NEW PERSPECTIVE WAUKESHA,1701 EAST BROADWAY,WAUKESHA,WI,53186,(262) 955-1998,WAUKESHA,VAUGHNS,ANTHONY,WAUKESHA OPS LLC,NOCACZYK,RYAN,ENGLE,PAM,5900 CLEARWATER DRIVE STE 500,MINNETONKA,MN,55343,(952) 241-8211,CERTIFIED,B,94,2890,5170,,28-Aug-20,SOUTHERN REGION,,X
10356,OAK HILL TERRACE RCAC,1805 KENSINGTON DR,WAUKESHA,WI,53188-,(262) 548-1457,WAUKESHA,BEST,ROBERT,OAK HILL TERRACE V LLC,WEISS,KEVIN,ANDERSON,BETH,1805 KENSINGTON DR,WAUKESHA,WI,53188-,(262) 548-5965,CERTIFIED,B,35,3525,4150,,1-Mar-03,SOUTHERN REGION,,X
17241,SUMMIT WOODS,2501 SUMMIT AVE,WAUKESHA,WI,53188,(262) 521-1388,WAUKESHA,Steinke,Becky,CHIARA COMMUNITIES INC,CHOBAN,GLENWOOD,CHOBAN,GLEN,20875 CROSSROADS CIR STE 400,WAUKESHA,WI,53186,(262) 798-1224,CERTIFIED,,52,940,1560,,1-Nov-18,SOUTHERN REGION,X,
15337,ASTER ASSISTED LIVING OF CLINTONVILLE,38 N MAIN ST,CLINTONVILLE,WI,54929,(715) 823-4344,WAUPACA,BEILFUSS,MARY,ASHFORD MARTIN CORPORATION,MARTIN,PATRICIA,MARTIN,PATRICIA,1500 N CASALOMA DR STE 300,APPLETON,WI,54913,(920) 832-8094,CERTIFIED,B,63,3515,5815,,2-Dec-14,NORTHEASTERN REGION,X,X
11839,LIVING OAKS,505 WEST IOLA STREET,IOLA,WI,54945,(715) 445-4440,WAUPACA,BERG,HEATHER,IOLA LIVING ASSISTANCE INC,,,BERG,HEATHER,505 WEST IOLA STREET,IOLA,WI,54945,(715) 445-2412,CERTIFIED,B,24,3177,4048,,19-Sep-07,NORTHEASTERN REGION,,X
11417,WASHINGTON CENTER THE,500 W WASHINGTON ST,NEW LONDON,WI,54961,(920) 982-5354,WAUPACA,BLANK,GIDGET,ST JOSEPH RESIDENCE THE WASHINGTON CENTER INC,,,BLANK,GIDGET,107 E BECKERT RD,NEW LONDON,WI,54961,(920) 982-5354,CERTIFIED,B,33,2859,3809,,22-Mar-06,NORTHEASTERN REGION,X,X
10360,BETHANY PINES,50 SHADOW WOODS LANE,WAUPACA,WI,54981,(715) 258-5521,WAUPACA,SONTAG,SHELLY,BETHANY HOME INC,,,SONTAG,SHELLY,50 SHADOW WOODS LANE,WAUPACA,WI,54981,(715) 258-5521,REGISTERED,,40,717,1797,,1-Feb-98,NORTHEASTERN REGION,,
15200,PARK VISTA RETIREMENT LIVING WAUPACA,950 COUNTY RD QQ,WAUPACA,WI,54981,(715) 256-0100,WAUPACA,ROBINSON,KELLEY,PARK VISTA SENIOR HOUSING MANAGEMENT LLC,LONERGAN,JULIE,ROBINSON,KELLEY,132 6TH AVENUE SOUTH,CLINTON,IA,52732,(215) 913-5334,CERTIFIED,B,88,2185,4510,,10-Sep-14,NORTHEASTERN REGION,X,X
14633,PRESTON PLACE RCAC,401 PRESTON LN,REDGRANITE,WI,54970,(920) 566-0790,WAUSHARA,O'BRIEN,ALLISON,PRESTON PLACE INC,,,O'BRIEN,ALLISON,401 PRESTON LN,REDGRANITE,WI,54970,(920) 566-0790,CERTIFIED,B,40,2200,3350,,10-Jun-13,NORTHEASTERN REGION,X,X
14478,HEARTLAND HOUSE RCAC,668 W CUMMINGS RD,WAUTOMA,WI,54982,(920) 787-2467,WAUSHARA,WALKER,BEVERLY,HEARTLAND HOUSE INC,,,GROTHE,JOSIAH,668 W CUMMINGS RD,WAUTOMA,WI,54982,(920) 787-5817,CERTIFIED,B,41,2725,5000,,17-Jan-13,NORTHEASTERN REGION,X,X
12407,SILVER LAKE MANOR RCAC,N2641 17TH LANE,WAUTOMA,WI,54982,(920) 787-7141,WAUSHARA,GROTHE,JOSIAH,SILVER LAKE MANOR LLC,,,GOHLKE,RICHARD,PO BOX 1267,WAUTOMA,WI,54982,(920) 787-7141,CERTIFIED,B,12,2400,4050,,3-Jun-08,NORTHEASTERN REGION,X,X
10366,HERITAGE ASSISTED LIVING,2600 S HERITAGE WOODS DR,APPLETON,WI,54915-,(920) 738-3000,WINNEBAGO,VANASTEN,CHRIS,THEDACARE INC,,,VANASTEN,CHRIS,2600 S HERITAGE WOODS DR,APPLETON,WI,54915-,(920) 735-5560,REGISTERED,,137,1016,2031,,8-Jun-01,NORTHEASTERN REGION,,
10375,TOUCHMARK ON WEST PROSPECT,2601 TOUCHMARK DR,APPLETON,WI,54914-,(920) 832-9100,WINNEBAGO,BUCHANAN,STEPHANIE,TOUCHMARK ON WEST PROSPECT LLC,PRYOR,BRIAN,PRYOR,BRIAN,2601 TOUCHMARK DR,APPLETON,WI,54914-,(503) 646-5186,REGISTERED,,76,2325,3295,,27-Jun-01,NORTHEASTERN REGION,X,
10359,ALEXANDRITE MANOR VNA APARTMENTS,1537 LYON DRIVE,NEENAH,WI,54956-,(920) 727-5544,WINNEBAGO,PICHELMEYER,THERESA,VNA APARTMENTS INC,,,PICHELMEYER,THERESA,1537 LYON DRIVE,NEENAH,WI,54956-,(920) 727-5555,REGISTERED,,32,2200,3000,,2-Oct-02,NORTHEASTERN REGION,,
18450,EMERALD RIDGE OF NEENAH,130 BYRD AVE,NEENAH,WI,54956,(920) 722-5100,WINNEBAGO,FLORES,NIKITA,IVY LANE LLC,WENZ,CARL,DOPUCH,ANDREW,25615 91ST STREET,SALEM LAKES,WI,53168,(847) 721-0447,CERTIFIED,B,45,2850,4400,,1-Mar-21,NORTHEASTERN REGION,,X
14664,ISLAND SHORES,131 E NORTH WATER ST,NEENAH,WI,54956-,(920) 980-4055,WINNEBAGO,OLEJNICZAK,LISA,SL NEENAH LLC,,,OLEJNICZAK,LISA,131 E NORTH WATER ST,NEENAH,WI,54956-,(312) 673-4333,CERTIFIED,B,101,2600,5000,,10-Jul-13,NORTHEASTERN REGION,X,X
14668,BELLA VISTA,631 HAZEL ST,OSHKOSH,WI,54901-,(920) 233-6667,WINNEBAGO,DAHM,EMILIE,SL HAZEL OSHKOSH LLC,,,DAHM,EMILIE,631 HAZEL ST,OSHKOSH,WI,54901-,(312) 673-4333,CERTIFIED,B,96,2140,4680,,10-Jul-13,NORTHEASTERN REGION,,X
10361,EVERGREEN GARDEN PLACE,1130 NORTH WESTFIELD STREET,OSHKOSH,WI,54901-,(920) 426-7366,WINNEBAGO,LICTENSTEIGER,STACEY,EVERGREEN RETIREMENT COMMUNITY INC,,,LICTENSTEIGER,STACEY,1130 NORTH WESTFIELD STREET,OSHKOSH,WI,54901-,(920) 233-2340,REGISTERED,B,20,921,921,,25-Sep-98,NORTHEASTERN REGION,,
10363,GABRIELS VILLA,215 N WESTFIELD ST,OSHKOSH,WI,54902-,(920) 236-0700,WINNEBAGO,SALOMON,PATRICIA,LUTHERAN HOMES OF OSHKOSH INC,,,SALOMON,PATRICIA,215 N WESTFIELD ST,OSHKOSH,WI,54902-,(920) 235-3454,REGISTERED,,39,2010,2700,,14-Mar-97,NORTHEASTERN REGION,,
12240,ASTER ASSISTED LIVING OF MARSHFIELD,305 S CHESTNUT AVENUE,MARSHFIELD,WI,54449-,(715) 384-6611,WOOD,KUNDINGER,TANYA,ASHFORD MARTIN CORP,,,MARTIN,PATRICIA,1500 N CASALOMA DR. STE 300,APPLETON,WI,54449-8220,(608) 405-5717,CERTIFIED,B,53,4075,6615,,7-Jan-08,NORTHEASTERN REGION,X,X
16877,NEKOOSA COURT,145 N CEDAR ST,NEKOOSA,WI,54457,(715) 886-5353,WOOD,MAURER,JESSICA,NSH NEKOOSA LLC,HOEHN,JEFFREY,HOEHN,JEFFREY,640N VEL R PHILLIPS AVE STE200,MILWAUKEE,WI,53203,(414) 962-5250,CERTIFIED,B,56,2525,5700,,1-Oct-17,NORTHEASTERN REGION,,
12659,ARBORWOOD LODGE,1175 BLUE IRIS CT,WISCONSIN RAPIDS,WI,54494-,(715) 712-1299,WOOD,TRZEBIATOWSKI,KAREN,CRYSTAL FOUNTAINS ASSISTED LIVING LLC,,,ARNOLD,PATRICIA J,3450 BRIDLEWOOD DRIVE,PLOVER,WI,54494-,(715) 342-9100,CERTIFIED,B,48,3100,4115,,22-Dec-08,NORTHEASTERN REGION,X,X
16627,HILLTOP GRAND VILLAGE INC,1400 24TH ST S,WISCONSIN RAPIDS,WI,54494,(715) 423-7400,WOOD,WHETSTONE,ANITA,HILLTOP GRAND VILLAGE INC,WHETSTONE,ANITA,WHETSTONE,ANITA,1400 24TH ST S,WISCONSIN RAPIDS,WI,54494,(715) 423-7400,CERTIFIED,B,40,2750,4750,,11-Apr-17,NORTHEASTERN REGION,X,
13051,RENAISSANCE (THE),1500 PEPPER AVE,WISCONSIN RAPIDS,WI,54494-,(715) 424-6500,WOOD,FIELD,LINDA,RENNES ASSISTED LIVING CORP,,,FIELD,LINDA,1500 PEPPER AVE,WISCONSIN RAPIDS,WI,54494-,(715) 582-2200,CERTIFIED,B,79,2850,4025,,27-Oct-09,NORTHEASTERN REGION,X,X
17953,RIVER RUN ASSISTED LIVING,1400 RIVER RUN DR,WISCONSIN RAPIDS,WI,54494,(715) 421-1400,WOOD,KOWALESKI,MELISSA,NSH WISCONSIN RAPIDS RIVER RUN LLC,HOEHN,JEFFREY,PURTELL,BRIAN,5150 N PORT WASHINGTON RD STE,GLENDALE,WI,53217,(414) 962-5250,REGISTERED,B,39,2850,3775,,1-Dec-19,NORTHEASTERN REGION,,
