Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,State Facility Type 1 Literal,Capacity,Date Accessed
10021,Shady Knoll Home,240 W BROADWAY AVE,Grantsburg,WI,54840-,(715) 463-5425,Burnett,GSP OF GRANTSBURG INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16775,Kapes Lakeside Assisted Living & Memory Care,23926 4TH AVE,Siren,WI,54872,(715) 349-5273,Burnett,KAPES LAKESIDE ASSISTED LIVING AND MEMORY CARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13811,Countryside Acres Assisted Living Llc,5788 COUNTY ROAD C,Webster,WI,54893-,(715) 866-4411,Burnett,,CLASS CA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14907,Acs Clinical Services Llc Appleton,2 BRIGHTON CIRCLE,Appleton,WI,54915-,(920) 364-9335,Calumet,ACS CLINICAL SERVICES LLC,CLASS AS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15847,Darboy Assisted Living,N9520 SILVER CT,Appleton,WI,54915,(920) 832-9290,Calumet,B A ISRAEL LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12537,Brillion West Haven,220 ACHIEVEMENT DR,Brillion,WI,54110-,(920) 756-9100,Calumet,BRILLION SENIOR MANAGEMENT LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
410344,Garrow Villa,210 S PARKWAY DR,Brillion,WI,54110,(920) 756-3389,Calumet,CITY OF BRILLION HOUSING AUTHORITY,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16779,Century Ridge  I,533 E CALUMET STREET,Chilton,WI,53014,(920) 849-2640,Calumet,SHANTHI LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16780,Century Ridge Ii,531 E CALUMET ST,Chilton,WI,53014,(920) 849-2640,Calumet,SHANTHI LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16781,Century Ridge Iii,535 E CALUMET STREET,Chilton,WI,53014,(920) 849-2640,Calumet,SHANTHI LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18305,Libbys House Of Chilton,323 FIELD LANE,Chilton,WI,53014,(920) 849-4657,Calumet,ABRIDGE CARE CONCEPTS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17854,Care Partners Kaukauna,W5219 AMY AVE,Kaukauna,WI,54130,,Calumet,CARE PARTNERS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12113,Oak Creek Assisted Living - Kiel,1237 TEKLA PL,Kiel,WI,53042-,(920) 894-3222,Calumet,P & J OAKS LLC - KIEL,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
10205,Gardens Of Fountain Way (The),1050 FOUNTAIN WAY,Menasha,WI,54952,(920) 993-9980,Calumet,GARDENS OF FOUNTAIN WAY LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15983,Oak Park Place Of Menasha,2205 MIDWAY ROAD,Menasha,WI,54952,(920) 702-0000,Calumet,OAK PARK PLACE OF MENASHA LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16710,Caring Hands Assisted Living,2514 WISCONSIN AVE,New Holstein,WI,53061,(920) 827-2525,Calumet,CARING HANDS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14651,Willowpark Place,1706 HOOVER ST,New Holstein,WI,53061-,(920) 898-5553,Calumet,WILLOWPARK AID OPCO LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15795,Aggies Country Living Llc,14135 150TH AVENUE,Bloomer,WI,54724,(715) 559-3625,Chippewa,AGGIES COUNTRY LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12570,Care Partners Assisted Living Bloomer Ii,406 B PRIDDY STREET,Bloomer,WI,54724-,(715) 568-4009,Chippewa,CARE PARTNERS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11080,Country Terrace - Bloomer,406 PRIDDY ST,Bloomer,WI,54724-,(715) 568-4009,Chippewa,COUNTRY TERRACE OF WISCONSIN INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17937,Meadowbrook At Bloomer,1900 PRIDDY STREET,Bloomer,WI,54724,(715) 568-2503,Chippewa,BLOOMER NURSING AND REHAB LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16522,Brotoloc North New Hope Ii,133 W ELM STREET,Chippewa Falls,WI,54729,(715) 720-1551,Chippewa,BROTOLOC HEALTH CARE SYSTEMS INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16181,Chippewa Valley Group Home,1022 1ST AVE,Chippewa Falls,WI,54729,(715) 726-1820,Chippewa,,CLASS AS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17680,Gratus At Evergreen,1126 & 1128 EVERGREEN LN,Chippewa Falls,WI,54729,(715) 861-5320,Chippewa,MIDWEST GRATUS INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17681,Gratus At Selah,421 FRENETTE DR,Chippewa Falls,WI,54729,(715) 861-7772,Chippewa,MIDWEST GRATUS INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14577,Lake Hallie Memory Care,4407 124TH STREET,Chippewa Falls,WI,54729-,(715) 738-0011,Chippewa,HALLIE ASSISTED LIVING PARTNERS,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15234,Linden House,603 BAY STREET,Chippewa Falls,WI,54729,(715) 861-3516,Chippewa,LINDEN HOUSE LLC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13009,New Hope Hallie Inc,10875 40TH AVENUE,Chippewa Falls,WI,54729-,(715) 720-7360,Chippewa,NEW HOPE HALLIE INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13432,Our House Chippewa Falls Assisted Care,115 MARRS ST,Chippewa Falls,WI,54729,(715) 723-6840,Chippewa,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13435,Our House Chippewa Falls Memory Care,105 MARRS ST,Chippewa Falls,WI,54729-,(715) 723-6037,Chippewa,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11783,Rutledge Home,300 BRIDGEWATER AVE,Chippewa Falls,WI,54729-,(715) 723-5566,Chippewa,WOLFTEVER HEALTHCARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17646,Scott And Allies Home Sweet Home Llc,13362 98TH AVE,Chippewa Falls,WI,54729,(715) 726-1113,Chippewa,SCOTT AND ALLIES HOME SWEET HOME LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510291,Burpo Cbrf,26101 275TH ST,Holcombe,WI,54745-,(715) 595-6008,Chippewa,,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12898,Country Terrace Stanley,804 PINE ST,Stanley,WI,54768,(715) 644-3444,Chippewa,COUNTRY TERRACE OF WISCONSIN LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12212,Homeplace (The),225 E 4TH AVE,Stanley,WI,54768-,(715) 644-2136,Chippewa,,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14129,Country Terrace Abbotsford,100 S 4TH AVE,Abbotsford,WI,54405,(715) 223-2182,Clark,COUNTRY TERRACE OF WI INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13040,Homeplace Of Dorchester Llc Cbrf,155 N 3RD ST,Dorchester,WI,54425-,(715) 654-6009,Clark,HOMEPLACE OF DORCHESTER LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
510067,Pabichs Residential Facility Inc,311 W HUNT ST,Greenwood,WI,54437,(715) 267-7410,Clark,PABICHS RESIDENTIAL FACILITY INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16757,Riverside Assisted Living,1210 W 4TH ST,Neillsville,WI,54456,(715) 743-2828,Clark,RIVERSIDE ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
14104,Woodland Care Cbrf,W4266 COUNTY HIGHWAY X,Owen,WI,54460-,(715) 229-2172,Clark,CLARK COUNTY HEALTH CARE CENTER,CLASS CA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17493,Turner Integrity Care Llc,104 SODERBERG DR,Thorp,WI,54771,(715) 491-0919,Clark,TURNER INTEGRITY CARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13676,At Home Again Columbus Llc,110 STUART ST,Columbus,WI,53925-,(920) 623-9833,Columbia,HOME AGAIN ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16591,At Home Again Columbus Memory Care,110 STUART STREET,Columbus,WI,53590,(920) 623-9833,Columbia,HOME AGAIN ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15679,Larson House,550 RIVER RD,Columbus,WI,53925,(920) 623-5810,Columbia,LARSON HOUSE PLATINUM LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16818,Larson House South,550 RIVER ROAD,Columbus,WI,53925,(920) 623-5810,Columbia,LARSON HOUSE PLATINUM LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16760,Meadows Of Fall River Cbrf (The),101 HOMETOWN AVE,Fall River,WI,53932,(920) 484-6171,Columbia,MEADOWS OF FALL RIVER LLC (THE),CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16343,Haven Hills,215 DALE DRIVE,Lodi,WI,53555,(608) 592-0394,Columbia,BACK IN LODI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13382,Our House Lodi Assisted Care,121 SECOND STREET,Lodi,WI,53555-,(608) 592-7433,Columbia,KEYSTONE LODI LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
8879,Cbl Inc Dba The Remington House,113 INDUSTRIAL DR,Pardeeville,WI,53954-,(608) 429-4443,Columbia,CBL INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13388,Aspirus Tivoll Community,2805 HUNTERS TRAIL,Portage,WI,53901-,(608) 745-5900,Columbia,DIVINE SAVIOR HEALTHCARE INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15335,Hamilton Park Place,2525 HAMILTON STREET,Portage,WI,53901,(608) 742-7888,Columbia,THERAPEUTIC ASSISTED LIVING OPERATIONS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110023,Lake Place Group Home,105 LAKE RD,Portage,WI,53901-,(608) 742-4746,Columbia,THE ARC GREATER COLUMBIA COUNTY,CLASS CS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13665,Our House Portage Assisted Care,2876 VILLAGE RD,Portage,WI,53901-,(608) 742-4626,Columbia,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18332,Rivers-Baraboo (The),601 LATTON LANE,Portage,WI,53901,(608) 566-1500,Columbia,ELDER CARE CONSULTING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18330,Rivers-Fox (The),611 EAST ALBERT ST,Portage,WI,53901,(608) 566-1500,Columbia,ELDER CARE CONSULTING,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18327,Rivers-Wisconsin (The),621 LATTON LANE,Portage,WI,53901,(608) 566-1500,Columbia,ELDER CARE CONSULTING,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15147,Rowan Trail,237 W SEWARD STREET,Poynette,WI,53955,(608) 635-2887,Columbia,THE ARC GREATER COLUMBIA COUNTY,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17005,At Home Again Memory Care Rio,403 LOWVILLE ROAD,Rio,WI,53960,(920) 992-6430,Columbia,A&J SENIOR CARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16559,At Home Again Rio,405 LOWVILLE RD,Rio,WI,53960,(920) 992-6430,Columbia,A&J SENIOR CARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13385,Our House Wisconsin Dells Assisted Care,1954 STATE RD 23,Wisconsin Dells,WI,53965-,(608) 253-3404,Columbia,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13383,Our House Wisconsin Dells Memory Care,1950 STATE ROAD 23,Wisconsin Dells,WI,53965-,(608) 253-7901,Columbia,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18398,Riverwood Senior Living Eagles Nest,115 BOWMAN ROAD,Wisconsin Dells,WI,53965,(608) 684-0123,Columbia,RIVERWOOD EAGLES NEST LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12823,Bluff Haven Assisted Living,720 S FREMONT ST,Prairie Du Chien,WI,53821-,(608) 326-8472,Crawford,PRAIRIE MEMORIAL HOUSING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18137,Knapp Home Cass Street,216 WEST CASS STREET,Prairie Du Chien,WI,53821,(608) 326-2843,Crawford,LORI KNAPP INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13853,Hometown Assisted Living Inc,2 HERITAGE LANE,Belleville,WI,53508-,(608) 424-0174,Dane,HOMETOWN ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15855,Home Again Assisted Living Inc,308 ENGLAND STREET,Cambridge,WI,53523,(608) 423-9333,Dane,HOME AGAIN ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13377,Our House Cambridge Assisted Care,201 W MADISON ST,Cambridge,WI,53523-,(608) 423-9961,Dane,KSMS OUR HOUSE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18103,Drumlin Reserve,111 EAST REYNOLDS AVENUE,Cottage Grove,WI,53527,(608) 839-4254,Dane,CAPRI COMMUNITIES LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11776,Kindredhearts Of Cottage Grove,505 W LAWN DR,Cottage Grove,WI,53527,(608) 839-5343,Dane,PARTNERS IN COMMUNITY ELDERCARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11775,Kindredhearts Of Cottage Grove,325 W COTTAGE GROVE RD,Cottage Grove,WI,53527,(608) 839-1555,Dane,PARTNERS IN COMMUNITY ELDERCARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
8704,Girlies Manor Iii,2620 MILITARY RD,Cross Plains,WI,53528-,(608) 798-1086,Dane,SENIOR CONCEPTS INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17058,Milestone Senior Living Market St Cbrf,1870 MARKET ST,Cross Plains,WI,53528,(608) 413-0453,Dane,ABILIT HOLDINGS CROSS PLAINS LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15098,Deerfield Place Assisted Living,15 STATE STREET,Deerfield,WI,53531-,(608) 764-3142,Dane,GEROU PROPERTIES LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
18519,Deforest Place,206 N MAIN STREET,Deforest,WI,53532,(608) 846-6999,Dane,DEFOREST PLACE SENIOR LIVING,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15686,Keyes House,4141 SAVANNAH DRIVE,Deforest,WI,53532,(608) 347-0366,Dane,FOUNTAINHEAD LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17768,Legacy Of Deforest (The),6639 PEDERSON CROSSING BLVD,Deforest,WI,53532,(608) 807-2888,Dane,PARK VISTA SENIOR HOUSING MANAGEMENT LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16848,Rathey House,4139 SAVANNAH DR,Deforest,WI,53532,(608) 244-6768,Dane,FOUNTAINHEAD LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12297,Raymond House (The),825 SOUTHBOUND DR,Deforest,WI,53532-,(608) 842-0406,Dane,FOUNTAINHEAD GROUP INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16850,Rosman House,4145 SAVANNAH DR,Deforest,WI,53532,(608) 416-4273,Dane,FOUNTAINHEAD LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17763,Sienna Meadows Deforest,504 BASSETT ST,Deforest,WI,53532,(608) 846-8610,Dane,SIENNA CREST ASSISTED LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16851,Sosa House,4145 SAVANNAH DR,Deforest,WI,53532,(608) 416-8718,Dane,FOUNTAINHEAD LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16737,Tender Reflections Of Deforest,4897 INNOVATION DR,Deforest,WI,53532,(608) 842-2693,Dane,MIDWEST ASSISTED LIVING PARTNERS III LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16849,Weatherly House,4139 SAVANNAH DR,Deforest,WI,53532,(608) 244-4182,Dane,FOUNTAINHEAD LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15688,Young House,4141 SAVANNAH DRIVE,Deforest,WI,53532,(608) 347-0366,Dane,FOUNTAINHEAD LIVING INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
8561,Sylvan Crossings At Chapel Valley,5765 CHAPEL VALLEY RD,Fitchburg,WI,53711,(608) 277-1111,Dane,TOUCHSTONE SENIOR SERVICES LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110524,Sylvan Crossings Of Fitchburg,5784 CHAPEL VALLEY RD,Fitchburg,WI,53711-,(608) 274-1113,Dane,TOUCHSTONE SENIOR SERVICES LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
12409,All Saints Assisted Living And Memory Care,8210 HIGHVIEW DRIVE,Madison,WI,53719-,(608) 827-2990,Dane,ELDERSPAN MANAGEMENT LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16266,All Saints Assisted Living Center Inc,519 COMMERCE DR,Madison,WI,53719,(608) 827-2990,Dane,ELDERSPAN MANAGEMENT LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17524,Als Cbrf,1234 MAIN ST,Madison,WI,53703,(608) 264-9898,Dane,TEST FACILITY ALFRED JONES,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110328,Arc Dayton St,2009 E DAYTON ST,Madison,WI,53704-,(608) 241-7616,Dane,ARC COMMUNITY SERVICES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110002,Arc House,202 N PATERSON ST,Madison,WI,53703-,(608) 283-6430,Dane,ARC COMMUNITY SERVICES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110391,Arc Maternal & Infant Program,4202 MONONA DR,Madison,WI,53716-,(608) 223-9033,Dane,ARC COMMUNITY SERVICES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9535,Ashwabay House (The),7310 ASHWABAY LANE,Madison,WI,53719-,(608) 276-5883,Dane,FOUNTAINHEAD GROUP INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110047,Attic Correctional Treatment Center,4117 DWIGHT DR,Madison,WI,53704-,(608) 244-1891,Dane,ATTIC CORRECTIONAL SERVICES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11915,Avalon Assisted Living Community 700,2879 FISH HATCHERY RD,Madison,WI,53713,(608) 520-1568,Dane,MADISON ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
13603,Bayside Care Center / Recovery House,702 W MAIN ST,Madison,WI,53703-,(608) 280-2610,Dane,JOURNEY MENTAL HEALTH CENTER,CLASS CS (SEMIAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
11577,Brighter Life Living,901 PFLAUM RD,Madison,WI,53716-,(608) 712-4962,Dane,BRIGHTER LIFE LIVING LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15502,Brightstar Senior Living,6550 SCHROEDER RD,Madison,WI,53711,(608) 620-7900,Dane,S AND J ASSISTED CARE LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15533,Brookdale Madison West Al,429 S YELLOWSTONE DR,Madison,WI,53719,(608) 277-1010,Dane,BROOKDALE SENIOR LIVING COMMUNITIES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110331,Brookdale Madison West Al/Mc,413 S YELLOWSTONE DR,Madison,WI,53719-,(608) 277-1010,Dane,BROOKDALE SENIOR LIVING COMMUNITIES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110509,Capitol Lakes Terraces,345 W MAIN ST,Madison,WI,53703,(608) 283-2054,Dane,CAPITOL LAKES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
8514,Chamomile Assisted Living Ltd,22 MILO LANE,Madison,WI,53714-,(608) 241-3431,Dane,CHAMOMILE ASSISTED LIVING LTD,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
10867,Chamomile Assisted Living Ltd Ii,842 JUPITER DR,Madison,WI,53718-,(608) 819-0221,Dane,CHAMOMILE ASSISTED LIVING LTD,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17703,Cottages Of Madison Applewood,5565 BURKE RD,Madison,WI,53718,(608) 249-5776,Dane,NOHC COTTAGES OF MADISON LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17701,Cottages Of Madison Elmwood,5575 BURKE RD,Madison,WI,53718,(608) 249-5776,Dane,NOHC COTTAGES OF MADISON LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17702,Cottages Of Madison Oakwood,5555 BURKE RD,Madison,WI,53718,(608) 249-5776,Dane,NOHC COTTAGES OF MADISON LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
8572,Covenant Oaks,6165 MINERAL POINT RD,Madison,WI,53705-,(608) 230-4414,Dane,OAKWOOD VILLAGE HOMES INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110377,Foster Community Corrections Center,5706 ODANA RD,Madison,WI,53719-,(608) 273-3055,Dane,ATTIC CORRECTIONAL SERVICES INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
110243,Goodwill Jamestown Group Home,5815 WILLIAMSBURG WAY,Madison,WI,53719-,(608) 271-1036,Dane,GOODWILL INDUSTRIES OF SC WIS INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
9770,Hammersley House,5222 HAMMERSLEY RD,Madison,WI,53711-,(608) 274-4642,Dane,FOUNTAINHEAD GROUP INC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
16106,Hannahs House East,4702 MILWAUKEE ST,Madison,WI,53714,(702) 249-4844,Dane,VANESSA GOTTSCHALK LLC,CLASS CNA (NONAMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
15882,Hannahs House West,510 N GAMMON,Madison,WI,53717,(608) 833-8679,Dane,HANNAHS HOUSE WEST LLC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
17951,Hope Haven Rebos United Inc,810 WEST OLIN AVENUE,Madison,WI,53715,(608) 441-0204,Dane,HOPE HAVEN REBOS UNITED INC,CLASS AA (AMBULATORY),COMMUNITY-BASED RESIDENTIAL FACILITY,,7/6/21
