Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,Capacity
14813,NORTHWEST PATHWAYS TO INDEPENDENCE 5,4127 113TH STREET,CHIPPEWA FALLS,WI,54729-,(715) 726-2044,CHIPPEWA,NORTHWEST PATHWAYS TO INDEPENDENCE INC,AFH,4
11633,PLEASURES OF HOME INC II,12282-120TH AVE,CHIPPEWA FALLS,WI,54729-,(715) 288-6500,CHIPPEWA,PLEASURES OF HOME INC,AFH,4
14413,REM WISSOTA A,20376 72ND AVENUE A,CHIPPEWA FALLS,WI,54729-,(715) 726-8509,CHIPPEWA,REM WISCONSIN INC,AFH,4
14412,REM WISSOTA B,20376 72ND AVENUE B,CHIPPEWA FALLS,WI,54729-,(715) 726-8529,CHIPPEWA,REM WISCONSIN INC,AFH,4
14049,SECOND SPRINGS AFH,5472 178TH STREET,CHIPPEWA FALLS,WI,54729-,(715) 559-2999,CHIPPEWA,SECOND SPRINGS LLC,AFH,4
590134,WESTRIDGE,3841 96TH STREET,CHIPPEWA FALLS,WI,54729-,(715) 720-1309,CHIPPEWA,BROTOLOC HEALTH CARE SYSTEMS INC,AFH,4
590112,WOODWARD LANE,3142 CO HWY P,CHIPPEWA FALLS,WI,54729-,(715) 720-9547,CHIPPEWA,BROTOLOC HEALTH CARE SYSTEMS INC,AFH,4
13019,YOUR HOME INC,12022-125TH ST,CHIPPEWA FALLS,WI,54729-,(715) 288-6677,CHIPPEWA,YOUR HOME INC,AFH,4
13544,YOUR HOME INC #2,12058 125TH ST,CHIPPEWA FALLS,WI,54729-,(715) 288-6677,CHIPPEWA,YOUR HOME INC,AFH,4
17551,CARRELLS COUNTRY LIVING 3,21773 230TH ST,CORNELL,WI,54732,(715) 239-0251,CHIPPEWA,CARRELLS COUNTRY LIVING LLC,AMBULATORY,4
11598,CARRELLS COUNTRY LIVING I,23495 STATE HWY 64,CORNELL,WI,54732-,(715) 239-0251,CHIPPEWA,CARRELLS COUNTRY LIVING,AFH,4
12389,CARRELLS COUNTRY LIVING II,23495 STATE HWY 64,CORNELL,WI,54732-,(715) 239-0566,CHIPPEWA,CARRELLS COUNTRY LIVING LLC,AFH,4
13721,CARRELLS COUNTRY LIVING TOWNHOUSE,500 OSBORNE ST,CORNELL,WI,54732-,(715) 239-0251,CHIPPEWA,CARRELLS COUNTRY LIVING LLC,AFH,4
16077,CARRELLS COUNTRY LIVING TOWNHOUSE 2,380 E TOWNLINE RD S,CORNELL,WI,54732,(715) 239-0447,CHIPPEWA,CARRELLS COUNTRY LIVING LLC,AMBULATORY,3
18362,EZ VIEW GROUP HOME 2,20973 CTY Z,CORNELL,WI,54732,(715) 239-3926,CHIPPEWA,EZ VIEW GROUP HOME INC,NONAMBULATORY,4
10412,EZ VIEW GROUP HOME LLC,20977 CTY TRK Z,CORNELL,WI,54732-,(715) 239-3925,CHIPPEWA,EZ VIEW AFH,AFH,4
17642,MARCIE CARES LLC #2,3532 LOCUST LANE,EAU CLAIRE,WI,54703,(715) 829-3847,CHIPPEWA,MARCIE SCOTT dba MARCIE CARES LLC #2,NONAMBULATORY,4
14048,NORTHWEST PATHWAYS TO INDEPENDENCE 15,3210/3212 RUNWAY AVE,EAU CLAIRE,WI,54703-,(715) 552-2153,CHIPPEWA,NORTHWEST PATHWAYS TO INDEPENDENCE INC,AFH,4
16868,NORTHWEST PATHWAYS TO INDEPENDENCE 7,2402 90TH ST,EAU CLAIRE,WI,54703,(715) 834-5490,CHIPPEWA,NORTHWEST PATHWAYS TO INDEPENDENCE INC,NONAMBULATORY,4
14802,NORTHWOODS ADULT FAMILY HOME,33728 COUNTY HIGHWAY M,HOLCOMBE,WI,54745-,(715) 452-5556,CHIPPEWA,,AFH,4
15676,AUTUMN OAKS,14087 198TH STREET,JIM FALLS,WI,54748,(715) 382-4169,CHIPPEWA,,AFH,4
18095,4 SEASONS AFH 2,112 EAST DELL STREET,NEW AUBURN,WI,54757,(715) 237-2273,CHIPPEWA,4 SEASONS ADULT FAMILY LIVING LLC,AMBULATORY,4
12413,CLIENTS CHOICE,805 EMERY STREET,STANLEY,WI,54768-,(715) 709-0201,CHIPPEWA,CLIENTS CHOICE LLC,AFH,4
14906,COZY HAVEN AFH,222 S BROADWAY STREET,STANLEY,WI,54768-,(715) 709-0101,CHIPPEWA,,AFH,4
16169,DUCE ADULT FAMILY HOME,6774 CTY HWY H,STANLEY,WI,54768,(715) 644-5434,CHIPPEWA,,AMBULATORY,4
16325,MALCOLM EMERY HOUSE LLC,121 BARBER ST,STANLEY,WI,54768,(715) 703-0665,CHIPPEWA,MALCOLM EMERY HOUSE LLC,AMBULATORY,4
16685,PARKVIEW MANOR REM WISCONSIN INC,121 A WEST 8TH AVE,STANLEY,WI,54768,(715) 709-0205,CHIPPEWA,REM WISCONSIN INC,NONAMBULATORY,4
10658,STEWART ADULT FAMILY HOME,719 N FRANKLIN,STANLEY,WI,54768-,(715) 644-5608,CHIPPEWA,,AFH,3
12156,THUNDER CREEK ADULT FAMILY HOME,36510 - 165TH AVENUE,STANLEY,WI,54768-,(715) 644-5681,CHIPPEWA,,AFH,4
11370,WOLF RIVER COUNTRY ADULT HOME,13231 CTY HWY H,STANLEY,WI,54768-,(715) 644-5293,CHIPPEWA,,AFH,4
16288,AUBERG ACRES,N14062 DOE AVENUE,COLBY,WI,54421,(623) 202-1837,CLARK,,AMBULATORY,4
16488,OHANA HAVEN AFH,502 W ADAMS ST,COLBY,WI,54421,(715) 316-0922,CLARK,THORP STREET AFH LLC,NONAMBULATORY,4
14362,KOURTLAND 2,308 S EATON AVE,GREENWOOD,WI,54437-,(715) 267-6177,CLARK,,AFH,4
11255,KOURTLAND HOUSE,308 S EATON AVE,GREENWOOD,WI,54437-,(715) 267-6177,CLARK,TERRIE OPELT,AFH,4
14728,NOAHS ADULT RESIDENTIAL KARE INC 2,307 S EATON AVENUE,GREENWOOD,WI,54437-,(715) 267-6977,CLARK,NOAHS ADULT RESIDENTIAL KARE INC,AFH,4
9462,WHISPERING PINES MANOR,920 W 5TH ST,NEILLSVILLE,WI,54456-,(715) 743-4519,CLARK,,AFH,4
14481,WHISPERING PINES MANOR II,920 WEST 5TH ST,NEILLSVILLE,WI,54456-,(715) 743-4519,CLARK,WHISPERING PINES MANOR II LLC,AFH,4
16980,WILKE NEW BEGINNINGS LLC,29 HEWETT ST,NEILLSVILLE,WI,54456,(715) 743-2609,CLARK,WILKE NEW BEGINNINGS LLC,AMBULATORY,3
16658,CLIENTS CHOICE,W11749 COUNTY LINE ROAD,STANLEY,WI,54768,(715) 829-2849,CLARK,CLIENTS CHOICE LLC,NONAMBULATORY,4
590164,AURORA RESIDENTIAL ALTERNATIVES INC 025,208 E KRYCH STREET,THORP,WI,54771-,(715) 669-7225,CLARK,AURORA RESIDENTIAL ALTERNATIVES INC,AFH,4
10202,K&D COUNTRY LIVING HOME,W9498 KINGTON ROAD,THORP,WI,54771-,(715) 226-2618,CLARK,,AFH,4
11795,STERLING ADULT FAMILY HOME,100 N WILSON ST,THORP,WI,54771-,(715) 669-3394,CLARK,,AFH,4
17523,MENDOTA ASSISTED LIVING,115 STRANGEWAY AVE,LODI,WI,53555,(608) 219-4080,COLUMBIA,MENDOTA MANAGEMENT COMPANY LLC,AMBULATORY,4
12965,INFINITE ABILITY INC,N3480 KOEPP RD,MERRIMAC,WI,53561-,(608) 493-2357,COLUMBIA,INFINITE ABILITY INC,AFH,4
11626,KOEPP KOTTAGE,N3396 KOEPP RD,MERRIMAC,WI,53561-,(608) 493-2120,COLUMBIA,INFINITE ABILITY INC,AFH,4
10830,INFINITE ABILITY KRISTEN,W7353  KRISTEN DR,PARDEEVILLE,WI,53954-,(608) 429-9409,COLUMBIA,INFINITE ABILITY INC,AFH,4
10022,INFINITE ABILITY INC,W9188 REHDANTZ RD,PORTAGE,WI,53901-,(608) 742-2716,COLUMBIA,INFINITE ABILITY INC,AFH,4
10619,INFINITE ABILITY INC II,W9141 THUNDERBIRD RD,PORTAGE,WI,53901-,(608) 742-5237,COLUMBIA,INFINITE ABILITY INC,AFH,4
12319,JACKIES TLC HOME,N8813 CTY RD EE,PORTAGE,WI,53901,(608) 745-6721,COLUMBIA,,AFH,4
9563,REM EPONYMOUS,W8137 HWY 33,PORTAGE,WI,53901,(608) 742-2427,COLUMBIA,REM WISCONSIN III INC,AFH,4
199036,REM EVERGREEN TRAIL,657/659 EVERGREEN TRAIL,PORTAGE,WI,53901,(608) 742-7340,COLUMBIA,REM WISCONSIN III INC,AFH,4
16060,REM MOORELAND CIRCLE,708 MOORELAND CIRCLE DR,PORTAGE,WI,53901,(608) 742-6586,COLUMBIA,REM WISCONSIN III INC,AMBULATORY,4
13852,REM RONALD LEE CIRCLE,500 / 504 RONALD LEE CIRCLE,RIO,WI,53960,(920) 992-3123,COLUMBIA,REM WISCONSIN,AFH,4
18134,KNAPP MEADOW LANE AFH,63808 MEADOW LANE,PRAIRIE DU CHIEN,WI,53821,(608) 326-6755,CRAWFORD,LORI KNAPP INC,NONAMBULATORY,4
18133,KNAPP PARKVIEW LOWER,611 PARKVIEW COURT LOWER,PRAIRIE DU CHIEN,WI,53821,(608) 326-8565,CRAWFORD,LORI KNAPP INC,AMBULATORY,3
18136,KNAPP PARKVIEW UPPER,611 PARKVIEW COURT UPPER,PRAIRIE DU CHIEN,WI,53821,(608) 326-2129,CRAWFORD,LORI KNAPP INC,NONAMBULATORY,4
18135,KNAPP STATE STREET,500 SOUTH STATE STREET,PRAIRIE DU CHIEN,WI,53821,(608) 326-4089,CRAWFORD,LORI KNAPP INC,AMBULATORY,4
16497,KANDOO 2,12358 EAST STREET,SOLDIERS GROVE,WI,54665,(608) 780-7286,CRAWFORD,AAA FAMILY HOMES LLC,NONAMBULATORY,4
14342,KANDOO HOME,44760 NORTH CLAYTON RD,SOLDIERS GROVE,WI,54655-,(608) 624-5403,CRAWFORD,AAA FAMILY HOMES LLC,AFH,4
14268,PLEASANT MEADOWS,418 KLEINE ST,DEERFIELD,WI,53531-,(608) 512-7764,DANE,,AFH,4
14823,COMFORT CARE 4 U 3 LLC,2100 WESTCHESTER ROAD,FITCHBURG,WI,53711-,(608) 206-3260,DANE,COMFORT CARE 4 U LLC,AFH,4
18083,ANISA ADULT FAMILY HOME,7844 WOOD REED DRIVE,MADISION,WI,53719,(608) 497-0473,DANE,ANISA LLC,AMBULATORY,4
17269,4542 CWC,4542 STEIN AVE,MADISON,WI,53705,(608) 320-2517,DANE,CARE WISCONSIN CORNER,AMBULATORY,3
17268,4544 CWC,4544 STEIN AVE,MADISON,WI,53714,(608) 320-2517,DANE,CARE WISCONSIN CORNER,AMBULATORY,3
17882,ABLE HOME LLC,2005 MANLEY ST,MADISON,WI,53704,(608) 467-8810,DANE,ABLE HOME LLC,NONAMBULATORY,4
13525,ADVANCED FAMILY HOME,1717 SOUTHERN RIDGE TRL,MADISON,WI,53719,(608) 729-3006,DANE,FENGLING CHEN,AFH,4
16801,AGATE REM WISCONSIN I INC,4614 AGATE LANE,MADISON,WI,53713,(608) 327-5847,DANE,REM WISCONSIN I INC,AMBULATORY,4
17910,ALBANS LIVING LLC,202 SAINT ALBANS AVENUE,MADISON,WI,53714,(608) 358-8042,DANE,ALBANS LIVING LLC,NONAMBULATORY,4
16330,ALLIANCE ADULT HOME CARE,6331 ALISON LANE,MADISON,WI,53711,(608) 622-5672,DANE,ALLIANCE ADULT FAMILY HOME LLC,AMBULATORY,3
16254,AXEL AVENUE HOUSE,2002 AXEL AVE,MADISON,WI,53711,(608) 556-5761,DANE,,AMBULATORY,4
18313,B W STALWART HOME LLC,2501 MCKENNA BLVD,MADISON,WI,53711,(608) 467-7414,DANE,B W STALWART HOME LLC,AMBULATORY,4
16486,BAHR CIRCLE HOME,7 BAHR CIRCLE,MADISON,WI,53719,(231) 343-8538,DANE,TOTAL CARE SERVICE NETWORK,AMBULATORY,3
11985,BETHSAIDA FAMILY HOME 2,3033 MAPLE GROVE DR,MADISON,WI,53719-,(608) 320-0535,DANE,DORIA LLC,AFH,4
13063,BETHSAIDA FAMILY HOME 3,110 N HIGH POINT RD,MADISON,WI,53717-,(608) 320-0535,DANE,DORIA LLC,AFH,4
14482,BETHSAIDA FAMILY HOME 4,2521 SCENIC RIDGE DR,MADISON,WI,53719-,(608) 320-0535,DANE,DORIA LLC,AFH,4
18456,BKAscent Homes,6805 Village Park Drive,Madison,WI,53718,(608) 334-0917,DANE,BKAscent Homes,AMBULATORY,4
16159,BLUFF POINT ADULT FAMILY HOME,7018 BLUFF POINT DR,MADISON,WI,53713,(608) 395-5427,DANE,BLUFF POINT ADULT FAMILY HOME,AFH,4
16102,BRIGHT HOME,7326 NEW WASHBURN WAY,MADISON,WI,53719,(608) 335-2588,DANE,,AFH,4
11142,BRIGHTER LIFE LIVING,924 EAST MIFFLIN ST,MADISON,WI,53703-,(608) 712-4962,DANE,BRIGHTER LIFE LIVING,AFH,4
16864,CHERISH HOME LLC,5 BOOK CT,MADISON,WI,53713,(608) 661-0659,DANE,CHERISH HOME LLC,AMBULATORY,4
14315,CHHY HOME SWEET HOME,6118 SANDSTONE DR,MADISON,WI,53719-,(608) 819-6620,DANE,,AFH,4
14560,COMFORT CARE 4 U 2 LLC,1 ST ANDREWS CIRCLE,MADISON,WI,53717-,(608) 206-3260,DANE,COMFORT CARE 4 U LLC,AFH,4
14985,COMFORT CARE 4 U 4 LLC,213 GLACIER DRIVE,MADISON,WI,53705-,(608) 206-3260,DANE,COMFORT CARE 4 U LLC,AFH,4
15671,COMFORT CARE 4 U 5 LLC,5126 WHITCOMB DRIVE,MADISON,WI,53711,(608) 206-3260,DANE,COMFORT CARE 4 U LLC,AFH,4
14380,COMFORT CARE 4 U LLC,6 SCHOENEMANN COURT,MADISON,WI,53719-,(608) 206-3260,DANE,COMFORT CARE 4 U LLC,AFH,4
16062,CONCORD ADULT FAMILY HOME,1111 GAMMON LN,MADISON,WI,53719,(608) 335-2588,DANE,,AFH,4
14214,DALE HEIGHTS ADULT FAMILY HOME,1310 DALE AVE,MADISON,WI,53705-,(608) 233-2170,DANE,COMMUNITY LIVING CONNECTIONS INC,AFH,4
18309,DIRECT QUALITY CARE LLC,21 MERLHAM DR,MADISON,WI,53705,(612) 607-9569,DANE,DIRECT QUALITY CARE LLC,AMBULATORY,3
16091,DIVINE ADULT FAMILY HOME LLC,401 N HIGH POINT RD,MADISON,WI,53717,(573) 999-0916,DANE,DIVINE ADULT FAMILY HOME LLC 2,AFH,4
16297,DIVINE HAVEN LLC,106 CRYSTAL LN,MADISON,WI,53714,(608) 721-1721,DANE,,AMBULATORY,3
18209,E HOME,1138 SOUTHRIDGE CT,MADISON,WI,53704,(608) 230-6267,DANE,KIM OLSON,NONAMBULATORY,4
14515,EMERSON ASSISTED LIVING BOUTIQUE,402 RUSTIC DR,MADISON,WI,53718-,(608) 669-5542,DANE,LIFESONG SENIOR LIVING,AFH,4
14637,EMMANUEL FAMILY HOME,2941 TRACEWAY DR,MADISON,WI,53713-,(608) 354-8048,DANE,EL ELYON PROPERTIES LLC,AFH,3
15239,EMMANUEL FAMILY HOME 2,2943 TRACEWAY DR,MADISON,WI,53713,(608) 354-8048,DANE,EL ELYON PROPERTIES LLC,AFH,3
17820,GOOD HAND CARE AFH,2921 WIMBLEDON WAY,MADISON,WI,53716,(608) 467-1546,DANE,,NONAMBULATORY,4
14116,GRACE FAMILY HOME,1001 S THOMPSON DR,MADISON,WI,53716-,(608) 354-8048,DANE,EL ELYON PROPERTIES LLC,AFH,3
18317,GRACIOUS ANGELIC CARE,3411 KESWICK,MADISON,WI,53719,(608) 497-0911,DANE,GRACIOUS ANGELIC CARE,AMBULATORY,4
10700,HAMMERSLEY HOME,5101 HAMMERSLEY RD,MADISON,WI,53711-,(608) 416-5299,DANE,COMMUNITY LIVING CONNECTIONS,AFH,4
199034,HARTLAND HOUSE,114 VIOLET CIRCLE,MADISON,WI,53714-2030,(608) 279-7603,DANE,,AFH,3
17578,HAVEY RD,609 HAVEY RD,MADISON,WI,53704,(608) 772-2264,DANE,UNIVERSE ADULT FAMILY HOME LLC,AMBULATORY,4
9449,HOME OF GOOD HOPE,2010 LAKE POINT DR,MADISON,WI,53713-,(608) 222-7453,DANE,,AFH,4
15068,HOME OF GOOD HOPE WEBER DRIVE,1906 WEBER DR,MADISON,WI,53713-,(608) 285-5682,DANE,,AFH,4
14946,HOPE & A FUTURE III INC,3440 S HIGH  POINT ROAD,MADISON,WI,53719,(608) 831-0243,DANE,HOPE & A FUTURE III INC,AFH,4
17666,INSPIRATIONAL CARE MADISON LLC,7105 RESTON HEIGHTS DR,MADISON,WI,53718,(773) 865-0237,DANE,INSPIRATIONAL CARE MADISON LLC,AMBULATORY,3
17927,KHADRA CARE LLC,6234 THORNEBURY DRIVE,MADISON,WI,53719,(608) 320-1073,DANE,KHADRA CARE LLC,AMBULATORY,4
16512,LUS FAMILY HOME,2634 MCKENNA BLVD,MADISON,WI,53711,(608) 335-2588,DANE,,NONAMBULATORY,4
18274,MADISON CREATIVE CARE  LLC II,2906 TURBOT DRIVE,MADISON,WI,53713,(608) 284-7688,DANE,MADISON CREATIVE CARE LLC,AMBULATORY,3
17592,MADISON CREATIVE CARE LLC,2908 TURBOT DRIVE,MADISON,WI,53713,(608) 230-5850,DANE,MADISON CREATIVE CARE LLC,AMBULATORY,3
17432,MANDRAKE,4106 MANDRAKE RD,MADISON,WI,53704,(608) 320-6759,DANE,WELLCARE LLC,NONAMBULATORY,3
16671,MIDWEST ADULT FAMILY HOME,5202 PRAIRIE ROSE ROAD,MADISON,WI,53704,(608) 244-4561,DANE,MIDWEST ADULT FAMILY HOME LLC,NONAMBULATORY,4
17966,MIDWEST ADULT FAMILY HOME LLC,5134 WINTERGREEN DRIVE,MADISON,WI,53704,(608) 213-2854,DANE,MIDWEST ADULT FAMILY HOME LLC,AMBULATORY,3
17785,MOUNT VERNON QUALITY CARE LLC,11 MOUNT VERNON CT,MADISON,WI,53719,(608) 572-9141,DANE,MOUNT VERNON QUALITY CARE LLC,AMBULATORY,4
17358,ODANA ROAD HOUSE,4222 ODANA RD,MADISON,WI,53711,(608) 698-0866,DANE,COMPASSION LOVING CARE LLC,NONAMBULATORY,3
17974,RAYMONDS HOME CARE LLC,6014 RAYMOND ROAD,MADISON,WI,53711,(608) 630-8128,DANE,RAYMONDS HOME CARE LLC,AMBULATORY,4
190013,REM BRADFORD,22 BRADFORD LN,MADISON,WI,53714-,(608) 249-1008,DANE,REM WISCONSIN INC,AFH,4
13180,REM HARMONY,5333 KEVINS WAY,MADISON,WI,53714-,(608) 276-1191,DANE,REM WISCONSIN INC,AFH,4
17220,REM INC BROAD CREEK,6601 BROAD CREEK BLVD,MADISON,WI,53718,(608) 241-4819,DANE,REM WISCONSIN INC,NONAMBULATORY,4
17221,REM INC DRYDEN,2702 DRYDEN DR,MADISON,WI,53704,(608) 999-9999,DANE,REM WISCONSIN INC,AMBULATORY,3
17219,REM INC MARIA PLACE,1 MARIA PLACE,MADISON,WI,53713,(608) 467-7851,DANE,REM WISCONSIN INC,NONAMBULATORY,3
17218,REM INC TWIN PINES,821 TWIN PINES,MADISON,WI,53704,(608) 240-0164,DANE,REM WISCONSIN INC,AMBULATORY,4
18195,REM KNIGHTSBRIDGE,5217 KNIGHTSBRIDGE ROAD,MADISON,WI,53714,(608) 274-1104,DANE,REM WISCONSIN,AMBULATORY,4
190012,REM MILLSTONE,41 MILLSTONE RD,MADISON,WI,53717-,(608) 833-3484,DANE,REM WISCONSIN INC,AFH,4
17298,REM WISCONSIN INC CRESTLINE,2506 CRESTLINE DR,MADISON,WI,53704,(608) 241-4608,DANE,REM WISCONSIN INC,NONAMBULATORY,3
18162,SAWMILL HOUSE,7202 SAWMILL ROAD,MADISON,WI,53719,(608) 556-5761,DANE,SARAS HELPING HANDS LLC,NONAMBULATORY,4
18382,SHALOM FAMILY HOME,3310 HEATHERDELL LANE,MADISON,WI,53713,(608) 354-8048,DANE,EL ELYON PROPERTIES LLC,NONAMBULATORY,4
16098,TOTAL CARE,3022 EDENSWAY,MADISON,WI,53719,(608) 287-9442,DANE,,AFH,4
16165,TRINITY ADULT FAMILY HOME,2925 WIMBLEDON WAY,MADISON,WI,53713,(608) 288-8087,DANE,TRINITY ADULT FAMILY HOME,AMBULATORY,4
17024,UNIFIED ADULT FAMILY HOME,5210 Siggelkow RD,MADISON,WI,53718,(608) 838-8612,DANE,,NONAMBULATORY,4
15384,UNIVERSE ADULT FAMILY HOME LLC,4006 MANDRAKE RD,MADISON,WI,53704,(608) 772-2264,DANE,UNIVERSE ADULT FAMILY HOME,AFH,4
13935,YASMINS LOVING CARE,5213 ACADEMY DR,MADISON,WI,53716-,(608) 770-2874,DANE,DUANE ERSCHER AND YASMIN MOHAMUD,AFH,4
199025,PINELANE ADULT FAMILY HOME,10049 BLACKHAWK RD,MIDDLETON,WI,53562-,(608) 831-1288,DANE,PINELANE ADULT FAMILY HOME,AFH,4
18435,RAYMONDS HOME CARE 2,8415 AIRPORT ROAD,MIDDLETON,WI,53562,(608) 332-9549,DANE,RAYMONDS HOME CARE LLC,AMBULATORY,4
17223,REM INC ELMWOOD,6266 ELMWOOD DR,MIDDLETON,WI,53562,(608) 288-0814,DANE,REM WISCONSIN INC,AMBULATORY,4
14400,REM SYLVAN LANE,6107 SYLVAN LANE,MONONA,WI,53716-,(715) 861-7377,DANE,REM WISCONSIN INC,AFH,4
17765,CAMPBELL HOUSE LLC,7197 LOPER RD,SAUK CITY,WI,53583,(608) 643-3113,DANE,CAMPBELL HOUSE LLC,AMBULATORY,4
15242,COUNTRY LIVING AFH,2803 DOOR CREEK RD,STOUGHTON,WI,53589,(608) 843-0237,DANE,,AFH,4
14423,GREENWOOD HOME,400 HOEL AVE,STOUGHTON,WI,53589,(608) 220-5787,DANE,,AFH,4
9948,HOLLYS HOUSE ADULT FAMILY HOME,1902 SPRING RD,STOUGHTON,WI,53589-,(608) 873-1612,DANE,HOLLY C PITAS,AFH,4
10698,LINCOLN AFH,1539 LINCOLN AVE,STOUGHTON,WI,53589-,(608) 873-8373,DANE,COMMUNITY LIVING CONNECTIONS,AFH,4
16386,ROSEWOOD AFH,2551 HAVEY LN,STOUGHTON,WI,53589,(608) 438-1585,DANE,,NONAMBULATORY,4
14886,STURDY OAKS,926 CAMPFIRE DRIVE,SUN PRAIRIE,WI,53590-,(608) 318-5400,DANE,PLEIADES AND THE ALDEBARAN LLC,AFH,4
18432,WALK BY FAITH AFH CHRISTIANS HOME,412 SOUTH BIRD STREET,SUN PRAIRIE,WI,53590,(414) 739-3623,DANE,WALK BY FAITH AFH,AMBULATORY,4
17859,ABETTMENT CARE HOMES,705 LONE OAK LN,VERONA,WI,53593,(608) 886-5328,DANE,OCEAN A&A HOLDINGS LLC,AMBULATORY,4
17377,LUS FAMILY HOME 2,7246 VALLEY VIEW ROAD,VERONA,WI,53593,(608) 335-2588,DANE,LUS FAMILY HOME 2,NONAMBULATORY,4
8657,SONRISAS ASSISTED LIVING,315 LLANOS ST,VERONA,WI,53593-,(608) 848-5275,DANE,SONRISAS ASSISTED LIVING,AFH,4
10801,SONRISAS II,317 LLANOS ST,VERONA,WI,53593-,(608) 848-5275,DANE,SONRISAS ASSISTED  LIVING,AFH,4
12860,TENDER CARE ADULT FAMILY HOME,8908 ANCIENT OAK LN,VERONA,WI,53593-,(608) 658-1978,DANE,,AFH,4
18243,OPTIMAL CARE LLC,2592 KILDARE DRIVE,WAUNAKEE,WI,53597,(608) 698-7196,DANE,OPTIMAL CARE LLC,AMBULATORY,4
14343,CHARLTON HOUSE ADULT FAMILY HOME,216 W THIRD ST,BEAVER DAM,WI,53916,(920) 887-3453,DODGE,BRIDGES OF WI INC,AFH,4
17029,PINE RIDGE,N844 CRAWFISH ROAD,IXONIA,WI,53036,(920) 474-3142,DODGE,RIVER COUNTRY HOMES LLC,AMBULATORY,4
15785,CCLS INC FAIRFIELD 1,346 S FAIRFIELD AVE,JUNEAU,WI,53039,(608) 779-4118,DODGE,CREATIVE COMMUNITY LIVING SERVICES INC,AFH,4
15791,CCLS INC FAIRFIELD II,348 S FAIRFIELD AVE,JUNEAU,WI,53039,(608) 779-4118,DODGE,CREATIVE COMMUNITY LIVING SERVICES INC,AFH,4
10513,CLEARVIEW COMMUNITY GROUP HOME,750 NORTH MAIN ST,JUNEAU,WI,53039-,(920) 386-9744,DODGE,CLEARVIEW,AFH,4
11350,TRAILVIEW ADULT FAMILY HOME,196 TRAILVIEW COURT,JUNEAU,WI,53039-,(920) 386-9733,DODGE,CLEARVIEW,AFH,4
18567,FAIRFIELD,1408 FAIRFIELD COURT,WATERTOWN,WI,53098,(920) 206-1192,DODGE,BROADSTEP  WISCONSIN INC,AMBULATORY,4
17068,MANOR FAMILY HOME LLC (THE),1113 LISBON ST,WATERTOWN,WI,53098,(920) 261-8750,DODGE,THE MANOR FAMILY HOME LLC,AMBULATORY,4
18559,STONERIDGE,1421 STONERIDGE  DRIVE,WATERTOWN,WI,53098,(920) 390-2900,DODGE,BROADSTEP  WISCONSIN INC,NONAMBULATORY,4
15935,SAMANTHA HICKS ADULT FAMILY HOME,414 S 4TH STREET,STURGEON BAY,WI,54235,(920) 495-5565,DOOR,SAMANTHA HICKS,AFH,4
17447,NORTHERN RESIDENCE,9051 E LAKE AVE,SOLON SPRINGS,WI,54873,(715) 374-3358,DOUGLAS,NORTHERN RESIDENCE LLC,AMBULATORY,4
590181,MISSOURI GARDENS,2347 MISSOURI AVENUE,SUPERIOR,WI,54880-,(715) 395-0971,DOUGLAS,CHALLENGE CENTER INC,AFH,4
10812,REM WISCONSIN III INC - 31st Street,1406 NORTH 31ST STREET,SUPERIOR,WI,54880-,(715) 395-0491,DOUGLAS,REM WISCONSIN INC,AFH,4
14438,REM WISCONSIN INC III - Lamborn,5915 LAMBORN AVENUE,SUPERIOR,WI,54880-,(715) 395-8400,DOUGLAS,REM WISCONSIN INC,AFH,4
14879,REM WISCONSIN INC III HIGHWAY 35,6179 S STATE HIGHWAY 35,SUPERIOR,WI,54880-,(715) 398-7602,DOUGLAS,REM WISCONSIN INC,AFH,4
11207,WISCONSIN HOUSE,3625 N 20TH ST,SUPERIOR,WI,54880-,(715) 394-5915,DOUGLAS,ENCOMPASS HEALTHCARE & ASSISTED LIVING INC,AFH,4
590179,WOODVIEW,6001 E 3RD ST,SUPERIOR,WI,54880-,(715) 398-5491,DOUGLAS,CHALLENGE CENTER INC,AFH,4
14513,ABOVE AND BEYOND ELDERLYCARE,N8653 COUNTY RD J,BOYCEVILLE,WI,54725-,(715) 643-2251,DUNN,,AFH,4
17969,DAKOTAS PLACE LLC,1430 ANDERSON HILL LANE,BOYCEVILLE,WI,54725,(715) 781-2281,DUNN,DAKOTAS PLACE LLC,NONAMBULATORY,4
15394,FIRST STREET,1001 FIRST STREET,BOYCEVILLE,WI,54725,(715) 308-9853,DUNN,,AFH,4
17279,HELENS HOME,1265 NELSON DR,BOYCEVILLE,WI,54725,,DUNN,HELENS HOME LLC,NONAMBULATORY,4
18198,HELENS HOME II,1263 NELSON DRIVE,BOYCEVILLE,WI,54725,(715) 308-4982,DUNN,HELENS HOME LLC,NONAMBULATORY,4
12895,LAMBS CREEK WEST ADULT FAMILY HOME,N8855 - 464TH ST,BOYCEVILLE,WI,54725-,(715) 632-2160,DUNN,,AFH,4
11757,TAINTER ADULT FAMILY HOME,N9637 560TH STREET,COLFAX,WI,54730-,(715) 632-2171,DUNN,TAINTER ADULT FAMILY HOME LLC,AFH,4
15975,HALBERG HOUSE,E8841 555TH AVE,ELK MOUND,WI,54739,(715) 879-4075,DUNN,HALBERG HOUSE LLC,AFH,4
