"SHINY STARS HOME CARE II, LLC",RESIDENTIAL FACILITY FOR GROUPS,,8602-AGC-4,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,1032 SILVER CREEK LAS VEGAS NV 89183,,NV,CLARK,,725-777-3812,03/28/2017,ROSARIO RAMIREZ,Administrator,4,0
SIERRA MANOR CARE HOME,RESIDENTIAL FACILITY FOR GROUPS,,7414-AGC-11,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, INDIVIDUALS WITH INTELLECTUAL DISABILITES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,327 RIVER FLOW DRIVE RENO NV 89523,,NV,WASHOE,,775-787-7960,06/22/2012,LAILA BUENVIAJE,Administrator,8,0
SIERRA PLACE RETIREMENT COMMUNITY,RESIDENTIAL FACILITY FOR GROUPS,,370-AGC-39,Active,12/31/2021,"ASSISTED LIVING SERVICES, CHRONIC ILLNESS",N/A,,1111 W COLLEGE PARKWAY CARSON CITY NV 89703,,NV,CARSON CITY,,425-408-9141,10/22/1997,KARRIE BARRETT,Administrator,76,0
SILVER HORIZON LLC,RESIDENTIAL FACILITY FOR GROUPS,,7381-AGC-12,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,1900 ELIMINATOR DRIVE LAS VEGAS NV 89146,,NV,CLARK,,702-463-3585,08/03/2012,PRUDENCE LANDICHO,Administrator,10,0
SILVER HORIZON-HICKAM,RESIDENTIAL FACILITY FOR GROUPS,,8243-AGC-7,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,8280 HICKAM AVENUE LAS VEGAS NV 89129,,NV,CLARK,,702-489-8352,09/25/2015,CHRISTOPHER LANE,Administrator,10,0
SILVER SKY ASSISTED LIVING,RESIDENTIAL FACILITY FOR GROUPS,,4251-AGC-24,Active,12/31/2021,"ASSISTED LIVING SERVICES, CHRONIC ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,8220 SILVER SKY DRIVE LAS VEGAS NV 89145,,NV,CLARK,,702-835-9040,06/29/2006,ROBERT COLBERT,Administrator,96,0
SILVER SKY AT DEER SPRINGS ASSISTED LIVING,RESIDENTIAL FACILITY FOR GROUPS,,6013-AGC-14,Active,12/31/2021,ASSISTED LIVING SERVICES,N/A,,6741 N DECATUR BLVD BLDG #3 LAS VEGAS NV 89130,,NV,CLARK,,702-462-7700,03/28/2011,NICOLE GRAHAM,Administrator,96,0
SILVERADO RANCH MEMORY CARE,RESIDENTIAL FACILITY FOR GROUPS,,9598-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,248 BARLETTA AVENUE LAS VEGAS NV 89123,,NV,CLARK,,702-235-2584,05/26/2019,CRISTINA LOPEZ,Administrator,10,0
SKYLINE ESTATES,RESIDENTIAL FACILITY FOR GROUPS,,9346-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,2907 N. MOUNTAIN ST. CARSON CITY NV 89703,,NV,CARSON CITY,,775-885-9223,10/04/2018,ERIC MAGER,Administrator,67,7
SKYLINE ESTATES,RESIDENTIAL FACILITY FOR GROUPS,,9423-AGC-3,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,2765 MOUNTAIN ST. CARSON CITY NV 89703,,NV,CARSON CITY,,775-885-9223,09/19/2018,ERIC MAGER,Administrator,30,0
SOFIA'S HOME,RESIDENTIAL FACILITY FOR GROUPS,,8989-AGC-3,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, INDIVIDUALS WITH INTELLECTUAL DISABILITES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,2612 WABASH CIRCLE SPARKS NV 89434,,NV,WASHOE,,775-200-3552,04/12/2018,LAILA BUENVIAJE,Administrator,5,0
SOUTH MEADOWS RESIDENTIAL CARE HOME,RESIDENTIAL FACILITY FOR GROUPS,,9975-AGC-1,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,13495 STONEY BROOK DR RENO NV 89511,,NV,WASHOE,,775-685-3875,01/27/2020,DIANA ROBERTS,Administrator,10,0
SPENCER LUXURY CARE LP,RESIDENTIAL FACILITY FOR GROUPS,,4490-AGC-17,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,1951 PAPAGO LANE LAS VEGAS NV 89169,,NV,CLARK,,702-433-3735,01/01/2007,JOSEPHINE EUGENIO,Administrator,10,0
SPRING VALLEY ALZ CARE CENTER,RESIDENTIAL FACILITY FOR GROUPS,,3363-AGC-26,Active,12/31/2021,"ALZHEIMER DISEASE, CHRONIC ILLNESS",N/A,,6428 CRYSTAL DEW DRIVE LAS VEGAS NV 89118,,NV,CLARK,,702-277-8837,01/01/2002,BRAD BOMAN,Administrator,10,0
SPRING VALLEY ALZHEIMERS CARE,RESIDENTIAL FACILITY FOR GROUPS,,3729-AGC-18,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,5310 SHARON MARIE COURT LAS VEGAS NV 89118,,NV,CLARK,,702-251-1978,03/04/2003,PAUL AQUINO,Administrator,8,0
SPRUCE OAK RESIDENTIAL CARE FACILITY,RESIDENTIAL FACILITY FOR GROUPS,,5954-AGC-17,Active,12/31/2021,"MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,4618 SPRUCE OAK DR NORTH LAS VEGAS NV 89031,,NV,CLARK,,702-462-2031,01/19/2011,LAWRENCE O'SHEA,Administrator,6,0
SRC SOUTHWEST,RESIDENTIAL FACILITY FOR GROUPS,,9733-AGC-1,Active,12/31/2021,"ALZHEIMER DISEASE, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,7864 APACHE CLIFF LAS VEGAS NV 89113,,NV,CLARK,,702-325-5355,11/12/2019,BEATRICE SHIMADA,Administrator,10,0
STAR HORIZONS GROUP HOME,RESIDENTIAL FACILITY FOR GROUPS,,290-AGC-29,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS",N/A,,2122 WEBSTER ST NORTH LAS VEGAS NV 89030,,NV,CLARK,,702-209-6627,01/01/1996,"PETERSON DURIAS, JR.",Administrator,7,0
STARLIGHT GROUP HOME,RESIDENTIAL FACILITY FOR GROUPS,,9326-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, CHRONIC ILLNESS, MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,2301 EAST 9TH ST. RENO NV 89512,,NV,WASHOE,,775-762-2162,10/18/2018,ERNESTO BELTEJAR JR.,Administrator,9,0
STEPPING STONE APARTMENTS,RESIDENTIAL FACILITY FOR GROUPS,,10017-AGC-1,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, INDIVIDUALS WITH INTELLECTUAL DISABILITES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,1405 SOUTH MOJAVE ROAD LAS VEGAS NV 89104,,NV,CLARK,,702-259-1903,07/22/2020,SHELLE SPONSELLER,Administrator,20,0
STERLING RIDGE,RESIDENTIAL FACILITY FOR GROUPS,,9768-AGC-1,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, CHRONIC ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,4255 SPENCER STREET LAS VEGAS NV 89119,,NV,CLARK,,702-732-0652,11/19/2019,WENDY BERG,Administrator,95,0
STONE VALLEY ALZHEIMERS SPECIAL CARE CENTER,RESIDENTIAL FACILITY FOR GROUPS,,7616-AGC-10,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,6155 STONE VALLEY DRIVE RENO NV 89523,,NV,WASHOE,,775-746-2200,08/19/2014,TIM GRAFTON,Administrator,66,0
SUMMER BREEZE RESIDENTIAL,RESIDENTIAL FACILITY FOR GROUPS,,10192-AGC-0,Active,12/31/2021,"ALZHEIMER DISEASE, CHRONIC ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,185 EAST WINDMILL LANE LAS VEGAS NV 89123,,NV,CLARK,,714-363-2060,04/15/2021,MAGALI ORTIZ,Administrator,10,0
SUMMERLIN RETIREMENT HOME,RESIDENTIAL FACILITY FOR GROUPS,,4140-AGC-18,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,309 LA RUE COURT LAS VEGAS NV 89145,,NV,CLARK,,702-860-5118,10/20/2004,LYDIA SHEPEARD,Administrator,10,0
"SUMMERLIN RETIREMENT LIVING, LLC",RESIDENTIAL FACILITY FOR GROUPS,,8592-AGC-4,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,10128 SNOW CREST PLACE LAS VEGAS NV 89134,,NV,CLARK,,702-984-0206,07/27/2016,JOHANA BOCANCEA,Administrator,7,0
SUMMERLIN SENIOR LIVING LLC,RESIDENTIAL FACILITY FOR GROUPS,,9394-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,10376 STANBERRY AVE LAS VEGAS NV 89135,,NV,CLARK,,702-417-9757,05/01/2019,JOHANA BOCANCEA,Administrator,9,0
SUMMIT ESTATES,RESIDENTIAL FACILITY FOR GROUPS,,8476-AGC-4,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,222 EAST PATRIOT BLVD RENO NV 89511,,NV,WASHOE,,775-434-1880,07/11/2016,TARA ALTO,Administrator,134,0
SUMMIT GROUP HOME,RESIDENTIAL FACILITY FOR GROUPS,,9555-AGC-2,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, INDIVIDUALS WITH INTELLECTUAL DISABILITES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,1620 BYRD DR SPARKS NV 89431,,NV,WASHOE,,775-247-4000,04/08/2019,SUMIT SETHI,Administrator,8,0
SUMMIT GROUP HOME,RESIDENTIAL FACILITY FOR GROUPS,,10275-AGC-0,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, INDIVIDUALS WITH INTELLECTUAL DISABILITES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,9570 COMANCHE MOON DR RENO NV 89521,,NV,WASHOE,,775-247-4000,01/14/2021,SUMIT SETHI,Administrator,8,0
SUNLIT TERRACE GROUP HOME II,RESIDENTIAL FACILITY FOR GROUPS,,10421-AGC-0,Active,12/31/2021,,N/A,,2875 IRIDIUM COURT SPARKS NV 89436,,NV,WASHOE,,775-560-3178,04/01/2021,DIANE BRENNAN,Administrator,5,0
SUNRISE OF HENDERSON,RESIDENTIAL FACILITY FOR GROUPS,,4880-AGC-21,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES",N/A,,1555 WEST HORIZON RIDGE PARKWAY HENDERSON NV 89012,,NV,CLARK,,702-837-6582,06/12/2008,SCOTT COZZA,Administrator,105,0
SUNSHINE CARE HOME,RESIDENTIAL FACILITY FOR GROUPS,,430-AGC-34,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS",N/A,,3970 MARYLAND AVE LAS VEGAS NV 89121,,NV,CLARK,,702-914-9858,05/01/1996,CHARO DALE,Administrator,8,0
SUNSHINE CARE HOME II,RESIDENTIAL FACILITY FOR GROUPS,,4787-AGC-20,Active,12/31/2021,"ALZHEIMER DISEASE, CHRONIC ILLNESS",N/A,,3045 SOUTH TIOGA WAY LAS VEGAS NV 89117,,NV,CLARK,,702-631-1551,07/06/2007,REBECCA WOLFKILL,Administrator,10,0
SUNSHINE VALLEY ELDER CARE,RESIDENTIAL FACILITY FOR GROUPS,,403-AGC-31,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,465 RIDGEWAY RD HENDERSON NV 89015,,NV,CLARK,,702-558-7662,01/01/1997,FE D. NEEL,Administrator,10,0
SWEET HOME BELMONT LLC,RESIDENTIAL FACILITY FOR GROUPS,,5462-AGC-17,Active,12/31/2021,"ALZHEIMER DISEASE, CHRONIC ILLNESS, MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,2908 BELMONT DR HENDERSON NV 89074,,NV,CLARK,,702-473-9752,01/22/2009,NICHOLE CROCK,Administrator,10,0
TENDER LOVING CARE SENIOR RESIDENCE,RESIDENTIAL FACILITY FOR GROUPS,,5743-AGC-12,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,1401 CASA DEL REY CRT LAS VEGAS NV 89117,,NV,CLARK,,702-228-2994,01/01/2010,SHAWN MCGIVNEY,Administrator,10,0
TENDER LOVING MEMORY CARE & ASSISTED LIVING HOME LLC,RESIDENTIAL FACILITY FOR GROUPS,,10202-AGC-0,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,3429 WEST LONE MOUNTAIN ROAD NORTH LAS VEGAS NV 89031,,NV,CLARK,,626-231-1353,06/08/2021,CHRIS MIRANDO,Administrator,10,0
"TERRACINA HOME CARE II, LLC",RESIDENTIAL FACILITY FOR GROUPS,,9896-AGC-1,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,1721 GLEN COVE CT RENO NV 89521,,NV,WASHOE,,775-420-5489,11/13/2019,DIANA ROBERTS,Administrator,6,0
THE AMERICANA ASSISTED LIVING,RESIDENTIAL FACILITY FOR GROUPS,,9945-AGC-1,Active,12/31/2021,"ASSISTED LIVING SERVICES, CHRONIC ILLNESS, MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,100 SOUTH 14TH STREET LAS VEGAS NV 89101,,NV,CLARK,,702-333-4100,07/28/2020,NICHOLE CROCK,Administrator,88,0
THE BEST CHOICE GROUP HOME LLC,RESIDENTIAL FACILITY FOR GROUPS,,10093-AGC-0,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,2101 MARIPOSA AVE LAS VEGAS NV 89104,,NV,CLARK,,702-721-3829,03/02/2021,CYNTHIA MORRIS,Administrator,8,0
THE BRIDGE AT PARADISE VALLEY ASSISTED LIVING,RESIDENTIAL FACILITY FOR GROUPS,,3091-AGC-40,Active,12/31/2021,"ASSISTED LIVING SERVICES, CHRONIC ILLNESS",N/A,,2205 EAST HARMON AVE LAS VEGAS NV 89119,,NV,CLARK,,702-369-6964,02/02/2001,CATHERINE HELTON,Administrator,91,0
"THE CHATEAU AT GARDNERVILLE, ASSISTED LIVING AND MEMORY CARE",RESIDENTIAL FACILITY FOR GROUPS,,9538-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,1565 VIRGINIA RANCH ROAD GARDNERVILLE NV 89410-5704,,NV,DOUGLAS,,775-782-3100,10/31/2018,KATIE NICHOLS,Administrator,150,0
THE ELDERLY ARISTOCRAT,RESIDENTIAL FACILITY FOR GROUPS,,407-AGC-25,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,2380 MOHIGAN WAY LAS VEGAS NV 89169,,NV,CLARK,,702-796-9952,01/01/1997,DOUGLAS SINCLAIR,Administrator,6,0
THE ELDERLY ARISTOCRAT III,RESIDENTIAL FACILITY FOR GROUPS,,1954-AGC-25,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,3700 TIOGA WAY LAS VEGAS NV 89169,,NV,CLARK,,702-768-2304,08/28/1998,DOUGLAS SINCLAIR,Administrator,10,0
THE HOMESTEAD,RESIDENTIAL FACILITY FOR GROUPS,,4193-AGC-29,Active,12/31/2021,"ALZHEIMER DISEASE, MENTAL ILLNESS",N/A,,365 WEST A STREET FALLON NV 89406,,NV,CHURCHILL,,775-428-2428,12/03/2004,RUTH PERKINS CAUDILL,Administrator,75,0
"THE HOMESTEAD AT BOULDER CITY, INC.",RESIDENTIAL FACILITY FOR GROUPS,,2606-AGC-32,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,1401 MEDICAL PARK DR BOULDER CITY NV 89005,,NV,CLARK,,702-294-8720,09/08/1999,LEILA HEGLE,Administrator,84,0
THE LAKES SENIOR LIVING LLC,RESIDENTIAL FACILITY FOR GROUPS,,9672-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,9209 SANDY SHORES DR LAS VEGAS NV 89117,,NV,CLARK,,702-586-7717,06/12/2019,PATRICIA BRUSHFIELD,Administrator,9,0
THE LODGE ASSISTED LIVING & MEMORY CARE COMMUNITY,RESIDENTIAL FACILITY FOR GROUPS,,5165-AGC-21,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, CHRONIC ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,2200 E LONG ST CARSON CITY NV 89706,,NV,CARSON CITY,,775-283-9888,08/21/2009,DENISE IWERTZ,Administrator,90,0
THE MEADOWS HOME,RESIDENTIAL FACILITY FOR GROUPS,,417-AGC-29,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,4300 DEL MONTE AVENUE LAS VEGAS NV 89102,,NV,CLARK,,702-258-1212,12/27/1996,EDWIN B. VALENTIN,Administrator,10,0
THE QUAIL HOUSE,RESIDENTIAL FACILITY FOR GROUPS,,9911-AGC-1,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, CHRONIC ILLNESS, MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,3695 E QUAIL AVE LAS VEGAS NV 89120,,NV,CLARK,,702-757-8140,02/06/2020,DAWN AIKELS,Administrator,10,0
THE ROSE OF SHARON,RESIDENTIAL FACILITY FOR GROUPS,,176-AGC-34,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS",N/A,,355 EVAN PICONE HENDERSON NV 89014,,NV,CLARK,,702-450-2082,05/20/1997,GEOFFERY GOMEZ,Administrator,8,0
THE ROYAL PLACE INC,RESIDENTIAL FACILITY FOR GROUPS,,7273-AGC-10,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,3644 MOUNTCREST DRIVE LAS VEGAS NV 89121,,NV,CLARK,,702-476-1533,03/12/2012,JOANNE MISURACA,Administrator,10,0
"THE SEASONS OF RENO, ASSISTED LIVING AND MEMORY CARE",RESIDENTIAL FACILITY FOR GROUPS,,9541-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, ASSISTED LIVING SERVICES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,5165 SUMMIT RIDGE COURT RENO NV 89523-9092,,NV,WASHOE,,775-787-8200,11/01/2018,CHINA WEST,Administrator,120,0
THE SIENNA ARBOUR LLC,RESIDENTIAL FACILITY FOR GROUPS,,10232-AGC-0,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,945 SIENNA PARK DRIVE RENO NV 89512,,NV,WASHOE,,707-515-9135,04/27/2021,DIANA ROBERTS,Administrator,8,0
THE VICTORIAN CENTER LLC I,RESIDENTIAL FACILITY FOR GROUPS,,2275-AGC-27,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,11 WHITEWIND LANE LAS VEGAS NV 89110,,NV,CLARK,,702-459-2561,01/20/1999,MARIA FE B ANTONIO,Administrator,10,0
THE VICTORIAN CENTER LLC II,RESIDENTIAL FACILITY FOR GROUPS,,2850-AGC-26,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,1895 PRISCILLA ST LAS VEGAS NV 89115,,NV,CLARK,,702-453-2565,04/21/2000,MARIA FE B ANTONIO,Administrator,6,0
THERESIANE ADULT GROUP CARE HOME,RESIDENTIAL FACILITY FOR GROUPS,,423-AGC-33,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS",N/A,,6620 ELLERHURST DRIVE LAS VEGAS NV 89103,,NV,CLARK,,702-251-7886,01/01/1997,MARINA VAUGHN,Administrator,10,0
TLC COSTA BRAVA LLC,RESIDENTIAL FACILITY FOR GROUPS,,7889-AGC-9,Active,12/31/2021,"ALZHEIMER DISEASE, CHRONIC ILLNESS, MENTAL ILLNESS",N/A,,6737 COSTA BRAVA ROAD LAS VEGAS NV 89146,,NV,CLARK,,702-556-1639,10/20/2014,DORA VALENTIN,Administrator,10,0
TOUCH OF CLASS CARE HOME,RESIDENTIAL FACILITY FOR GROUPS,,9798-AGC-1,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,935 MANZANITA LANE RENO NV 89509,,NV,WASHOE,,775-354-6486,06/11/2020,DELIA CABITAC,Administrator,9,0
"TRANQUIL BREEZES CARE HOME, LLC",RESIDENTIAL FACILITY FOR GROUPS,,8548-AGC-4,Active,12/31/2021,CHRONIC ILLNESS,N/A,,237 PALMETTO POINTE DRIVE HENDERSON NV 89012,,NV,CLARK,,702-292-4764,12/07/2016,MARGIE ANTONIO,Administrator,10,0
TRANQUILLIUM-HALEH SENIOR CARE,RESIDENTIAL FACILITY FOR GROUPS,,10031-AGC-1,Active,12/31/2021,"ALZHEIMER DISEASE, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,3460 W HALEH AVE LAS VEGAS NV 89141,,NV,CLARK,,415-608-1938,06/02/2020,MARGIE ANTONIO,Administrator,9,0
TRUE LOVING CARE II LLC,RESIDENTIAL FACILITY FOR GROUPS,,7520-AGC-13,Active,12/31/2021,CHRONIC ILLNESS,N/A,,8020 FAIRFIELD AVE LAS VEGAS NV 89123,,NV,CLARK,,702-480-5339,11/20/2012,FRANCESCA SALCEDO,Administrator,10,0
V N SENIOR CARE INC AT WINERY RD,RESIDENTIAL FACILITY FOR GROUPS,,5679-AGC-15,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,3281 WINERY RD PAHRUMP NV 89048,,NV,NYE,,775-727-1261,07/10/2009,VILMA NICHOLAS,Administrator,10,0
V N SENIOR CARE INC OF SEVEN HILLS,RESIDENTIAL FACILITY FOR GROUPS,,4100-AGC-20,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,993 GOLD BEAR DRIVE HENDERSON NV 89052,,NV,CLARK,,702-361-1164,09/02/2004,VILMA NICHOLAS,Administrator,9,0
V N SENIOR CARE OF THE VINEYARDS,RESIDENTIAL FACILITY FOR GROUPS,,4406-AGC-16,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,1931 W VINEYARD DRIVE SOUTH PAHRUMP NV 89048,,NV,NYE,,702-501-5144,01/05/2006,MARIANITA GEE,Administrator,10,0
V NICHOLAS ADULT CARE HOME #2,RESIDENTIAL FACILITY FOR GROUPS,,432-AGC-26,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,4304 EL CAMINO AVENUE LAS VEGAS NV 89102,,NV,CLARK,,702-220-8089,12/23/1996,MARIA ACOBA,Administrator,6,0
VALLEY OF GOLDEN AGES,RESIDENTIAL FACILITY FOR GROUPS,,9907-AGC-1,Active,12/31/2021,"ALZHEIMER DISEASE, CHRONIC ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,2680 MARGARET DR. RENO NV 89506,,NV,WASHOE,,775-762-2162,02/28/2020,ERNESTO BELTEJAR JR,Administrator,6,0
VEGAS VALLEY SENIOR CARE RESIDENCE,RESIDENTIAL FACILITY FOR GROUPS,,8184-AGC-9,Active,12/31/2021,RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS,N/A,,6085 S LAMB BLVD LAS VEGAS NV 89120,,NV,CLARK,,702-724-0218,01/01/2015,NICHOLE CROCK,Administrator,10,0
VIEWCREST ADULT LIVING,RESIDENTIAL FACILITY FOR GROUPS,,437-AGC-26,Active,12/31/2021,"MENTAL ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,3921 KINGS ROW RENO NV 89503,,NV,WASHOE,,775-747-3416,01/01/1997,DEARLY BARBA,Administrator,7,0
VILLA COURT ASSISTED LIVING AND MEMORY CARE,RESIDENTIAL FACILITY FOR GROUPS,,9444-AGC-2,Active,12/31/2021,"ASSISTED LIVING SERVICES, CHRONIC ILLNESS, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,3985 SOUTH PEARL STREET LAS VEGAS NV 89121-7205,,NV,CLARK,,702-706-0036,12/03/2018,CHRISTOPHER MIRANDO,Administrator,64,0
VILLA COURT ASSISTED LIVING AND MEMORY CARE,RESIDENTIAL FACILITY FOR GROUPS,,9454-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,4025 SOUTH PEARL STREET LAS VEGAS NV 89121,,NV,CLARK,,702-706-0036,12/03/2018,CHRISTOPHER MIRANDO,Administrator,40,0
VINEYARD MAINSTREET HENDERSON,RESIDENTIAL FACILITY FOR GROUPS,,9308-AGC-0,Active,12/31/2021,ALZHEIMER DISEASE,N/A,,2895 WEST HORIZON RIDGE PARKWAY HENDERSON NV 89052,,NV,CLARK,,919-909-7663,03/16/2021,ALLIE SANTOS,Administrator,64,0
VISTA ADULT CARE,RESIDENTIAL FACILITY FOR GROUPS,,4501-AGC-18,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, INDIVIDUALS WITH INTELLECTUAL DISABILITES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,1079 RICCO DRIVE SPARKS NV 89434,,NV,WASHOE,,775-359-3768,02/13/2006,EVANGELINE C. MOLINO,Administrator,7,0
VISTA ADULT CARE AT WATERFIELD,RESIDENTIAL FACILITY FOR GROUPS,,10342-AGC-0,Active,12/31/2021,"CHRONIC ILLNESS, MENTAL ILLNESS, INDIVIDUALS WITH INTELLECTUAL DISABILITES, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,3056 WATERFIELD DRIVE SPARKS NV 89434-1627,,NV,WASHOE,,775-338-3886,04/27/2021,EVANGELINE MOLINO,Administrator,7,0
VN SENIOR CARE FACILITY INC,RESIDENTIAL FACILITY FOR GROUPS,,9685-AGC-2,Active,12/31/2021,"ALZHEIMER DISEASE, RESIDENTIAL FACILITY FOR ELDERLY OR DISABLED PERSONS",N/A,,2621 HOMESTEAD RD PAHRUMP NV 89048,,NV,NYE,,702-501-5144,05/24/2019,VILMA NICHOLAS,Administrator,10,0
